% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of non-biomass electricity,Rebound effect on electricity,CO2 Reduction (tonnes)
-1.5868e-14,-1.2381,0,0,0.39573,0,-0.37142,0.51584,1.7777
1.5868e-14,-1.3411,0,0,0.36481,0,-0.40234,0.47554,1.9257
0,-1.2754,0,0,0.38453,0,-0.38262,0.50125,1.8313
1.5868e-14,-1.4076,0,0,0.34486,0,-0.42229,0.44954,2.0212
0,-1.1847,0,0,0.41175,0,-0.35541,0.53672,1.7011
0,-1.6943,0,0,0.25888,0,-0.50828,0.33745,2.4328
-1.5868e-14,-1.2841,0,0,0.38192,0,-0.38523,0.49784,1.8438
-1.5868e-14,-1.6348,0,0,0.2767,0,-0.49045,0.36069,2.3474
-1.5868e-14,-1.6113,0,0,0.28376,0,-0.48339,0.36989,2.3137
-1.5868e-14,-1.2856,0,0,0.38149,0,-0.38567,0.49727,1.8459
1.5868e-14,-1.5911,0,0,0.28981,0,-0.47734,0.37777,2.2847
-1.5868e-14,-1.3916,0,0,0.34969,0,-0.41747,0.45582,1.9981
1.5868e-14,-1.5368,0,0,0.30611,0,-0.46105,0.39901,2.2067
-1.5868e-14,-1.312,0,0,0.37357,0,-0.39359,0.48695,1.8838
-1.5868e-14,-1.3265,0,0,0.36921,0,-0.39794,0.48128,1.9047
-1.5868e-14,-1.2043,0,0,0.40588,0,-0.36128,0.52907,1.7292
0,-1.2141,0,0,0.40293,0,-0.36423,0.52522,1.7433
0,-1.0544,0,0,0.45083,0,-0.31632,0.58767,1.514
0,-1.1331,0,0,0.42723,0,-0.33992,0.5569,1.627
-1.5868e-14,-1.2096,0,0,0.40428,0,-0.36287,0.52699,1.7368
0,-1.1296,0,0,0.42827,0,-0.33889,0.55825,1.622
-1.5868e-14,-1.1637,0,0,0.41803,0,-0.34912,0.54492,1.671
0,-1.3827,0,0,0.35235,0,-0.4148,0.4593,1.9854
-1.5868e-14,-1.5587,0,0,0.29955,0,-0.4676,0.39047,2.2381
0,-1.129,0,0,0.42847,0,-0.33869,0.55851,1.6211
0,-1.8556,0,0,0.21046,0,-0.55669,0.27434,2.6645
1.5868e-14,-1.3395,0,0,0.36531,0,-0.40185,0.47618,1.9234
0,-1.3109,0,0,0.37389,0,-0.39327,0.48737,1.8823
1.5868e-14,-1.2445,0,0,0.39379,0,-0.37336,0.51332,1.787
0,-1.2824,0,0,0.38242,0,-0.38473,0.49849,1.8415
1.5868e-14,-1.5175,0,0,0.31189,0,-0.45526,0.40656,2.179
0,-1.4611,0,0,0.32882,0,-0.43834,0.42862,2.098
0,-1.2828,0,0,0.38232,0,-0.38483,0.49837,1.8419
-1.5868e-14,-1.6834,0,0,0.26212,0,-0.50503,0.34168,2.4172
0,-1.2807,0,0,0.38294,0,-0.38421,0.49917,1.839
-1.5868e-14,-1.8238,0,0,0.22,0,-0.54715,0.28678,2.6188
-1.5868e-14,-1.5442,0,0,0.3039,0,-0.46325,0.39614,2.2173
0,-1.315,0,0,0.37265,0,-0.39451,0.48575,1.8882
0,-1.3083,0,0,0.37466,0,-0.3925,0.48837,1.8786
0,-1.3046,0,0,0.37577,0,-0.39139,0.48982,1.8733
1.5868e-14,-1.3364,0,0,0.36624,0,-0.40091,0.4774,1.9189
0,-1.2623,0,0,0.38847,0,-0.37868,0.50638,1.8125
-1.5868e-14,-1.2532,0,0,0.3912,0,-0.37596,0.50993,1.7994
-1.5868e-14,-1.3157,0,0,0.37243,0,-0.39472,0.48547,1.8893
-1.5868e-14,-1.1137,0,0,0.43305,0,-0.33411,0.56449,1.5991
0,-1.3429,0,0,0.36427,0,-0.40288,0.47484,1.9283
0,-1.1679,0,0,0.41679,0,-0.35036,0.5433,1.6769
1.5868e-14,-1.3238,0,0,0.37003,0,-0.39713,0.48234,1.9008
-1.5868e-14,-1.1264,0,0,0.42922,0,-0.33793,0.5595,1.6174
0,-1.563,0,0,0.29824,0,-0.46891,0.38876,2.2444
0,-1.3715,0,0,0.35572,0,-0.41144,0.46368,1.9693
1.5868e-14,-1.2956,0,0,0.37846,0,-0.38869,0.49333,1.8604
-1.5868e-14,-1.285,0,0,0.38165,0,-0.3855,0.49749,1.8451
0,-1.1575,0,0,0.41989,0,-0.34726,0.54734,1.6621
0,-1.4345,0,0,0.33679,0,-0.43036,0.43902,2.0598
0,-1.2682,0,0,0.38669,0,-0.38046,0.50406,1.821
1.5868e-14,-1.3567,0,0,0.36013,0,-0.40702,0.46944,1.9481
0,-1.2103,0,0,0.40406,0,-0.3631,0.52669,1.7379
0,-1.2891,0,0,0.38042,0,-0.38674,0.49588,1.851
-1.5868e-14,-1.3531,0,0,0.36123,0,-0.40592,0.47087,1.9429
1.5868e-14,-1.4384,0,0,0.33563,0,-0.43153,0.4375,2.0654
-1.5868e-14,-1.1879,0,0,0.41078,0,-0.35637,0.53546,1.7057
0,-1.32,0,0,0.37117,0,-0.39599,0.48382,1.8953
-1.5868e-14,-1.2672,0,0,0.38699,0,-0.38016,0.50445,1.8196
0,-1.1719,0,0,0.41559,0,-0.35156,0.54174,1.6827
-1.5868e-14,-1.4825,0,0,0.32241,0,-0.44474,0.42027,2.1287
1.5868e-14,-1.3826,0,0,0.35238,0,-0.41477,0.45933,1.9852
-3.1736e-14,-1.6762,0,0,0.26429,0,-0.50286,0.34451,2.4068
1.5868e-14,-1.1768,0,0,0.4141,0,-0.35305,0.53979,1.6898
0,-1.1132,0,0,0.43319,0,-0.33396,0.56467,1.5984
0,-1.2632,0,0,0.3882,0,-0.37896,0.50602,1.8138
1.5868e-14,-1.6532,0,0,0.27119,0,-0.49596,0.3535,2.3738
0,-1.2008,0,0,0.40691,0,-0.36024,0.53042,1.7242
-1.5868e-14,-1.0911,0,0,0.43982,0,-0.32733,0.57332,1.5667
0,-1.2956,0,0,0.37849,0,-0.38867,0.49337,1.8603
0,-1.3384,0,0,0.36564,0,-0.40151,0.47662,1.9218
0,-1.2948,0,0,0.37872,0,-0.38843,0.49367,1.8591
1.5868e-14,-1.15,0,0,0.42217,0,-0.34499,0.5503,1.6512
0,-1.1291,0,0,0.42842,0,-0.33874,0.55845,1.6213
0,-1.6519,0,0,0.27158,0,-0.49557,0.35401,2.3719
-1.5868e-14,-1.3272,0,0,0.369,0,-0.39816,0.481,1.9057
3.1736e-14,-1.3899,0,1.4827e-14,0.35017,0,-0.41698,0.45645,1.9958
-1.5868e-14,-1.3184,0,0,0.37164,0,-0.39551,0.48444,1.893
0,-1.3026,0,0,0.37637,0,-0.39078,0.49061,1.8704
1.5868e-14,-1.5542,0,0,0.30089,0,-0.46626,0.39222,2.2317
0,-1.3132,0,0,0.3732,0,-0.39395,0.48647,1.8856
-1.5868e-14,-1.3336,0,0,0.36707,0,-0.40008,0.47849,1.9149
0,-1.0338,0,0,0.45701,0,-0.31014,0.59573,1.4844
1.5868e-14,-1.4066,0,0,0.34518,0,-0.42197,0.44995,2.0197
0,-1.4542,0,0,0.33088,0,-0.43627,0.43131,2.0881
0,-1.0962,0,0,0.4383,0,-0.32885,0.57133,1.574
1.5868e-14,-1.2909,0,0,0.37988,0,-0.38727,0.49518,1.8536
-1.5868e-14,-1.2197,0,0,0.40125,0,-0.3659,0.52304,1.7513
0,-1.1371,0,0,0.42603,0,-0.34112,0.55534,1.6327
0,-1.287,0,0,0.38106,0,-0.38609,0.49672,1.848
0,-1.4377,0,0,0.33586,0,-0.4313,0.4378,2.0643
0,-1.3266,0,0,0.36917,0,-0.39798,0.48122,1.9049
0,-1.2971,0,0,0.37801,0,-0.38914,0.49275,1.8625
0,-1.6369,0,0,0.27609,0,-0.49106,0.35989,2.3504
0,-1.3994,0,0,0.34732,0,-0.41983,0.45274,2.0094
0,-1.2119,0,0,0.40359,0,-0.36356,0.52609,1.7401
-1.5868e-14,-1.1603,0,0,0.41907,0,-0.34809,0.54626,1.666
0,-1.1468,0,0,0.4231,0,-0.34405,0.55152,1.6467
0,-1.229,0,0,0.39845,0,-0.3687,0.51939,1.7647
1.5868e-14,-1.3142,0,0,0.3729,0,-0.39425,0.48608,1.887
1.5868e-14,-1.2697,0,0,0.38626,0,-0.3809,0.50349,1.8231
0,-1.3427,0,0,0.36436,0,-0.4028,0.47495,1.9279
-1.5868e-14,-1.3994,0,0,0.34735,0,-0.41981,0.45278,2.0093
-1.5868e-14,-1.1481,0,0,0.42273,0,-0.34443,0.55103,1.6485
0,-1.1473,0,0,0.42297,0,-0.34418,0.55135,1.6474
0,-1.3372,0,0,0.36599,0,-0.40117,0.47707,1.9201
1.5868e-14,-1.2069,0,0,0.40507,0,-0.36208,0.52802,1.733
0,-1.1533,0,0,0.42116,0,-0.346,0.54899,1.656
0,-1.4579,0,0,0.32978,0,-0.43738,0.42987,2.0934
0,-1.0902,0,0,0.4401,0,-0.32705,0.57368,1.5654
1.5868e-14,-1.3949,0,0,0.34868,0,-0.41848,0.45451,2.003
-1.5868e-14,-1.4409,0,0,0.33487,0,-0.43228,0.43651,2.069
-1.5868e-14,-1.2116,0,0,0.40366,0,-0.36349,0.52618,1.7398
-1.5868e-14,-1.5572,0,0,0.29998,0,-0.46717,0.39103,2.236
-1.5868e-14,-1.219,0,0,0.40146,0,-0.36569,0.52331,1.7503
0,-1.509,0,0,0.31447,0,-0.45269,0.40991,2.1667
1.5868e-14,-1.0972,0,0,0.43798,0,-0.32917,0.57092,1.5755
1.5868e-14,-1.2022,0,0,0.40649,0,-0.36066,0.52987,1.7262
1.5868e-14,-1.3809,0,0,0.35289,0,-0.41426,0.46,1.9828
1.5868e-14,-1.3903,0,0,0.35007,0,-0.41708,0.45632,1.9963
-1.5868e-14,-1.3502,0,0,0.36209,0,-0.40506,0.47199,1.9387
0,-1.823,0,0,0.22025,0,-0.5469,0.2871,2.6176
0,-1.3429,0,0,0.36428,0,-0.40288,0.47484,1.9283
-1.5868e-14,-1.4644,0,0,0.32783,0,-0.43932,0.42734,2.1027
0,-1.3593,0,0,0.35935,0,-0.4078,0.46842,1.9519
1.5868e-14,-1.2526,0,0,0.39136,0,-0.37579,0.51015,1.7986
-1.5868e-14,-1.1647,0,0,0.41773,0,-0.34942,0.54452,1.6724
-1.5868e-14,-1.3057,0,0,0.37544,0,-0.39171,0.48939,1.8749
1.5868e-14,-1.1549,0,0,0.42069,0,-0.34646,0.54838,1.6583
1.5868e-14,-1.2501,0,0,0.39211,0,-0.37504,0.51113,1.7951
0,-1.3561,0,0,0.36033,0,-0.40683,0.46969,1.9472
0,-1.0526,0,0,0.45137,0,-0.31578,0.58837,1.5114
0,-1.2643,0,0,0.38787,0,-0.37928,0.5056,1.8153
0,-1.1775,0,0,0.41389,0,-0.35326,0.53952,1.6908
0,-1.5588,0,0,0.2995,0,-0.46765,0.39041,2.2383
-1.5868e-14,-1.0416,0,0,0.45466,0,-0.31249,0.59266,1.4957
1.5868e-14,-1.643,0,0,0.27424,0,-0.49291,0.35748,2.3592
-3.1736e-14,-1.1336,0,0,0.42708,0,-0.34008,0.5567,1.6277
-1.5868e-14,-1.1565,0,0,0.42019,0,-0.34696,0.54773,1.6607
1.5868e-14,-2.2661,0,0,0.087337,0,-0.67982,0.11385,3.2538
1.5868e-14,-1.2983,0,0,0.37767,0,-0.38949,0.4923,1.8642
0,-1.2263,0,0,0.39926,0,-0.36789,0.52044,1.7608
0,-1.0648,0,0,0.44772,0,-0.31943,0.58362,1.5289
-1.5868e-14,-1.377,0,0,0.35405,0,-0.41311,0.46151,1.9772
1.5868e-14,-1.3018,0,0,0.37661,0,-0.39055,0.49091,1.8693
0,-1.3404,0,0,0.36503,0,-0.40212,0.47582,1.9247
1.5868e-14,-1.2735,0,0,0.38509,0,-0.38206,0.50197,1.8287
0,-1.1849,0,0,0.41168,0,-0.35547,0.53663,1.7014
0,-1.5271,0,0,0.30901,0,-0.45814,0.4028,2.1928
-1.5868e-14,-1.2748,0,0,0.3847,0,-0.38245,0.50147,1.8305
0,-1.3136,0,0,0.37307,0,-0.39409,0.4863,1.8862
-1.5868e-14,-1.0903,0,0,0.44006,0,-0.3271,0.57362,1.5656
1.5868e-14,-1.3365,0,0,0.36621,0,-0.40095,0.47736,1.919
0,-1.3222,0,0,0.37048,0,-0.39667,0.48293,1.8986
0,-1.4004,0,0,0.34702,0,-0.42013,0.45235,2.0109
1.5868e-14,-1.4055,0,0,0.34551,0,-0.42164,0.45038,2.0181
0,-1.2674,0,0,0.38694,0,-0.38021,0.50439,1.8198
0,-1.1457,0,0,0.42344,0,-0.34371,0.55196,1.6451
-1.5868e-14,-1.2774,0,0,0.38394,0,-0.38321,0.50048,1.8341
0,-1.382,0,0,0.35256,0,-0.41459,0.45957,1.9843
1.5868e-14,-1.128,0,0,0.42874,0,-0.33841,0.55887,1.6198
0,-1.1063,0,0,0.43526,0,-0.33189,0.56737,1.5885
0,-1.4318,0,0,0.33762,0,-0.42954,0.44009,2.0559
1.5868e-14,-1.2703,0,0,0.38607,0,-0.38108,0.50325,1.824
1.5868e-14,-1.1591,0,0,0.41944,0,-0.34772,0.54675,1.6643
1.5868e-14,-1.2492,0,0,0.39239,0,-0.37476,0.51149,1.7937
1.5868e-14,-1.2534,0,0,0.39115,0,-0.37601,0.50987,1.7997
0,-1.2304,0,0,0.39805,0,-0.36911,0.51886,1.7667
-1.5868e-14,-1.2255,0,0,0.39949,0,-0.36766,0.52074,1.7597
0,-1.1604,0,0,0.41903,0,-0.34813,0.54621,1.6662
0,-1.0736,0,0,0.44506,0,-0.32209,0.58014,1.5416
-1.5868e-14,-2.3142,0,0,0.072902,0,-0.69425,0.095029,3.3229
-1.5868e-14,-1.2893,0,0,0.38037,0,-0.38678,0.49582,1.8513
-1.5868e-14,-1.384,0,0,0.35194,0,-0.41521,0.45876,1.9873
0,-1.3732,0,0,0.35518,0,-0.41197,0.46298,1.9718
0,-1.3172,0,0,0.372,0,-0.39516,0.48491,1.8913
1.5868e-14,-1.4038,0,0,0.34601,0,-0.42114,0.45103,2.0157
-1.5868e-14,-1.2865,0,0,0.3812,0,-0.38596,0.4969,1.8473
0,-1.179,0,0,0.41346,0,-0.35369,0.53896,1.6929
3.1736e-14,-1.4018,0,1.4827e-14,0.34663,0,-0.42053,0.45184,2.0128
0,-1.2178,0,0,0.40181,0,-0.36534,0.52377,1.7486
-1.5868e-14,-1.4017,0,0,0.34664,0,-0.42052,0.45185,2.0127
1.5868e-14,-1.2973,0,0,0.37797,0,-0.38918,0.4927,1.8627
1.5868e-14,-1.269,0,0,0.38644,0,-0.38071,0.50373,1.8222
0,-1.637,0,0,0.27606,0,-0.49109,0.35986,2.3505
1.5868e-14,-1.1512,0,0,0.42178,0,-0.34537,0.5498,1.6531
0,-1.1182,0,0,0.4317,0,-0.33545,0.56273,1.6056
0,-1.2248,0,0,0.39971,0,-0.36744,0.52103,1.7587
1.5868e-14,-1.3242,0,0,0.36989,0,-0.39727,0.48216,1.9014
1.5868e-14,-1.0592,0,0,0.4494,0,-0.31776,0.5858,1.5209
-1.5868e-14,-1.3725,0,0,0.35542,0,-0.41174,0.46329,1.9707
0,-1.2111,0,0,0.40382,0,-0.36333,0.52639,1.739
0,-1.3933,0,0,0.34916,0,-0.41799,0.45514,2.0006
