% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of non-biomass electricity,Rebound effect on electricity,CO2 Reduction (tonnes)
1.5868e-14,-1.2109,0,0,0.34359,0,-0.36327,0.48608,1.7387
1.5868e-14,-1.1699,0,0,0.3559,0,-0.35096,0.50349,1.6798
0,-1.2371,0,0,0.33572,0,-0.37114,0.47495,1.7764
-1.5868e-14,-1.2894,0,0,0.32005,0,-0.38681,0.45278,1.8514
-1.5868e-14,-1.0579,0,0,0.3895,0,-0.31736,0.55103,1.519
0,-1.0571,0,0,0.38973,0,-0.31713,0.55135,1.5179
0,-1.2321,0,0,0.33722,0,-0.36964,0.47707,1.7692
1.5868e-14,-1.1121,0,0,0.37324,0,-0.33363,0.52802,1.5968
0,-1.0627,0,0,0.38806,0,-0.3188,0.54899,1.5259
0,-1.3433,0,0,0.30386,0,-0.403,0.42987,1.9289
0,-1.0045,0,0,0.40551,0,-0.30135,0.57368,1.4423
1.5868e-14,-1.2853,0,0,0.32127,0,-0.38559,0.45451,1.8455
-1.5868e-14,-1.3277,0,0,0.30856,0,-0.39831,0.43651,1.9064
-1.5868e-14,-1.1164,0,0,0.37194,0,-0.33492,0.52618,1.603
-1.5868e-14,-1.4348,0,0,0.27641,0,-0.43045,0.39103,2.0603
-1.5868e-14,-1.1232,0,0,0.36991,0,-0.33695,0.52331,1.6128
0,-1.3904,0,0,0.28975,0,-0.41711,0.40991,1.9964
1.5868e-14,-1.011,0,0,0.40356,0,-0.3033,0.57092,1.4517
1.5868e-14,-1.1077,0,0,0.37454,0,-0.33232,0.52987,1.5906
1.5868e-14,-1.2723,0,0,0.32516,0,-0.3817,0.46,1.827
1.5868e-14,-1.281,0,0,0.32256,0,-0.3843,0.45632,1.8394
-1.5868e-14,-1.2441,0,0,0.33363,0,-0.37323,0.47199,1.7864
0,-1.6797,0,0,0.20294,0,-0.50392,0.2871,2.4119
0,-1.2374,0,0,0.33565,0,-0.37121,0.47484,1.7767
-1.5868e-14,-1.3493,0,0,0.30207,0,-0.40479,0.42734,1.9375
0,-1.2525,0,0,0.33111,0,-0.37575,0.46842,1.7985
1.5868e-14,-1.1542,0,0,0.3606,0,-0.34626,0.51015,1.6573
-1.5868e-14,-1.0732,0,0,0.3849,0,-0.32196,0.54452,1.541
-1.5868e-14,-1.2031,0,0,0.34593,0,-0.36093,0.48939,1.7275
1.5868e-14,-1.0641,0,0,0.38763,0,-0.31924,0.54838,1.528
1.5868e-14,-1.1519,0,0,0.3613,0,-0.34557,0.51113,1.654
0,-1.2495,0,0,0.33201,0,-0.37485,0.46969,1.7942
0,-0.96989,0,0,0.4159,0,-0.29097,0.58837,1.3926
0,-1.1649,0,0,0.35739,0,-0.34947,0.5056,1.6727
0,-1.085,0,0,0.38136,0,-0.3255,0.53952,1.5579
0,-1.4363,0,0,0.27596,0,-0.4309,0.39041,2.0624
-1.5868e-14,-0.95977,0,0,0.41893,0,-0.28793,0.59266,1.3781
1.5868e-14,-1.5139,0,0,0.25269,0,-0.45417,0.35748,2.1738
-3.1736e-14,-1.0445,0,0,0.39351,0,-0.31335,0.5567,1.4998
-1.5868e-14,-1.0656,0,0,0.38717,0,-0.31969,0.54773,1.5302
1.5868e-14,-2.088,0,0,0.080473,0,-0.62639,0.11385,2.9981
1.5868e-14,-1.1963,0,0,0.34799,0,-0.35888,0.4923,1.7177
0,-1.1299,0,0,0.36788,0,-0.33898,0.52044,1.6225
0,-0.98109,0,0,0.41254,0,-0.29433,0.58362,1.4087
-1.5868e-14,-1.2688,0,0,0.32622,0,-0.38064,0.46151,1.8219
1.5868e-14,-1.1995,0,0,0.34701,0,-0.35985,0.49091,1.7224
0,-1.2351,0,0,0.33634,0,-0.37052,0.47582,1.7734
1.5868e-14,-1.1735,0,0,0.35483,0,-0.35204,0.50197,1.6849
0,-1.0918,0,0,0.37933,0,-0.32754,0.53663,1.5677
0,-1.4071,0,0,0.28473,0,-0.42214,0.4028,2.0205
-1.5868e-14,-1.1746,0,0,0.35447,0,-0.35239,0.50147,1.6866
0,-1.2104,0,0,0.34375,0,-0.36311,0.4863,1.738
-1.5868e-14,-1.0046,0,0,0.40547,0,-0.30139,0.57362,1.4425
1.5868e-14,-1.2315,0,0,0.33743,0,-0.36944,0.47736,1.7682
0,-1.2183,0,0,0.34137,0,-0.36549,0.48293,1.7494
0,-1.2904,0,0,0.31975,0,-0.38711,0.45235,1.8528
1.5868e-14,-1.295,0,0,0.31836,0,-0.38851,0.45038,1.8595
0,-1.1678,0,0,0.35653,0,-0.35033,0.50439,1.6768
0,-1.0557,0,0,0.39016,0,-0.3167,0.55196,1.5158
-1.5868e-14,-1.177,0,0,0.35377,0,-0.35309,0.50048,1.69
0,-1.2734,0,0,0.32486,0,-0.38201,0.45957,1.8284
1.5868e-14,-1.0394,0,0,0.39504,0,-0.31182,0.55887,1.4925
