% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of Non-Biomass Electricity,Rebound effect on electricity,CO2 Reduction (megatonnes)
1.0037,-11.973,-1.1809,0.29107,4.1619,-0.059045,-0.79822,0.84036,51.448
-1.8334,-13.802,-3.9231,-0.53169,4.0339,-0.19615,-0.92012,0.81598,59.305
-0.58853,-10.433,-4.4647,-0.17067,4.2697,-0.22324,-0.6955,0.8609,44.827
0.26921,-13.552,-8.9438,0.07807,4.0513,-0.44719,-0.9035,0.8193,58.234
0.47205,-12.189,-7.582,0.13689,4.1468,-0.3791,-0.8126,0.83748,52.375
-1.1025,-15.622,-3.4969,-0.31973,3.9065,-0.17484,-1.0415,0.79171,67.126
-1.5101,-10.923,-0.94301,-0.43792,4.2354,-0.047151,-0.72822,0.85436,46.936
1.5874,-16.121,-6.3258,0.46034,3.8715,-0.31629,-1.0747,0.78506,69.27
0.832,-12.397,0.10544,0.24128,4.1322,0.0052721,-0.82644,0.83471,53.267
-0.47708,-13.976,-2.9781,-0.13835,4.0217,-0.1489,-0.93175,0.81365,60.054
0.92475,-11.637,-0.54804,0.26818,4.1854,-0.027402,-0.77578,0.84484,50.001
-1.9913,-16.516,0.091252,-0.57748,3.8439,0.0045626,-1.1011,0.77979,70.967
1.3939,-13.742,0.09323,0.40424,4.0381,0.0046615,-0.91611,0.81678,59.046
-0.98118,-16.96,-0.26247,-0.28454,3.8128,-0.013124,-1.1307,0.77387,72.875
-0.5312,-18.438,2.8186,-0.15405,3.7093,0.14093,-1.2292,0.75416,79.226
-0.67619,-18.67,0.57469,-0.19609,3.6931,0.028735,-1.2447,0.75106,80.225
0.85067,-9.1701,-2.9034,0.24669,4.3581,-0.14517,-0.61134,0.87773,39.403
-0.70314,-12.363,-12.429,-0.20391,4.1346,-0.62143,-0.82422,0.83516,53.124
-0.02307,-11.742,-8.3911,-0.0066902,4.1781,-0.41955,-0.78281,0.84344,50.455
-0.68865,-18.672,-6.8628,-0.19971,3.693,-0.34314,-1.2448,0.75104,80.23
-0.16047,-11.894,-0.22901,-0.046537,4.1674,-0.01145,-0.79292,0.84142,51.106
0.23563,-16.845,-5.2388,0.068334,3.8209,-0.26194,-1.123,0.7754,72.38
-0.75883,-11.934,3.7262,-0.22006,4.1646,0.18631,-0.79559,0.84088,51.279
0.9727,-14.561,2.2258,0.28208,3.9807,0.11129,-0.97075,0.80585,62.568
0.3768,-15.512,4.211,0.10927,3.9142,0.21055,-1.0341,0.79317,66.653
0.99949,-13.016,1.9107,0.28985,4.0888,0.095533,-0.86777,0.82645,55.931
-0.47777,-13.939,-10.863,-0.13855,4.0243,-0.54313,-0.92924,0.81415,59.893
0.74332,-13.588,-3.7443,0.21556,4.0489,-0.18721,-0.90585,0.81883,58.385
-0.31331,-14.953,-2.5963,-0.09086,3.9533,-0.12981,-0.99688,0.80062,64.252
-0.42495,-17.87,-14.758,-0.12323,3.7491,-0.7379,-1.1914,0.76173,76.788
0.68575,-34.333,-26.666,0.19887,2.5967,-1.3333,-2.2889,0.54222,147.53
-0.77722,-16.068,-2.7172,-0.22539,3.8752,-0.13586,-1.0712,0.78576,69.043
-0.31535,-18.98,-0.22116,-0.091453,3.6714,-0.011058,-1.2653,0.74693,81.556
0.50204,-13.382,-3.2602,0.14559,4.0633,-0.16301,-0.89211,0.82158,57.5
0.0052874,-10.766,-2.2577,0.0015334,4.2464,-0.11289,-0.7177,0.85646,46.258
0.50744,-17.628,-9.832,0.14716,3.766,-0.4916,-1.1752,0.76495,75.747
-2.0449,-14.315,-6.6404,-0.59302,3.998,-0.33202,-0.9543,0.80914,61.508
-0.70551,-9.8851,-1.7361,-0.2046,4.308,-0.086803,-0.65901,0.8682,42.475
0.46753,-13.654,-3.3835,0.13558,4.0442,-0.16918,-0.91029,0.81794,58.671
0.91564,-16.899,-2.6325,0.26553,3.8171,-0.13163,-1.1266,0.77468,72.612
0.39069,-14.433,1.8863,0.1133,3.9897,0.094314,-0.96222,0.80756,62.018
-0.31855,-17.596,0.096652,-0.09238,3.7683,0.0048326,-1.173,0.76539,75.607
-1.5387,-15.762,-11.547,-0.44622,3.8967,-0.57733,-1.0508,0.78985,67.726
0.62922,-20.789,2.2649,0.18247,3.5448,0.11324,-1.3859,0.72281,89.328
1.8816,-15.084,6.8009,0.54567,3.9441,0.34005,-1.0056,0.79888,64.814
-0.48101,-11.673,-3.3882,-0.13949,4.1829,-0.16941,-0.77818,0.84436,50.156
-0.43201,-14.663,-3.8154,-0.12528,3.9736,-0.19077,-0.9775,0.8045,63.003
-0.79356,-11.921,-1.8222,-0.23013,4.1655,-0.091111,-0.79475,0.84105,51.224
-0.2121,-14.473,-1.8264,-0.061509,3.9869,-0.091319,-0.96489,0.80702,62.19
0.73477,-10.204,2.904,0.21308,4.2858,0.1452,-0.68024,0.86395,43.844
0.7062,-18.271,-4.5834,0.2048,3.721,-0.22917,-1.2181,0.75639,78.508
-1.8109,-21.483,0.051889,-0.52516,3.4962,0.0025945,-1.4322,0.71355,92.312
-0.79645,-20.833,-1.4071,-0.23097,3.5417,-0.070357,-1.3888,0.72223,89.515
1.9614,-15.369,1.8931,0.5688,3.9242,0.094657,-1.0246,0.79508,66.038
2.7799,-14.383,3.9331,0.80616,3.9932,0.19665,-0.95885,0.80823,61.801
-0.36951,-11.37,-3.8974,-0.10716,4.2041,-0.19487,-0.75799,0.8484,48.855
0.22596,-13.489,1.3995,0.065527,4.0557,0.069974,-0.89929,0.82014,57.962
0.10922,-13.488,-0.39244,0.031673,4.0558,-0.019622,-0.89921,0.82016,57.957
-0.38236,-13.738,-6.8283,-0.11088,4.0384,-0.34142,-0.91584,0.81683,59.029
0.87798,-27.405,4.2331,0.25461,3.0816,0.21165,-1.827,0.63459,117.76
-0.17291,-11.239,-0.32461,-0.050144,4.2132,-0.01623,-0.7493,0.85014,48.295
0.49262,-10.779,-3.3462,0.14286,4.2455,-0.16731,-0.71859,0.85628,46.316
-2.2551,-17.605,-8.1124,-0.65398,3.7676,-0.40562,-1.1737,0.76527,75.647
0.87329,-17.244,3.0495,0.25325,3.793,0.15248,-1.1496,0.77009,74.094
-1.0448,-15.748,-8.1939,-0.30298,3.8976,-0.40969,-1.0499,0.79002,67.668
-0.95887,-12.087,-11.581,-0.27807,4.1539,-0.57905,-0.80577,0.83885,51.935
-0.5462,-11.385,-4.2165,-0.1584,4.203,-0.21082,-0.75902,0.8482,48.921
0.40458,-17.552,7.0117,0.11733,3.7714,0.35059,-1.1701,0.76598,75.418
0.5571,-13.75,0.87116,0.16156,4.0375,0.043558,-0.91664,0.81667,59.081
-0.80645,-13.284,-6.7324,-0.23387,4.0701,-0.33662,-0.88563,0.82287,57.082
-0.75643,-12.406,-2.9013,-0.21936,4.1316,-0.14506,-0.82706,0.83459,53.307
0.044799,-13.871,-8.9068,0.012992,4.029,-0.44534,-0.92474,0.81505,59.603
1.6807,-11.438,1.4522,0.48741,4.1994,0.072608,-0.7625,0.8475,49.146
0.052359,-15.66,-8.9917,0.015184,3.9038,-0.44958,-1.044,0.7912,67.29
-0.54748,-18.768,7.8292,-0.15877,3.6863,0.39146,-1.2512,0.74976,80.643
0.017428,-16.136,1.0759,0.0050542,3.8705,0.053793,-1.0757,0.78486,69.333
-0.74256,-20.308,-16.568,-0.21534,3.5785,-0.82838,-1.3539,0.72923,87.261
0.68321,-13.263,-0.76877,0.19813,4.0716,-0.038439,-0.88419,0.82316,56.989
1.4316,-21.602,-0.56358,0.41516,3.4878,-0.028179,-1.4402,0.71197,92.823
1.6072,-12.039,1.291,0.4661,4.1573,0.064552,-0.80257,0.83949,51.729
-0.059929,-11.262,-3.9134,-0.017379,4.2117,-0.19567,-0.75079,0.84984,48.391
-1.3526,-29.506,-19.893,-0.39226,2.9346,-0.99464,-1.9671,0.60659,126.78
0.18357,-12.329,-6.2802,0.053236,4.1369,-0.31401,-0.82196,0.83561,52.978
0.46962,-12.58,-5.9716,0.13619,4.1194,-0.29858,-0.83866,0.83227,54.055
1.6103,-11.613,-4.3526,0.46697,4.1871,-0.21763,-0.77419,0.84516,49.899
-0.50309,-13.685,-4.2022,-0.1459,4.0421,-0.21011,-0.9123,0.81754,58.801
-0.05706,-15.325,-4.8917,-0.016548,3.9273,-0.24459,-1.0217,0.79567,65.849
1.1007,-16.914,-2.5253,0.3192,3.816,-0.12626,-1.1276,0.77448,72.677
-0.36814,-17.626,1.4793,-0.10676,3.7662,0.073963,-1.1751,0.76498,75.738
-0.31752,-10.216,-2.0601,-0.092081,4.2849,-0.103,-0.68106,0.86379,43.896
2.4185,-23.039,-3.4895,0.70135,3.3872,-0.17447,-1.536,0.69281,98.998
1.7083,-20.048,1.9967,0.4954,3.5966,0.099835,-1.3365,0.73269,86.144
0.14918,-15.81,-6.6419,0.043261,3.8933,-0.3321,-1.054,0.7892,67.935
-0.8108,-12.652,-5.6484,-0.23513,4.1143,-0.28242,-0.84349,0.8313,54.366
-0.40639,-13.132,2.6253,-0.11785,4.0808,0.13127,-0.87545,0.82491,56.426
0.53812,-11.254,-3.2162,0.15605,4.2122,-0.16081,-0.75025,0.84995,48.357
-1.5531,-15.718,-12.777,-0.45039,3.8997,-0.63885,-1.0479,0.79042,67.54
1.3507,-15.05,2.2309,0.3917,3.9465,0.11155,-1.0034,0.79933,64.67
1.3588,-12.395,3.3565,0.39404,4.1324,0.16782,-0.82632,0.83474,53.259
-0.061876,-18.258,-1.3413,-0.017944,3.7219,-0.067064,-1.2172,0.75656,78.454
-0.87783,-11.943,-4.9464,-0.25457,4.164,-0.24732,-0.79618,0.84076,51.317
-0.83311,-12.177,0.25792,-0.2416,4.1476,0.012896,-0.81179,0.83764,52.323
0.9813,-14.467,-1.8614,0.28458,3.9873,-0.09307,-0.96446,0.80711,62.163
-0.52566,-13.313,-1.0395,-0.15244,4.0681,-0.051974,-0.88755,0.82249,57.206
1.6071,-15.661,2.6411,0.46606,3.9037,0.13205,-1.0441,0.79118,67.294
0.16659,-10.129,2.5026,0.048311,4.291,0.12513,-0.67523,0.86495,43.521
0.3016,-11.041,-3.4159,0.087465,4.2271,-0.1708,-0.73607,0.85279,47.442
1.2187,-10.061,-5.3721,0.35341,4.2958,-0.26861,-0.6707,0.86586,43.229
0.86315,-14.028,-1.5934,0.25031,4.0181,-0.079668,-0.93519,0.81296,60.276
-0.79116,-23.616,-9.1438,-0.22944,3.3469,-0.45719,-1.5744,0.68513,101.47
0.74981,-14.135,-2.5362,0.21744,4.0106,-0.12681,-0.94232,0.81154,60.736
0.28405,-15.289,2.316,0.082374,3.9298,0.1158,-1.0192,0.79615,65.694
-1.8714,-19.079,-15.263,-0.5427,3.6645,-0.76316,-1.2719,0.74562,81.978
0.10027,-10.253,-0.94825,0.029078,4.2823,-0.047412,-0.68356,0.86329,44.058
1.3803,-11.265,0.9623,0.4003,4.2115,0.048115,-0.75099,0.8498,48.404
-0.71239,-26.22,-6.3857,-0.20659,3.1646,-0.31929,-1.748,0.6504,112.66
-0.86509,-14.809,1.4395,-0.25088,3.9633,0.071975,-0.9873,0.80254,63.635
-1.0026,-16.214,2.5688,-0.29076,3.865,0.12844,-1.0809,0.78382,69.668
0.2896,-14.296,1.3281,0.083983,3.9993,0.066405,-0.95309,0.80938,61.43
-0.37392,-16.009,-5.4275,-0.10844,3.8794,-0.27137,-1.0673,0.78655,68.788
-0.42781,-36.513,-17.303,-0.12407,2.4441,-0.86513,-2.4342,0.51317,156.89
-1.458,-19.319,-0.21315,-0.42281,3.6476,-0.010658,-1.288,0.74241,83.013
-0.38211,-13.575,0.38744,-0.11081,4.0498,0.019372,-0.90499,0.819,58.33
-0.29219,-17.848,-5.7559,-0.084734,3.7506,-0.2878,-1.1899,0.76203,76.69
-1.2669,-19.525,-1.9815,-0.36741,3.6332,-0.099073,-1.3017,0.73966,83.898
0.52878,-11.364,-1.705,0.15335,4.2045,-0.08525,-0.7576,0.84848,48.83
0.03048,-12.969,-1.6803,0.0088391,4.0922,-0.084015,-0.86461,0.82708,55.727
-0.16522,-12.902,-3.2199,-0.047913,4.0968,-0.161,-0.86016,0.82797,55.44
-1.3108,-18.971,-3.3106,-0.38012,3.672,-0.16553,-1.2648,0.74705,81.518
0.57224,-11.932,-1.6831,0.16595,4.1647,-0.084153,-0.79548,0.8409,51.272
0.84161,-15.339,-1.1002,0.24407,3.9263,-0.055009,-1.0226,0.79548,65.909
-0.39832,-21.145,-0.4882,-0.11551,3.5198,-0.02441,-1.4097,0.71806,90.859
-0.82205,-14.921,-11.073,-0.23839,3.9555,-0.55363,-0.99474,0.80105,64.115
-0.18521,-11.536,-3.2691,-0.053712,4.1925,-0.16345,-0.76904,0.84619,49.567
0.6641,-20.785,-7.8244,0.19259,3.5451,-0.39122,-1.3856,0.72287,89.309
0.24663,-17.552,-10.386,0.071523,3.7713,-0.51929,-1.1702,0.76597,75.421
-2.1246,-13.498,-1.9561,-0.61615,4.0551,-0.097806,-0.89986,0.82003,57.999
-1.2213,-16.313,-5.2753,-0.35417,3.8581,-0.26376,-1.0875,0.7825,70.094
-0.42516,-18.244,-7.5353,-0.1233,3.723,-0.37677,-1.2162,0.75675,78.391
-0.38592,-15.82,-0.14597,-0.11192,3.8926,-0.0072987,-1.0547,0.78906,67.978
-0.2261,-9.7898,-1.9336,-0.065569,4.3147,-0.096681,-0.65265,0.86947,42.066
1.1709,-27.708,-0.74128,0.33956,3.0605,-0.037064,-1.8472,0.63056,119.06
0.5159,-16.249,-2.5742,0.14961,3.8626,-0.12871,-1.0832,0.78335,69.819
-0.44062,-18.405,-6.2369,-0.12778,3.7117,-0.31184,-1.227,0.7546,79.083
0.72255,-18.245,-3.2212,0.20954,3.7228,-0.16106,-1.2163,0.75673,78.398
0.84059,-14.635,-6.4203,0.24377,3.9756,-0.32101,-0.97565,0.80487,62.884
-1.0307,-11.364,-3.5676,-0.29889,4.2045,-0.17838,-0.75758,0.84848,48.828
0.8161,-13.484,-3.0109,0.23667,4.0561,-0.15055,-0.89896,0.82021,57.941
-0.503,-11.622,-5.7861,-0.14587,4.1865,-0.28931,-0.77477,0.84505,49.937
-0.03956,-13.942,-2.7738,-0.011473,4.0241,-0.13869,-0.92944,0.81411,59.905
-0.87329,-14.829,0.4093,-0.25326,3.962,0.020465,-0.98858,0.80228,63.717
-0.32723,-13.614,-2.8881,-0.094896,4.047,-0.1444,-0.9076,0.81848,58.498
-0.15845,-21.223,-3.2451,-0.04595,3.5144,-0.16226,-1.4149,0.71703,91.192
-1.6599,-24.022,-15.662,-0.48138,3.3185,-0.78312,-1.6014,0.67971,103.22
-1.9383,-22.999,-10.235,-0.5621,3.3901,-0.51174,-1.5333,0.69335,98.823
-1.1147,-16.076,-5.7309,-0.32327,3.8747,-0.28655,-1.0717,0.78565,69.077
-0.73421,-17.61,-8.0206,-0.21292,3.7673,-0.40103,-1.174,0.76519,75.67
-0.68503,-12.54,-2.7912,-0.19866,4.1222,-0.13956,-0.83597,0.83281,53.881
-0.16473,-15.916,3.3462,-0.047773,3.8858,0.16731,-1.0611,0.78778,68.392
0.69399,-18.739,-0.59556,0.20126,3.6883,-0.029778,-1.2492,0.75015,80.518
-0.5823,-16.757,2.9512,-0.16887,3.827,0.14756,-1.1172,0.77657,72.005
-0.033823,-16.59,-1.1411,-0.0098087,3.8387,-0.057053,-1.106,0.7788,71.286
-0.35528,-10.577,-0.88811,-0.10303,4.2596,-0.044405,-0.70516,0.85897,45.45
0.21334,-16.845,0.24818,0.061867,3.8208,0.012409,-1.123,0.7754,72.381
1.4753,-16.239,-3.4046,0.42782,3.8633,-0.17023,-1.0826,0.78348,69.777
-0.57686,-15.61,-5.0727,-0.16729,3.9073,-0.25363,-1.0407,0.79186,67.075
0.11898,-12.897,-0.26471,0.034503,4.0972,-0.013236,-0.85977,0.82805,55.415
0.0080991,-13.694,-1.3274,0.0023487,4.0414,-0.066371,-0.91292,0.81742,58.841
0.023642,-11.729,-1.2668,0.0068562,4.179,-0.063338,-0.78195,0.84361,50.399
0.33405,-12.979,1.4935,0.096875,4.0915,0.074673,-0.86527,0.82695,55.769
-1.1087,-15.966,-5.2633,-0.32151,3.8824,-0.26317,-1.0644,0.78712,68.604
1.1693,-10.83,3.3879,0.3391,4.2419,0.1694,-0.72202,0.8556,46.536
-0.81993,-12.257,-4.9327,-0.23778,4.142,-0.24664,-0.81711,0.83658,52.666
-0.51924,-12.491,-14.499,-0.15058,4.1256,-0.72495,-0.83276,0.83345,53.675
0.45442,-12.213,-0.83319,0.13178,4.1451,-0.041659,-0.81418,0.83716,52.477
0.23432,-17.223,-7.5546,0.067953,3.7944,-0.37773,-1.1482,0.77036,74.005
1.706,-16.805,5.406,0.49473,3.8236,0.2703,-1.1203,0.77593,72.21
0.45273,-15.266,-8.3468,0.13129,3.9314,-0.41734,-1.0178,0.79645,65.598
0.72031,-15.687,-4.1733,0.20889,3.9019,-0.20866,-1.0458,0.79084,67.406
1.0756,-16.818,-4.7681,0.31193,3.8228,-0.2384,-1.1212,0.77576,72.264
-1.0117,-18.166,-0.54079,-0.29341,3.7284,-0.02704,-1.2111,0.75778,78.058
-0.43268,-14.717,-4.5917,-0.12548,3.9698,-0.22959,-0.98113,0.80377,63.237
-3.9919,-22.186,-48.216,-1.1576,3.447,-2.4108,-1.4791,0.70419,95.331
0.71068,-14.852,-5.5532,0.2061,3.9603,-0.27766,-0.99015,0.80197,63.819
-2.8122,-24.349,-9.7244,-0.81552,3.2956,-0.48622,-1.6233,0.67535,104.62
0.13979,-22.114,-1.6077,0.040538,3.452,-0.080386,-1.4742,0.70515,95.02
-0.091011,-16.157,-5.0025,-0.026393,3.869,-0.25012,-1.0772,0.78457,69.426
1.1783,-11.192,0.8474,0.34171,4.2166,0.04237,-0.74614,0.85077,48.091
-1.2125,-9.9276,-0.17359,-0.35163,4.3051,-0.0086797,-0.66184,0.86763,42.658
-0.53902,-12.082,-6.2406,-0.15632,4.1542,-0.31203,-0.80549,0.8389,51.917
-4.1826,-27.827,-5.2766,-1.213,3.0521,-0.26383,-1.8552,0.62897,119.57
0.43551,-18.742,-11.929,0.1263,3.6881,-0.59644,-1.2495,0.75011,80.532
-1.5927,-18.333,-1.6596,-0.46189,3.7167,-0.082982,-1.2222,0.75555,78.777
-0.48978,-18.461,-5.1159,-0.14204,3.7077,-0.25579,-1.2307,0.75385,79.325
0.056696,-14.47,-0.48349,0.016442,3.9871,-0.024174,-0.96467,0.80707,62.176
-1.4191,-12.696,-4.5026,-0.41153,4.1113,-0.22513,-0.84638,0.83072,54.552
0.57155,-13.654,-6.8809,0.16575,4.0442,-0.34404,-0.91029,0.81794,58.671
1.7568,-20.701,-8.1484,0.50948,3.5509,-0.40742,-1.38,0.72399,88.949
0.24872,-13.759,0.70191,0.07213,4.0369,0.035096,-0.91726,0.81655,59.121
-1.9654,-20.714,-10.258,-0.56996,3.55,-0.51288,-1.3809,0.72382,89.004
-1.5471,-19.941,-3.844,-0.44865,3.6041,-0.1922,-1.3294,0.73412,85.683
1.3141,-15.424,4.4309,0.38109,3.9203,0.22154,-1.0283,0.79435,66.275
-0.24939,-16.518,-1.2083,-0.072324,3.8438,-0.060413,-1.1012,0.77976,70.975
-0.34244,-10.39,4.4796,-0.099306,4.2727,0.22398,-0.69264,0.86147,44.643
0.71404,-14.319,-1.2658,0.20707,3.9977,-0.063288,-0.95461,0.80908,61.528
-0.066992,-22.467,-10.307,-0.019428,3.4273,-0.51537,-1.4978,0.70044,96.539
0.71678,-12.065,-1.1602,0.20787,4.1554,-0.058009,-0.80435,0.83913,51.843
-0.018268,-14.582,-7.0478,-0.0052977,3.9793,-0.35239,-0.97211,0.80558,62.656
0.95703,-20.791,-10.383,0.27754,3.5446,-0.51917,-1.3861,0.72278,89.339
1.2923,-12.038,0.60688,0.37476,4.1573,0.030344,-0.80254,0.83949,51.727
-0.66902,-24.349,2.4406,-0.19402,3.2956,0.12203,-1.6233,0.67535,104.63
0.59422,-11.557,6.9894,0.17232,4.191,0.34947,-0.77047,0.84591,49.659
0.99107,-20.16,-8.0903,0.28741,3.5888,-0.40451,-1.344,0.7312,86.624
-1.9375,-18.466,-12.222,-0.56189,3.7074,-0.61112,-1.2311,0.75378,79.348
0.069513,-12.698,-3.5637,0.020159,4.1112,-0.17818,-0.84652,0.8307,54.561
0.96329,-15.59,-4.0471,0.27935,3.9087,-0.20236,-1.0393,0.79213,66.989
0.4063,-18.584,0.69836,0.11783,3.6991,0.034918,-1.2389,0.75222,79.853
0.14049,-13.328,-2.3387,0.040742,4.0671,-0.11693,-0.8885,0.8223,57.267
0.12013,-10.545,1.0386,0.034837,4.2619,0.051928,-0.70299,0.8594,45.31
-0.92234,-17.735,-4.334,-0.26748,3.7586,-0.2167,-1.1823,0.76353,76.205
-0.36022,-13.383,-5.2065,-0.10446,4.0632,-0.26033,-0.89222,0.82156,57.507
0.075872,-17.097,-5.3475,0.022003,3.8032,-0.26738,-1.1398,0.77205,73.462
1.2354,-17.194,-1.9708,0.35827,3.7964,-0.098539,-1.1463,0.77075,73.88
-1.3444,-16.017,-8.0322,-0.38988,3.8788,-0.40161,-1.0678,0.78644,68.824
1.1362,-11.751,1.9715,0.32949,4.1774,0.098577,-0.78339,0.84332,50.492
-0.14629,-13.062,-1.0535,-0.042424,4.0857,-0.052675,-0.87078,0.82584,56.124
0.26472,-15.468,-0.074316,0.076768,3.9173,-0.0037158,-1.0312,0.79376,66.463
1.2824,-11.717,-6.9819,0.37189,4.1798,-0.34909,-0.78111,0.84378,50.345
-0.4596,-15.258,-2.3444,-0.13328,3.9319,-0.11722,-1.0172,0.79656,65.562
-0.013586,-16.495,-0.59389,-0.0039401,3.8454,-0.029695,-1.0996,0.78007,70.876
0.57097,-12.142,5.0798,0.16558,4.15,0.25399,-0.80948,0.8381,52.174
-0.53845,-15.084,-4.5443,-0.15615,3.9441,-0.22721,-1.0056,0.79888,64.813
-0.88512,-13.557,-5.7691,-0.25669,4.051,-0.28846,-0.90377,0.81925,58.251
-0.62968,-13.787,-7.3639,-0.18261,4.0349,-0.3682,-0.91912,0.81618,59.24
1.0437,-23.695,-1.398,0.30267,3.3413,-0.069902,-1.5797,0.68406,101.82
-1.1562,-13.966,-4.9431,-0.33529,4.0224,-0.24716,-0.93105,0.81379,60.01
0.079506,-11.997,-2.8107,0.023057,4.1602,-0.14053,-0.79977,0.84005,51.548
-1.6625,-11.886,-3.032,-0.48212,4.168,-0.1516,-0.79238,0.84152,51.071
0.29501,-14.95,3.1645,0.085554,3.9535,0.15822,-0.99666,0.80067,64.238
-0.2319,-11.459,1.5139,-0.067251,4.1979,0.075696,-0.76393,0.84721,49.238
0.67027,-20.155,-9.1261,0.19438,3.5891,-0.45631,-1.3437,0.73126,86.606
-0.36294,-14.378,-2.0276,-0.10525,3.9935,-0.10138,-0.95854,0.80829,61.781
-0.5836,-10.058,0.3956,-0.16924,4.296,0.01978,-0.67051,0.8659,43.216
-0.70731,-25.637,-9.1119,-0.20512,3.2054,-0.4556,-1.7091,0.65818,110.16
1.5656,-15.451,-5.6637,0.45401,3.9184,-0.28319,-1.0301,0.79398,66.392
-1.2732,-17.079,-11.389,-0.36922,3.8044,-0.56946,-1.1386,0.77228,73.388
0.15249,-11.607,0.77533,0.044223,4.1875,0.038766,-0.77382,0.84524,49.875
-0.61595,-16.136,-1.297,-0.17862,3.8705,-0.064851,-1.0757,0.78485,69.335
0.66361,-13.148,-3.0083,0.19245,4.0796,-0.15042,-0.87654,0.82469,56.496
0.46506,-13.796,-6.3734,0.13487,4.0343,-0.31867,-0.91971,0.81606,59.278
0.70319,-14.501,-5.5928,0.20393,3.9849,-0.27964,-0.96675,0.80665,62.311
0.34538,-15.481,-3.4129,0.10016,3.9163,-0.17064,-1.0321,0.79359,66.52
0.77635,-13.24,2.0381,0.22514,4.0732,0.10191,-0.8827,0.82346,56.893
0.21514,-11.972,1.2115,0.062391,4.1619,0.060575,-0.79817,0.84037,51.445
-0.74479,-13.525,-7.4167,-0.21599,4.0533,-0.37084,-0.90166,0.81967,58.115
1.3955,-13.148,0.2813,0.4047,4.0796,0.014065,-0.87655,0.82469,56.497
1.0136,-11.158,1.4915,0.29393,4.219,0.074577,-0.74385,0.85123,47.944
1.3352,-17.076,-3.781,0.38721,3.8047,-0.18905,-1.1384,0.77232,73.373
0.45185,-16.332,-7.5263,0.13104,3.8567,-0.37631,-1.0888,0.78224,70.178
-0.60421,-14.359,-1.4403,-0.17522,3.9949,-0.072014,-0.95725,0.80855,61.698
-0.98734,-13.541,-2.0448,-0.28633,4.0522,-0.10224,-0.9027,0.81946,58.182
-0.7729,-11.596,-1.0132,-0.22414,4.1883,-0.050659,-0.77304,0.84539,49.825
-0.81156,-14.416,-2.3882,-0.23535,3.9909,-0.11941,-0.96108,0.80778,61.945
-0.48168,-14.206,-4.4829,-0.13969,4.0056,-0.22415,-0.94706,0.81059,61.041
-2.0576,-23.832,-6.3557,-0.5967,3.3318,-0.31778,-1.5888,0.68224,102.4
-0.23436,-11.26,-1.1833,-0.067965,4.2118,-0.059164,-0.75064,0.84987,48.381
-0.10872,-8.7385,-0.1613,-0.031529,4.3883,-0.0080651,-0.58257,0.88349,37.549
0.91036,-14.443,-1.7368,0.26401,3.989,-0.086839,-0.96284,0.80743,62.058
1.7538,-14.804,0.7264,0.50859,3.9638,0.03632,-0.9869,0.80262,63.609
0.44701,-13.28,-3.2214,0.12963,4.0704,-0.16107,-0.88536,0.82293,57.065
-1.537,-15.594,-2.7715,-0.44572,3.9084,-0.13858,-1.0396,0.79209,67.004
-0.0017485,-11.963,-4.0147,-0.00050708,4.1626,-0.20073,-0.79751,0.8405,51.402
0.24568,-12.59,0.44062,0.071246,4.1187,0.022031,-0.83933,0.83213,54.098
0.69179,-11.229,-5.8247,0.20062,4.214,-0.29124,-0.74858,0.85028,48.248
0.74401,-14.918,-2.5925,0.21576,3.9558,-0.12963,-0.99452,0.8011,64.1
-0.57256,-14.251,-5.7519,-0.16604,4.0024,-0.2876,-0.95007,0.80999,61.235
-0.029464,-15.931,-0.88192,-0.0085445,3.8848,-0.044096,-1.0621,0.78759,68.454
0.25025,-12.059,-2.6091,0.072573,4.1559,-0.13046,-0.80392,0.83922,51.816
-1.5898,-14.161,-4.7761,-0.46104,4.0087,-0.23881,-0.94405,0.81119,60.847
0.36346,-15.313,-0.49097,0.1054,3.9281,-0.024549,-1.0209,0.79582,65.799
-2.078,-14.669,-11.2,-0.60262,3.9731,-0.56,-0.97796,0.80441,63.033
-0.33581,-13.409,-1.4302,-0.097385,4.0613,-0.07151,-0.89396,0.82121,57.619
-0.23387,-12.602,-2.9454,-0.067821,4.1179,-0.14727,-0.84011,0.83198,54.148
-0.36896,-12.888,-4.9927,-0.107,4.0979,-0.24964,-0.85917,0.82817,55.377
-0.06806,-12.562,-5.1189,-0.019738,4.1207,-0.25594,-0.83745,0.83251,53.976
-1.0604,-14.837,-3.7585,-0.30751,3.9614,-0.18793,-0.98915,0.80217,63.754
-2.0189,-28.264,-29.394,-0.58548,3.0215,-1.4697,-1.8843,0.62315,121.45
0.057582,-16.411,-0.6568,0.016699,3.8512,-0.03284,-1.0941,0.78118,70.517
0.30017,-11.241,-2.3142,0.08705,4.2131,-0.11571,-0.74938,0.85012,48.3
-0.64981,-11.7,-5.3869,-0.18844,4.181,-0.26934,-0.78,0.844,50.274
0.5266,-13.359,1.957,0.15271,4.0649,0.097851,-0.89057,0.82189,57.4
0.080902,-14.295,-2.7193,0.023462,3.9994,-0.13597,-0.95298,0.8094,61.423
-0.34201,-13.667,-1.9718,-0.099182,4.0433,-0.098592,-0.91116,0.81777,58.727
