% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of non-biomass electricity,Rebound effect on electricity,CO2 Reduction (tonnes)
-1.5868e-14,-3.5183,0,0,0.78764,0,-1.0555,0.42734,5.0518
0,-3.2659,0,0,0.86336,0,-0.97976,0.46842,4.6894
1.5868e-14,-3.0095,0,0,0.94026,0,-0.90285,0.51015,4.3213
-1.5868e-14,-2.7983,0,0,1.0036,0,-0.8395,0.54452,4.0181
-1.5868e-14,-3.137,0,0,0.90201,0,-0.94111,0.48939,4.5044
1.5868e-14,-2.7747,0,0,1.0107,0,-0.8324,0.54838,3.9841
1.5868e-14,-3.0035,0,0,0.94207,0,-0.90105,0.51113,4.3127
0,-3.2581,0,0,0.8657,0,-0.97742,0.46969,4.6782
0,-2.5289,0,0,1.0844,0,-0.75868,0.58837,3.6313
0,-3.0375,0,0,0.93188,0,-0.91124,0.5056,4.3614
0,-2.8291,0,0,0.99439,0,-0.84872,0.53952,4.0622
0,-3.7452,0,0,0.71957,0,-1.1235,0.39041,5.3776
-1.5868e-14,-2.5026,0,0,1.0923,0,-0.75077,0.59266,3.5934
1.5868e-14,-3.9475,0,0,0.65887,0,-1.1842,0.35748,5.6681
-3.1736e-14,-2.7235,0,0,1.0261,0,-0.81705,0.5567,3.9106
-1.5868e-14,-2.7786,0,0,1.0095,0,-0.83359,0.54773,3.9898
1.5868e-14,-5.4443,0,0,0.20983,0,-1.6333,0.11385,7.8174
1.5868e-14,-3.1192,0,0,0.90736,0,-0.93575,0.4923,4.4788
0,-2.9463,0,0,0.95924,0,-0.88388,0.52044,4.2305
0,-2.5581,0,0,1.0757,0,-0.76744,0.58362,3.6732
-1.5868e-14,-3.3083,0,0,0.85061,0,-0.9925,0.46151,4.7504
1.5868e-14,-3.1277,0,0,0.90481,0,-0.9383,0.49091,4.491
0,-3.2204,0,0,0.877,0,-0.96612,0.47582,4.6241
1.5868e-14,-3.0597,0,0,0.9252,0,-0.91792,0.50197,4.3934
0,-2.8468,0,0,0.98908,0,-0.85404,0.53663,4.0877
0,-3.669,0,0,0.74241,0,-1.1007,0.4028,5.2683
-1.5868e-14,-3.0628,0,0,0.92427,0,-0.91885,0.50147,4.3979
0,-3.156,0,0,0.89631,0,-0.94681,0.4863,4.5317
-1.5868e-14,-2.6195,0,0,1.0573,0,-0.78586,0.57362,3.7614
1.5868e-14,-3.211,0,0,0.87983,0,-0.96329,0.47736,4.6106
0,-3.1767,0,0,0.8901,0,-0.95301,0.48293,4.5614
0,-3.3646,0,0,0.83373,0,-1.0094,0.45235,4.8312
1.5868e-14,-3.3767,0,0,0.8301,0,-1.013,0.45038,4.8486
0,-3.0449,0,0,0.92965,0,-0.91347,0.50439,4.3721
0,-2.7526,0,0,1.0173,0,-0.82579,0.55196,3.9525
-1.5868e-14,-3.0689,0,0,0.92244,0,-0.92067,0.50048,4.4066
0,-3.3202,0,0,0.84705,0,-0.99607,0.45957,4.7675
1.5868e-14,-2.7102,0,0,1.0301,0,-0.81305,0.55887,3.8915
