% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of non-biomass electricity,Rebound effect on electricity,CO2 Reduction (tonnes)
-1.5868e-14,-311.51,0,0,95.13,0,-93.453,0.50445,447.29
0,-288.07,0,0,102.16,0,-86.421,0.54174,413.64
-1.5868e-14,-364.43,0,0,79.255,0,-109.33,0.42027,523.28
1.5868e-14,-339.87,0,0,86.622,0,-101.96,0.45933,488.01
-3.1736e-14,-412.05,0,0,64.969,0,-123.61,0.34451,591.65
1.5868e-14,-289.29,0,0,101.8,0,-86.788,0.53979,415.39
0,-273.65,0,0,106.49,0,-82.095,0.56467,392.93
0,-310.52,0,0,95.427,0,-93.156,0.50602,445.87
1.5868e-14,-406.4,0,0,66.665,0,-121.92,0.3535,583.54
0,-295.18,0,0,100.03,0,-88.555,0.53042,423.85
-1.5868e-14,-268.22,0,0,108.12,0,-80.465,0.57332,385.13
0,-318.48,0,0,93.041,0,-95.543,0.49337,457.29
0,-329,0,0,89.882,0,-98.701,0.47662,472.41
0,-318.28,0,0,93.099,0,-95.484,0.49367,457.02
1.5868e-14,-282.68,0,0,103.78,0,-84.805,0.5503,405.9
0,-277.56,0,0,105.31,0,-83.269,0.55845,398.55
0,-406.07,0,0,66.761,0,-121.82,0.35401,583.08
-1.5868e-14,-326.25,0,0,90.708,0,-97.875,0.481,468.46
3.1736e-14,-341.68,0,1.4827e-14,86.079,0,-102.5,0.45645,490.61
-1.5868e-14,-324.08,0,0,91.358,0,-97.225,0.48444,465.35
0,-320.21,0,0,92.521,0,-96.063,0.49061,459.78
1.5868e-14,-382.06,0,0,73.966,0,-114.62,0.39222,548.59
0,-322.81,0,0,91.74,0,-96.843,0.48647,463.52
-1.5868e-14,-327.83,0,0,90.235,0,-98.348,0.47849,470.72
0,-254.13,0,0,112.34,0,-76.239,0.59573,364.9
1.5868e-14,-345.77,0,0,84.852,0,-103.73,0.44995,496.49
0,-357.48,0,0,81.338,0,-107.25,0.43131,513.31
0,-269.47,0,0,107.74,0,-80.84,0.57133,386.92
1.5868e-14,-317.33,0,0,93.383,0,-95.2,0.49518,455.66
-1.5868e-14,-299.82,0,0,98.636,0,-89.947,0.52304,430.51
0,-279.52,0,0,104.73,0,-83.856,0.55534,401.36
0,-316.37,0,0,93.673,0,-94.91,0.49672,454.27
0,-353.41,0,0,82.561,0,-106.02,0.4378,507.45
0,-326.11,0,0,90.75,0,-97.833,0.48122,468.26
0,-318.87,0,0,92.923,0,-95.66,0.49275,457.86
0,-402.38,0,0,67.87,0,-120.71,0.35989,577.77
0,-344.01,0,0,85.379,0,-103.2,0.45274,493.96
0,-297.91,0,0,99.211,0,-89.372,0.52609,427.76
-1.5868e-14,-285.22,0,0,103.02,0,-85.567,0.54626,409.55
0,-281.92,0,0,104.01,0,-84.575,0.55152,404.8
0,-302.12,0,0,97.948,0,-90.635,0.51939,433.81
1.5868e-14,-323.05,0,0,91.667,0,-96.916,0.48608,463.87
1.5868e-14,-312.11,0,0,94.95,0,-93.633,0.50349,448.16
0,-330.05,0,0,89.567,0,-99.016,0.47495,473.92
-1.5868e-14,-343.99,0,0,85.386,0,-103.2,0.45278,493.93
-1.5868e-14,-282.23,0,0,103.92,0,-84.668,0.55103,405.25
0,-282.03,0,0,103.98,0,-84.608,0.55135,404.96
0,-328.72,0,0,89.968,0,-98.615,0.47707,472
1.5868e-14,-296.69,0,0,99.575,0,-89.008,0.52802,426.02
0,-283.51,0,0,103.53,0,-85.054,0.54899,407.09
0,-358.39,0,0,81.067,0,-107.52,0.42987,514.61
0,-267.99,0,0,108.19,0,-80.396,0.57368,384.8
1.5868e-14,-342.9,0,0,85.712,0,-102.87,0.45451,492.37
-1.5868e-14,-354.21,0,0,82.319,0,-106.26,0.43651,508.61
-1.5868e-14,-297.85,0,0,99.229,0,-89.354,0.52618,427.67
-1.5868e-14,-382.8,0,0,73.743,0,-114.84,0.39103,549.66
