% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of Non-Biomass Electricity,Rebound effect on electricity,CO2 Reduction (megatonnes)
3.5369,-239.81,-58.101,1.0257,58.213,-2.905,-9.5925,0.8721,1030.5
-33.29,-347.51,-54.348,-9.654,50.674,-2.7174,-13.9,0.81466,1493.2
-14.856,-188.39,-98.207,-4.3082,61.813,-4.9104,-7.5357,0.89952,809.5
-37.011,-200.38,-92.157,-10.733,60.973,-4.6078,-8.0154,0.89313,861.03
-6.2557,-183.06,-15.691,-1.8142,62.186,-0.78456,-7.3223,0.90237,786.57
-11.61,-164.09,-114.23,-3.3668,63.514,-5.7115,-6.5637,0.91248,705.08
8.7798,-243.27,9.7803,2.5462,57.971,0.48901,-9.7306,0.87026,1045.3
19.164,-287.39,-119.86,5.5575,54.883,-5.993,-11.495,0.84673,1234.9
15.563,-319.78,-53.477,4.5133,52.615,-2.6738,-12.791,0.82945,1374.1
4.5764,-242.76,-3.609,1.3272,58.007,-0.18045,-9.7103,0.87053,1043.1
8.9205,-222.75,-73.873,2.5869,59.407,-3.6936,-8.9102,0.8812,957.15
-18.984,-264.95,2.7049,-5.5053,56.453,0.13524,-10.598,0.85869,1138.5
4.4918,-168.5,41.184,1.3026,63.205,2.0592,-6.7399,0.91014,724.01
-9.7218,-220.82,-16.079,-2.8193,59.543,-0.80397,-8.8327,0.88223,948.83
-40.896,-246.33,-201.57,-11.86,57.757,-10.078,-9.8531,0.86863,1058.4
15.6,-183.99,-7.126,4.5241,62.12,-0.3563,-7.3598,0.90187,790.61
6.7303,-321.54,63.439,1.9518,52.492,3.1719,-12.862,0.82851,1381.6
27.181,-228.42,-6.2468,7.8824,59.011,-0.31234,-9.1366,0.87818,981.48
37.273,-891.27,46.841,10.809,12.611,2.342,-35.651,0.52465,3829.7
6.7361,-291.71,-22.844,1.9535,54.58,-1.1422,-11.668,0.84442,1253.4
-29.815,-311.6,-39.913,-8.6462,53.188,-1.9957,-12.464,0.83381,1338.9
-5.2268,-233.92,17.511,-1.5158,58.625,0.87557,-9.357,0.87524,1005.1
0.29523,-334.63,-35.155,0.085616,51.576,-1.7578,-13.385,0.82153,1437.9
-5.0607,-174.87,-72.264,-1.4676,62.759,-3.6132,-6.9949,0.90673,751.41
-14.566,-203,-29.335,-4.2241,60.79,-1.4668,-8.12,0.89173,872.27
37.519,-364.96,-10.748,10.88,49.453,-0.5374,-14.598,0.80536,1568.2
-8.3005,-208.83,-221.52,-2.4071,60.382,-11.076,-8.3531,0.88863,897.31
13.063,-239.1,-208.78,3.7882,58.263,-10.439,-9.5639,0.87248,1027.4
10.053,-155.54,44.869,2.9155,64.112,2.2434,-6.2216,0.91705,668.34
10.874,-252.7,-60.397,3.1534,57.311,-3.0198,-10.108,0.86523,1085.8
1.7175,-166.55,-20.877,0.49808,63.342,-1.0439,-6.6619,0.91118,715.63
-28.578,-285.8,-190.54,-8.2876,54.994,-9.5268,-11.432,0.84757,1228
-5.4705,-179.97,-11.641,-1.5864,62.402,-0.58203,-7.1988,0.90402,773.31
-5.5009,-222.21,-36.796,-1.5953,59.445,-1.8398,-8.8884,0.88149,954.81
2.3004,-254.45,-176.38,0.66711,57.188,-8.8189,-10.178,0.86429,1093.4
-37.155,-270.86,-69.117,-10.775,56.04,-3.4559,-10.834,0.85554,1163.9
-1.3556,-248.35,-54.341,-0.39313,57.615,-2.717,-9.9341,0.86755,1067.1
-3.9323,-197.91,58.642,-1.1404,61.146,2.9321,-7.9165,0.89445,850.4
-13.346,-205.99,-85.482,-3.8703,60.581,-4.2741,-8.2395,0.89014,885.11
-20.078,-350.59,-91.637,-5.8226,50.459,-4.5819,-14.023,0.81302,1506.4
4.1247,-160.89,-7.5883,1.1962,63.738,-0.37942,-6.4356,0.91419,691.33
2.0026,-185.33,-27.477,0.58077,62.027,-1.3739,-7.4132,0.90116,796.34
-17.13,-197.64,-55.927,-4.9677,61.165,-2.7963,-7.9057,0.89459,849.25
-8.8787,-236.37,-47.25,-2.5748,58.454,-2.3625,-9.455,0.87393,1015.7
14.465,-386.72,-136.87,4.1949,47.93,-6.8433,-15.469,0.79375,1661.7
36.881,-466.92,-152.14,10.695,42.316,-7.6071,-18.677,0.75098,2006.3
17.677,-281.32,-23.99,5.1263,55.308,-1.1995,-11.253,0.84996,1208.8
0.42567,-203.39,-60.481,0.12344,60.763,-3.0241,-8.1355,0.89153,873.94
-3.0422,-234.58,-52.699,-0.88225,58.579,-2.6349,-9.3834,0.87489,1008
-14.23,-274.13,-66.749,-4.1266,55.811,-3.3374,-10.965,0.8538,1177.9
-9.006,-194.22,-144.2,-2.6117,61.405,-7.2099,-7.7688,0.89642,834.55
0.78224,-230.89,-6.162,0.22685,58.838,-0.3081,-9.2357,0.87686,992.12
8.9555,-258.63,-80.296,2.5971,56.896,-4.0148,-10.345,0.86206,1111.3
-0.59865,-175.05,-45.167,-0.17361,62.746,-2.2584,-7.002,0.90664,752.18
-10.646,-191.08,-47.744,-3.0874,61.624,-2.3872,-7.6432,0.89809,821.05
19.733,-184.66,-57.972,5.7225,62.074,-2.8986,-7.3865,0.90151,793.48
-20.145,-185.9,-7.2308,-5.8421,61.987,-0.36154,-7.436,0.90085,798.79
-1.9372,-172.57,-78.195,-0.56179,62.92,-3.9097,-6.9028,0.90796,741.52
0.9435,-347.83,-20.341,0.27362,50.652,-1.0171,-13.913,0.81449,1494.6
-11.261,-259.31,-42.508,-3.2656,56.848,-2.1254,-10.372,0.8617,1114.2
-2.5851,-265.14,-131.77,-0.74969,56.441,-6.5887,-10.605,0.85859,1139.3
3.6223,-223.03,27.544,1.0505,59.388,1.3772,-8.9214,0.88105,958.35
4.7757,-224.19,-122.6,1.385,59.307,-6.1299,-8.9674,0.88043,963.3
-9.073,-212.18,-55.717,-2.6312,60.147,-2.7859,-8.4872,0.88684,911.71
-14.786,-173.74,1.2602,-4.2881,62.838,0.063011,-6.9496,0.90734,746.54
0.57291,-164.19,-19.829,0.16614,63.506,-0.99143,-6.5677,0.91243,705.52
9.2963,-247.97,-37.754,2.6959,57.642,-1.8877,-9.9188,0.86775,1065.5
21.619,-176.25,-1.0066,6.2696,62.663,-0.050332,-7.0499,0.906,757.32
3.5771,-240.89,-92.326,1.0374,58.138,-4.6163,-9.6356,0.87153,1035.1
-5.0995,-189.92,-80.724,-1.4789,61.706,-4.0362,-7.5967,0.89871,816.05
-31.4,-363.63,-152.55,-9.1061,49.546,-7.6274,-14.545,0.80607,1562.5
-0.54286,-182.41,-15.057,-0.15743,62.231,-0.75285,-7.2963,0.90272,783.79
21.087,-180.38,-51.001,6.1152,62.373,-2.5501,-7.2153,0.9038,775.08
-2.1504,-301.66,-33.901,-0.62362,53.884,-1.695,-12.067,0.83911,1296.2
4.36,-201.88,53.014,1.2644,60.868,2.6507,-8.0753,0.89233,867.47
23.355,-213.41,47.39,6.7729,60.062,2.3695,-8.5363,0.88618,916.99
-28.854,-294.33,-16.639,-8.3676,54.397,-0.83197,-11.773,0.84303,1264.7
-10.129,-279.94,-90.9,-2.9375,55.404,-4.545,-11.198,0.8507,1202.9
-10.631,-183.61,-45.642,-3.083,62.147,-2.2821,-7.3446,0.90207,788.97
0.86242,-236.46,-76.17,0.2501,58.448,-3.8085,-9.4584,0.87389,1016
