% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of non-biomass electricity,Rebound effect on electricity,CO2 Reduction (tonnes)
1.5868e-14,-0.068902,0,0,0.018742,0,-0.020671,0.47554,0.098935
0,-0.065525,0,0,0.019756,0,-0.019657,0.50125,0.094086
1.5868e-14,-0.072318,0,0,0.017718,0,-0.021695,0.44954,0.10384
0,-0.060864,0,0,0.021154,0,-0.018259,0.53672,0.087394
0,-0.087043,0,0,0.0133,0,-0.026113,0.33745,0.12498
-1.5868e-14,-0.065971,0,0,0.019621,0,-0.019791,0.49784,0.094728
-1.5868e-14,-0.08399,0,0,0.014216,0,-0.025197,0.36069,0.1206
-1.5868e-14,-0.082782,0,0,0.014578,0,-0.024834,0.36989,0.11887
-1.5868e-14,-0.066046,0,0,0.019599,0,-0.019814,0.49727,0.094835
1.5868e-14,-0.081746,0,0,0.014889,0,-0.024524,0.37777,0.11738
-1.5868e-14,-0.071492,0,0,0.017965,0,-0.021448,0.45582,0.10265
1.5868e-14,-0.078955,0,0,0.015726,0,-0.023687,0.39901,0.11337
-1.5868e-14,-0.067402,0,0,0.019192,0,-0.020221,0.48695,0.096782
-1.5868e-14,-0.068148,0,0,0.018969,0,-0.020444,0.48128,0.097853
-1.5868e-14,-0.061869,0,0,0.020852,0,-0.018561,0.52907,0.088838
0,-0.062375,0,0,0.020701,0,-0.018712,0.52522,0.089563
0,-0.05417,0,0,0.023162,0,-0.016251,0.58767,0.077782
0,-0.058213,0,0,0.021949,0,-0.017464,0.5569,0.083587
-1.5868e-14,-0.062143,0,0,0.02077,0,-0.018643,0.52699,0.08923
0,-0.058035,0,0,0.022002,0,-0.017411,0.55825,0.083332
-1.5868e-14,-0.059787,0,0,0.021477,0,-0.017936,0.54492,0.085848
0,-0.071035,0,0,0.018102,0,-0.021311,0.4593,0.102
-1.5868e-14,-0.080078,0,0,0.01539,0,-0.024023,0.39047,0.11498
0,-0.058001,0,0,0.022013,0,-0.0174,0.55851,0.083283
0,-0.095334,0,0,0.010813,0,-0.0286,0.27434,0.13689
1.5868e-14,-0.068817,0,0,0.018768,0,-0.020645,0.47618,0.098814
0,-0.067348,0,0,0.019209,0,-0.020204,0.48737,0.096704
1.5868e-14,-0.063939,0,0,0.020231,0,-0.019182,0.51332,0.091809
0,-0.065886,0,0,0.019647,0,-0.019766,0.49849,0.094606
1.5868e-14,-0.077964,0,0,0.016024,0,-0.023389,0.40656,0.11195
0,-0.075066,0,0,0.016893,0,-0.02252,0.42862,0.10779
0,-0.065903,0,0,0.019642,0,-0.019771,0.49837,0.094629
-1.5868e-14,-0.086488,0,0,0.013466,0,-0.025946,0.34168,0.12419
0,-0.065797,0,0,0.019674,0,-0.019739,0.49917,0.094477
-1.5868e-14,-0.0937,0,0,0.011303,0,-0.02811,0.28678,0.13454
-1.5868e-14,-0.079333,0,0,0.015613,0,-0.0238,0.39614,0.11391
0,-0.06756,0,0,0.019145,0,-0.020268,0.48575,0.097008
0,-0.067216,0,0,0.019248,0,-0.020165,0.48837,0.096514
0,-0.067026,0,0,0.019305,0,-0.020108,0.48982,0.096241
1.5868e-14,-0.068657,0,0,0.018816,0,-0.020597,0.4774,0.098584
0,-0.06485,0,0,0.019958,0,-0.019455,0.50638,0.093118
-1.5868e-14,-0.064383,0,0,0.020098,0,-0.019315,0.50993,0.092447
-1.5868e-14,-0.067597,0,0,0.019134,0,-0.020279,0.48547,0.097062
-1.5868e-14,-0.057216,0,0,0.022248,0,-0.017165,0.56449,0.082156
0,-0.068994,0,0,0.018715,0,-0.020698,0.47484,0.099067
0,-0.06,0,0,0.021413,0,-0.018,0.5433,0.086153
1.5868e-14,-0.068008,0,0,0.01901,0,-0.020403,0.48234,0.097653
-1.5868e-14,-0.057872,0,0,0.022051,0,-0.017362,0.5595,0.083097
0,-0.080302,0,0,0.015322,0,-0.024091,0.38876,0.11531
0,-0.070459,0,0,0.018275,0,-0.021138,0.46368,0.10117
1.5868e-14,-0.066564,0,0,0.019444,0,-0.019969,0.49333,0.095579
-1.5868e-14,-0.066018,0,0,0.019608,0,-0.019805,0.49749,0.094794
0,-0.059469,0,0,0.021572,0,-0.017841,0.54734,0.085391
0,-0.0737,0,0,0.017303,0,-0.02211,0.43902,0.10583
0,-0.065155,0,0,0.019866,0,-0.019546,0.50406,0.093555
1.5868e-14,-0.069703,0,0,0.018502,0,-0.020911,0.46944,0.10009
0,-0.062181,0,0,0.020759,0,-0.018654,0.52669,0.089285
0,-0.066229,0,0,0.019544,0,-0.019869,0.49588,0.095098
-1.5868e-14,-0.069515,0,0,0.018559,0,-0.020854,0.47087,0.099815
1.5868e-14,-0.0739,0,0,0.017243,0,-0.02217,0.4375,0.10611
-1.5868e-14,-0.06103,0,0,0.021104,0,-0.018309,0.53546,0.087632
0,-0.067814,0,0,0.019069,0,-0.020344,0.48382,0.097373
-1.5868e-14,-0.065104,0,0,0.019882,0,-0.019531,0.50445,0.093482
0,-0.060205,0,0,0.021351,0,-0.018062,0.54174,0.086448
-1.5868e-14,-0.076163,0,0,0.016564,0,-0.022849,0.42027,0.10936
1.5868e-14,-0.071031,0,0,0.018104,0,-0.021309,0.45933,0.10199
-3.1736e-14,-0.086116,0,0,0.013578,0,-0.025835,0.34451,0.12365
1.5868e-14,-0.060461,0,0,0.021275,0,-0.018138,0.53979,0.086815
0,-0.057191,0,0,0.022255,0,-0.017157,0.56467,0.082121
0,-0.064897,0,0,0.019944,0,-0.019469,0.50602,0.093185
1.5868e-14,-0.084935,0,0,0.013933,0,-0.02548,0.3535,0.12196
0,-0.061692,0,0,0.020905,0,-0.018508,0.53042,0.088582
-1.5868e-14,-0.056056,0,0,0.022596,0,-0.016817,0.57332,0.08049
0,-0.06656,0,0,0.019445,0,-0.019968,0.49337,0.095572
0,-0.06876,0,0,0.018785,0,-0.020628,0.47662,0.098732
0,-0.066519,0,0,0.019457,0,-0.019956,0.49367,0.095514
1.5868e-14,-0.05908,0,0,0.021689,0,-0.017724,0.5503,0.084832
0,-0.058009,0,0,0.02201,0,-0.017403,0.55845,0.083295
0,-0.084867,0,0,0.013953,0,-0.02546,0.35401,0.12186
-1.5868e-14,-0.068185,0,0,0.018957,0,-0.020455,0.481,0.097906
3.1736e-14,-0.071409,0,1.4827e-14,0.01799,0,-0.021423,0.45645,0.10254
-1.5868e-14,-0.067732,0,0,0.019093,0,-0.02032,0.48444,0.097256
0,-0.066922,0,0,0.019336,0,-0.020077,0.49061,0.096093
1.5868e-14,-0.079848,0,0,0.015459,0,-0.023954,0.39222,0.11465
0,-0.067466,0,0,0.019173,0,-0.02024,0.48647,0.096873
-1.5868e-14,-0.068514,0,0,0.018859,0,-0.020554,0.47849,0.098379
0,-0.053112,0,0,0.023479,0,-0.015934,0.59573,0.076263
1.5868e-14,-0.072264,0,0,0.017734,0,-0.021679,0.44995,0.10376
0,-0.074712,0,0,0.016999,0,-0.022414,0.43131,0.10728
0,-0.056317,0,0,0.022518,0,-0.016895,0.57133,0.080865
1.5868e-14,-0.066321,0,0,0.019517,0,-0.019896,0.49518,0.09523
-1.5868e-14,-0.062662,0,0,0.020614,0,-0.018798,0.52304,0.089975
0,-0.058418,0,0,0.021887,0,-0.017525,0.55534,0.083882
0,-0.066119,0,0,0.019577,0,-0.019836,0.49672,0.09494
0,-0.07386,0,0,0.017255,0,-0.022158,0.4378,0.10606
0,-0.068155,0,0,0.018966,0,-0.020447,0.48122,0.097863
0,-0.066641,0,0,0.019421,0,-0.019992,0.49275,0.095689
0,-0.084095,0,0,0.014184,0,-0.025228,0.35989,0.12075
0,-0.071897,0,0,0.017844,0,-0.021569,0.45274,0.10324
0,-0.062261,0,0,0.020735,0,-0.018678,0.52609,0.0894
-1.5868e-14,-0.059611,0,0,0.02153,0,-0.017883,0.54626,0.085594
0,-0.058919,0,0,0.021737,0,-0.017676,0.55152,0.084602
0,-0.063141,0,0,0.020471,0,-0.018942,0.51939,0.090663
1.5868e-14,-0.067517,0,0,0.019158,0,-0.020255,0.48608,0.096946
1.5868e-14,-0.065229,0,0,0.019844,0,-0.019569,0.50349,0.093662
0,-0.06898,0,0,0.018719,0,-0.020694,0.47495,0.099047
-1.5868e-14,-0.071892,0,0,0.017845,0,-0.021568,0.45278,0.10323
-1.5868e-14,-0.058984,0,0,0.021718,0,-0.017695,0.55103,0.084694
0,-0.058942,0,0,0.02173,0,-0.017683,0.55135,0.084634
0,-0.0687,0,0,0.018803,0,-0.02061,0.47707,0.098646
1.5868e-14,-0.062007,0,0,0.020811,0,-0.018602,0.52802,0.089035
0,-0.059253,0,0,0.021637,0,-0.017776,0.54899,0.08508
0,-0.074901,0,0,0.016943,0,-0.02247,0.42987,0.10755
0,-0.056008,0,0,0.02261,0,-0.016802,0.57368,0.080421
1.5868e-14,-0.071665,0,0,0.017913,0,-0.0215,0.45451,0.1029
-1.5868e-14,-0.074029,0,0,0.017204,0,-0.022209,0.43651,0.1063
-1.5868e-14,-0.062248,0,0,0.020738,0,-0.018674,0.52618,0.089382
-1.5868e-14,-0.080004,0,0,0.015412,0,-0.024001,0.39103,0.11488
-1.5868e-14,-0.062626,0,0,0.020625,0,-0.018788,0.52331,0.089924
0,-0.077524,0,0,0.016156,0,-0.023257,0.40991,0.11132
1.5868e-14,-0.056371,0,0,0.022502,0,-0.016911,0.57092,0.080942
1.5868e-14,-0.061764,0,0,0.020884,0,-0.018529,0.52987,0.088687
1.5868e-14,-0.070943,0,0,0.01813,0,-0.021283,0.46,0.10187
