% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of non-biomass electricity,Rebound effect on electricity,CO2 Reduction (tonnes)
-1.5868e-14,-3.9727,0,0,1.4348,0,-1.1918,0.54626,5.7043
0,-3.9266,0,0,1.4486,0,-1.178,0.55152,5.6381
0,-4.2079,0,0,1.3642,0,-1.2624,0.51939,6.0421
1.5868e-14,-4.4995,0,0,1.2768,0,-1.3499,0.48608,6.4608
1.5868e-14,-4.3471,0,0,1.3225,0,-1.3041,0.50349,6.242
0,-4.597,0,0,1.2475,0,-1.3791,0.47495,6.6008
-1.5868e-14,-4.7912,0,0,1.1893,0,-1.4373,0.45278,6.8796
-1.5868e-14,-3.9309,0,0,1.4473,0,-1.1793,0.55103,5.6443
0,-3.9281,0,0,1.4482,0,-1.1784,0.55135,5.6403
0,-4.5784,0,0,1.2531,0,-1.3735,0.47707,6.5741
1.5868e-14,-4.1324,0,0,1.3869,0,-1.2397,0.52802,5.9336
0,-3.9488,0,0,1.442,0,-1.1846,0.54899,5.67
0,-4.9917,0,0,1.1291,0,-1.4975,0.42987,7.1675
0,-3.7326,0,0,1.5068,0,-1.1198,0.57368,5.3596
1.5868e-14,-4.776,0,0,1.1938,0,-1.4328,0.45451,6.8578
-1.5868e-14,-4.9335,0,0,1.1466,0,-1.4801,0.43651,7.084
-1.5868e-14,-4.1484,0,0,1.3821,0,-1.2445,0.52618,5.9567
-1.5868e-14,-5.3317,0,0,1.0271,0,-1.5995,0.39103,7.6558
-1.5868e-14,-4.1736,0,0,1.3745,0,-1.2521,0.52331,5.9928
0,-5.1664,0,0,1.0767,0,-1.5499,0.40991,7.4184
1.5868e-14,-3.7568,0,0,1.4996,0,-1.127,0.57092,5.3943
1.5868e-14,-4.1162,0,0,1.3918,0,-1.2349,0.52987,5.9104
1.5868e-14,-4.7279,0,0,1.2082,0,-1.4184,0.46,6.7887
1.5868e-14,-4.7601,0,0,1.1986,0,-1.428,0.45632,6.835
-1.5868e-14,-4.6229,0,0,1.2397,0,-1.3869,0.47199,6.638
0,-6.2417,0,0,0.75411,0,-1.8725,0.2871,8.9624
0,-4.5979,0,0,1.2472,0,-1.3794,0.47484,6.6021
-1.5868e-14,-5.0139,0,0,1.1225,0,-1.5042,0.42734,7.1994
0,-4.6542,0,0,1.2304,0,-1.3963,0.46842,6.6829
1.5868e-14,-4.2888,0,0,1.34,0,-1.2867,0.51015,6.1583
-1.5868e-14,-3.9879,0,0,1.4302,0,-1.1964,0.54452,5.7262
-1.5868e-14,-4.4706,0,0,1.2854,0,-1.3412,0.48939,6.4192
1.5868e-14,-3.9541,0,0,1.4404,0,-1.1862,0.54838,5.6777
1.5868e-14,-4.2803,0,0,1.3425,0,-1.2841,0.51113,6.146
0,-4.643,0,0,1.2337,0,-1.3929,0.46969,6.6669
0,-3.604,0,0,1.5454,0,-1.0812,0.58837,5.1749
0,-4.3287,0,0,1.328,0,-1.2986,0.5056,6.2155
0,-4.0317,0,0,1.4171,0,-1.2095,0.53952,5.7891
0,-5.3372,0,0,1.0255,0,-1.6012,0.39041,7.6636
-1.5868e-14,-3.5664,0,0,1.5567,0,-1.0699,0.59266,5.1209
1.5868e-14,-5.6255,0,0,0.93896,0,-1.6877,0.35748,8.0776
-3.1736e-14,-3.8812,0,0,1.4622,0,-1.1644,0.5567,5.573
-1.5868e-14,-3.9598,0,0,1.4387,0,-1.1879,0.54773,5.6859
1.5868e-14,-7.7586,0,0,0.29903,0,-2.3276,0.11385,11.141
1.5868e-14,-4.4451,0,0,1.2931,0,-1.3335,0.4923,6.3827
0,-4.1987,0,0,1.367,0,-1.2596,0.52044,6.0288
0,-3.6456,0,0,1.5329,0,-1.0937,0.58362,5.2347
-1.5868e-14,-4.7147,0,0,1.2122,0,-1.4144,0.46151,6.7698
1.5868e-14,-4.4572,0,0,1.2894,0,-1.3372,0.49091,6.4001
0,-4.5894,0,0,1.2498,0,-1.3768,0.47582,6.5898
1.5868e-14,-4.3604,0,0,1.3185,0,-1.3081,0.50197,6.261
0,-4.057,0,0,1.4095,0,-1.2171,0.53663,5.8253
0,-5.2287,0,0,1.058,0,-1.5686,0.4028,7.5078
-1.5868e-14,-4.3648,0,0,1.3172,0,-1.3094,0.50147,6.2674
0,-4.4976,0,0,1.2773,0,-1.3493,0.4863,6.4581
-1.5868e-14,-3.7331,0,0,1.5067,0,-1.1199,0.57362,5.3603
1.5868e-14,-4.5759,0,0,1.2538,0,-1.3728,0.47736,6.5705
0,-4.5271,0,0,1.2685,0,-1.3581,0.48293,6.5004
0,-4.7949,0,0,1.1881,0,-1.4385,0.45235,6.8849
