% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of non-biomass electricity,Rebound effect on electricity,CO2 Reduction (tonnes)
0,-2.4869,0,0,0.94384,0,-0.74608,0.55851,3.5709
0,-4.0877,0,0,0.46362,0,-1.2263,0.27434,5.8694
1.5868e-14,-2.9507,0,0,0.80471,0,-0.88521,0.47618,4.2369
0,-2.8877,0,0,0.82361,0,-0.86631,0.48737,4.1464
1.5868e-14,-2.7415,0,0,0.86746,0,-0.82245,0.51332,3.9365
0,-2.825,0,0,0.84241,0,-0.84751,0.49849,4.0564
1.5868e-14,-3.3429,0,0,0.68705,0,-1.0029,0.40656,4.8
0,-3.2186,0,0,0.72433,0,-0.96559,0.42862,4.6216
0,-2.8257,0,0,0.8422,0,-0.84772,0.49837,4.0574
-1.5868e-14,-3.7084,0,0,0.57741,0,-1.1125,0.34168,5.3248
0,-2.8212,0,0,0.84356,0,-0.84636,0.49917,4.0509
-1.5868e-14,-4.0176,0,0,0.48463,0,-1.2053,0.28678,5.7688
-1.5868e-14,-3.4016,0,0,0.66945,0,-1.0205,0.39614,4.8843
0,-2.8968,0,0,0.82088,0,-0.86903,0.48575,4.1594
0,-2.882,0,0,0.82531,0,-0.86461,0.48837,4.1383
0,-2.8739,0,0,0.82776,0,-0.86216,0.48982,4.1266
1.5868e-14,-2.9438,0,0,0.80677,0,-0.88315,0.4774,4.227
0,-2.7806,0,0,0.85574,0,-0.83418,0.50638,3.9926
-1.5868e-14,-2.7606,0,0,0.86174,0,-0.82817,0.50993,3.9639
-1.5868e-14,-2.8984,0,0,0.82041,0,-0.86951,0.48547,4.1617
-1.5868e-14,-2.4533,0,0,0.95393,0,-0.73598,0.56449,3.5226
0,-2.9583,0,0,0.80244,0,-0.88748,0.47484,4.2477
0,-2.5726,0,0,0.91813,0,-0.77179,0.5433,3.694
1.5868e-14,-2.916,0,0,0.81511,0,-0.8748,0.48234,4.1871
-1.5868e-14,-2.4814,0,0,0.9455,0,-0.74441,0.5595,3.563
0,-3.4431,0,0,0.65697,0,-1.0329,0.38876,4.944
0,-3.0211,0,0,0.78359,0,-0.90633,0.46368,4.338
1.5868e-14,-2.8541,0,0,0.83369,0,-0.85623,0.49333,4.0982
-1.5868e-14,-2.8306,0,0,0.84072,0,-0.84919,0.49749,4.0645
0,-2.5499,0,0,0.92496,0,-0.76496,0.54734,3.6613
0,-3.1601,0,0,0.7419,0,-0.94802,0.43902,4.5375
0,-2.7937,0,0,0.85182,0,-0.8381,0.50406,4.0114
1.5868e-14,-2.9887,0,0,0.79331,0,-0.8966,0.46944,4.2914
0,-2.6662,0,0,0.89007,0,-0.79985,0.52669,3.8283
0,-2.8397,0,0,0.838,0,-0.85192,0.49588,4.0775
-1.5868e-14,-2.9806,0,0,0.79574,0,-0.89418,0.47087,4.2798
1.5868e-14,-3.1686,0,0,0.73933,0,-0.95058,0.4375,4.5498
-1.5868e-14,-2.6168,0,0,0.90488,0,-0.78504,0.53546,3.7574
0,-2.9077,0,0,0.81762,0,-0.8723,0.48382,4.1751
-1.5868e-14,-2.7915,0,0,0.85248,0,-0.83744,0.50445,4.0082
0,-2.5814,0,0,0.91549,0,-0.77443,0.54174,3.7066
-1.5868e-14,-3.2657,0,0,0.71022,0,-0.9797,0.42027,4.6891
1.5868e-14,-3.0456,0,0,0.77623,0,-0.91368,0.45933,4.3732
-3.1736e-14,-3.6924,0,0,0.58219,0,-1.1077,0.34451,5.3019
1.5868e-14,-2.5924,0,0,0.9122,0,-0.77771,0.53979,3.7224
0,-2.4522,0,0,0.95425,0,-0.73566,0.56467,3.5211
0,-2.7826,0,0,0.85513,0,-0.83478,0.50602,3.9955
1.5868e-14,-3.6418,0,0,0.59739,0,-1.0925,0.3535,5.2292
0,-2.6452,0,0,0.89637,0,-0.79355,0.53042,3.7982
-1.5868e-14,-2.4035,0,0,0.96886,0,-0.72106,0.57332,3.4512
0,-2.8539,0,0,0.83375,0,-0.85617,0.49337,4.0979
0,-2.9482,0,0,0.80545,0,-0.88447,0.47662,4.2333
0,-2.8522,0,0,0.83427,0,-0.85565,0.49367,4.0954
