% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of non-biomass electricity,Rebound effect on electricity,CO2 Reduction (tonnes)
0,-3.1587,0,0,0.75065,0,-0.94762,0.44201,4.5356
-1.5868e-14,-2.7408,0,0,0.87604,0,-0.82223,0.51584,3.9354
1.5868e-14,-2.9689,0,0,0.80759,0,-0.89067,0.47554,4.263
0,-2.8234,0,0,0.85125,0,-0.84702,0.50125,4.0541
1.5868e-14,-3.1161,0,0,0.76343,0,-0.93483,0.44954,4.4744
0,-2.6226,0,0,0.91149,0,-0.78677,0.53672,3.7657
0,-3.7506,0,0,0.57308,0,-1.1252,0.33745,5.3855
-1.5868e-14,-2.8426,0,0,0.84547,0,-0.85279,0.49784,4.0817
-1.5868e-14,-3.6191,0,0,0.61255,0,-1.0857,0.36069,5.1966
-1.5868e-14,-3.567,0,0,0.62817,0,-1.0701,0.36989,5.1218
-1.5868e-14,-2.8459,0,0,0.8445,0,-0.85376,0.49727,4.0863
1.5868e-14,-3.5224,0,0,0.64156,0,-1.0567,0.37777,5.0577
-1.5868e-14,-3.0805,0,0,0.77411,0,-0.92415,0.45582,4.4233
1.5868e-14,-3.4021,0,0,0.67763,0,-1.0206,0.39901,4.885
-1.5868e-14,-2.9043,0,0,0.82697,0,-0.87129,0.48695,4.1703
-1.5868e-14,-2.9364,0,0,0.81734,0,-0.88093,0.48128,4.2164
-1.5868e-14,-2.6659,0,0,0.8985,0,-0.79977,0.52907,3.8279
0,-2.6877,0,0,0.89197,0,-0.8063,0.52522,3.8592
0,-2.3341,0,0,0.99802,0,-0.70024,0.58767,3.3516
0,-2.5083,0,0,0.94577,0,-0.7525,0.5569,3.6017
-1.5868e-14,-2.6777,0,0,0.89496,0,-0.8033,0.52699,3.8448
0,-2.5007,0,0,0.94806,0,-0.7502,0.55825,3.5907
-1.5868e-14,-2.5762,0,0,0.92541,0,-0.77285,0.54492,3.6991
0,-3.0608,0,0,0.78001,0,-0.91825,0.4593,4.395
-1.5868e-14,-3.4505,0,0,0.66312,0,-1.0351,0.39047,4.9545
0,-2.4992,0,0,0.9485,0,-0.74976,0.55851,3.5886
0,-4.1079,0,0,0.46591,0,-1.2324,0.27434,5.8984
1.5868e-14,-2.9653,0,0,0.80868,0,-0.88958,0.47618,4.2578
0,-2.902,0,0,0.82768,0,-0.87059,0.48737,4.1669
1.5868e-14,-2.7551,0,0,0.87175,0,-0.82652,0.51332,3.956
0,-2.839,0,0,0.84657,0,-0.85169,0.49849,4.0765
1.5868e-14,-3.3594,0,0,0.69045,0,-1.0078,0.40656,4.8237
0,-3.2345,0,0,0.72791,0,-0.97036,0.42862,4.6444
0,-2.8397,0,0,0.84636,0,-0.85191,0.49837,4.0775
-1.5868e-14,-3.7267,0,0,0.58026,0,-1.118,0.34168,5.3511
0,-2.8351,0,0,0.84773,0,-0.85054,0.49917,4.0709
-1.5868e-14,-4.0375,0,0,0.48703,0,-1.2112,0.28678,5.7973
-1.5868e-14,-3.4184,0,0,0.67275,0,-1.0255,0.39614,4.9084
0,-2.9111,0,0,0.82494,0,-0.87333,0.48575,4.18
0,-2.8963,0,0,0.82939,0,-0.86888,0.48837,4.1587
0,-2.8881,0,0,0.83184,0,-0.86642,0.48982,4.1469
1.5868e-14,-2.9584,0,0,0.81076,0,-0.88751,0.4774,4.2479
0,-2.7943,0,0,0.85996,0,-0.8383,0.50638,4.0124
-1.5868e-14,-2.7742,0,0,0.866,0,-0.83227,0.50993,3.9835
-1.5868e-14,-2.9127,0,0,0.82446,0,-0.8738,0.48547,4.1823
-1.5868e-14,-2.4654,0,0,0.95865,0,-0.73962,0.56449,3.54
0,-2.9729,0,0,0.8064,0,-0.89186,0.47484,4.2687
0,-2.5853,0,0,0.92266,0,-0.7756,0.5433,3.7123
1.5868e-14,-2.9304,0,0,0.81914,0,-0.87913,0.48234,4.2078
-1.5868e-14,-2.4936,0,0,0.95017,0,-0.74809,0.5595,3.5806
0,-3.4602,0,0,0.66022,0,-1.038,0.38876,4.9684
0,-3.036,0,0,0.78746,0,-0.91081,0.46368,4.3594
