% Change in the Price of gasoline,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of gasoline,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of Non-Biomass Electricity,Rebound effect on electricity,CO2 Reduction (megatonnes)
1.3939,-1429.5,-503.98,0.40424,280.07,-25.199,-20.84,0.94518,6142.2
115.03,-914.52,-71.865,33.359,316.12,-3.5932,-13.333,0.96493,3929.6
-53.49,-774.19,-147.8,-15.512,325.94,-7.3902,-11.287,0.97031,3326.6
54.719,-919.26,-93.477,15.869,315.79,-4.6738,-13.402,0.96474,3950
10.996,-1559,-137.11,3.189,271,-6.8553,-22.73,0.94021,6699
-12.804,-1469.9,-128.41,-3.7132,277.24,-6.4206,-21.431,0.94362,6316.2
76.784,-2237.2,-372.5,22.267,223.53,-18.625,-32.616,0.9142,9612.9
221.36,-1123.8,509.23,64.195,301.47,25.461,-16.384,0.9569,4828.9
-138.96,-956.98,-449.1,-40.299,313.15,-22.455,-13.952,0.9633,4112
-12.051,-1261.9,-759.7,-3.4949,291.8,-37.985,-18.397,0.9516,5422.2
-40.648,-833.64,259.26,-11.788,321.78,12.963,-12.154,0.96803,3582.1
38.723,-1320.5,333.75,11.23,287.7,16.688,-19.252,0.94936,5674
32.857,-1175.4,-248.74,9.5285,297.85,-12.437,-17.137,0.95492,5050.7
-37.26,-1171.9,-127.74,-10.806,298.1,-6.3871,-17.086,0.95505,5035.7
184.46,-2880.4,-371.82,53.494,178.5,-18.591,-41.995,0.88953,12377
228.78,-1118.8,681.1,66.346,301.82,34.055,-16.311,0.95709,4807.2
-26.7,-1333.4,-379,-7.743,286.8,-18.95,-19.439,0.94886,5729.3
-300.48,-2002.3,-1189.2,-87.139,239.98,-59.459,-29.192,0.92321,8603.5
-30.332,-984.89,-401.93,-8.7962,311.19,-20.097,-14.359,0.96223,4232
65.301,-1275.6,-658.05,18.937,290.85,-32.902,-18.597,0.95108,5481
-32.375,-1161.4,-412.47,-9.3886,298.84,-20.623,-16.932,0.95546,4990.3
59.313,-1368.4,-558.26,17.201,284.35,-27.913,-19.95,0.94752,5879.8
-55.427,-853.87,90.555,-16.074,320.36,4.5278,-12.449,0.96725,3669
-125.6,-888.83,-283.96,-36.425,317.92,-14.198,-12.958,0.96591,3819.2
209.63,-1135.5,-74.022,60.793,300.65,-3.7011,-16.554,0.95645,4879
-33.503,-1632.9,189.87,-9.7159,265.83,9.4933,-23.807,0.93737,7016.5
-59.486,-1118.1,-88.322,-17.251,301.87,-4.4161,-16.301,0.95712,4804.3
-16.477,-840.02,-431.16,-4.7783,321.33,-21.558,-12.247,0.96778,3609.5
-2.2531,-1230.2,-457.83,-0.6534,294.02,-22.891,-17.936,0.95282,5286.1
36.251,-954.91,-20.678,10.513,313.29,-1.0339,-13.922,0.96338,4103.1
-208.07,-1292.4,-1146.5,-60.34,289.67,-57.325,-18.842,0.95043,5553.3
31.086,-857.58,-90.899,9.0149,320.1,-4.545,-12.503,0.96711,3684.9
-33.748,-1064.3,-282.05,-9.7869,305.64,-14.102,-15.516,0.95918,4573.1
30.777,-1724.6,-438.83,8.9253,259.42,-21.941,-25.143,0.93386,7410.3
-164.41,-1040.4,-425.38,-47.677,307.31,-21.269,-15.168,0.9601,4470.4
146,-915.85,-243.65,42.339,316.03,-12.182,-13.352,0.96487,3935.3
-63.415,-1292.1,-899.83,-18.39,289.69,-44.991,-18.837,0.95045,5551.9
-21.524,-1095,-275.82,-6.242,303.49,-13.791,-15.964,0.958,4705
-77.91,-1205.4,-654.99,-22.594,295.75,-32.75,-17.574,0.95377,5179.6
-26.776,-1274.1,-294.3,-7.7649,290.95,-14.715,-18.575,0.95113,5474.7
-112.59,-1183.1,-470.71,-32.65,297.32,-23.536,-17.248,0.95463,5083.6
39.32,-1071.8,-466.91,11.403,305.11,-23.346,-15.626,0.95889,4605.4
-30.123,-1010.7,-339.53,-8.7357,309.39,-16.976,-14.735,0.96124,4342.8
55.741,-1039.4,17.761,16.165,307.37,0.88806,-15.154,0.96013,4466.4
22.258,-966.15,-353.55,6.4547,312.5,-17.677,-14.086,0.96295,4151.5
-95.063,-1744.6,-415.57,-27.568,258.01,-20.778,-25.436,0.93309,7496.6
31.887,-1020.7,22.059,9.2472,308.68,1.1029,-14.882,0.96085,4386
5.7676,-955.94,-290.85,1.6726,313.22,-14.543,-13.937,0.96334,4107.6
-1.3738,-1595.5,-402.03,-0.39839,268.45,-20.101,-23.262,0.93881,6855.8
-56.583,-802.74,-144.43,-16.409,323.94,-7.2217,-11.703,0.96921,3449.3
-96.13,-1490.5,-834.31,-27.878,275.8,-41.716,-21.73,0.94284,6404.5
-66.004,-1095.6,-636.72,-19.141,303.45,-31.836,-15.972,0.95798,4707.5
36.191,-1029.6,-567.29,10.495,308.06,-28.365,-15.011,0.96051,4424
166.98,-972.14,-440.12,48.424,312.09,-22.006,-14.173,0.96272,4177.2
-107.43,-1272.9,-354.71,-31.156,291.03,-17.735,-18.557,0.95118,5469.4
-31.266,-954.34,-132.98,-9.067,313.33,-6.6492,-13.914,0.9634,4100.7
-41.076,-1349,-144.94,-11.912,285.71,-7.2469,-19.667,0.94826,5796.5
235.85,-1841.8,-1541.9,68.396,251.21,-77.094,-26.852,0.92936,7913.9
-135.52,-940.07,-455.23,-39.302,314.33,-22.761,-13.706,0.96395,4039.4
-190.35,-1764.3,-1492.1,-55.203,256.63,-74.604,-25.722,0.93233,7581
-53.365,-1114.2,-419.32,-15.476,302.14,-20.966,-16.244,0.95727,4787.6
-48.067,-976.21,-1008.4,-13.939,311.8,-50.42,-14.232,0.96256,4194.7
6.1817,-1154.6,-50.118,1.7927,299.31,-2.5059,-16.833,0.95572,4961.2
13.929,-1467.2,-364.07,4.0394,277.43,-18.204,-21.391,0.94373,6304.5
24.073,-788,-101.62,6.9811,324.98,-5.0811,-11.488,0.96978,3385.9
-25.818,-1750.6,-291.48,-7.4873,257.59,-14.574,-25.523,0.93286,7522.3
38.518,-992.99,133.13,11.17,310.63,6.6563,-14.477,0.96192,4266.8
-47.555,-831.56,152.89,-13.791,321.93,7.6446,-12.124,0.96811,3573.1
51.462,-1140.6,-2.4992,14.924,300.29,-0.12496,-16.629,0.95626,4900.9
-56.924,-1080.2,132.8,-16.508,304.52,6.6401,-15.748,0.95857,4641.3
-33.341,-1704.9,-448.01,-9.6688,260.79,-22.4,-24.857,0.93461,7325.9
6.7957,-1344.6,-329.07,1.9707,286.01,-16.454,-19.603,0.94843,5777.6
47.042,-1186.9,4.7357,13.642,297.05,0.23679,-17.304,0.95448,5100.1
91.695,-961.4,70.438,26.592,312.84,3.5219,-14.017,0.96313,4131.1
-305.94,-1115.5,-1331.4,-88.721,302.05,-66.569,-16.263,0.95722,4793.3
4.2339,-878.44,-194.25,1.2278,318.64,-9.7127,-12.807,0.96631,3774.6
62.925,-1197.5,-53.114,18.248,296.31,-2.6557,-17.458,0.95407,5145.4
-172.63,-1778.3,-762.44,-50.063,255.66,-38.122,-25.926,0.9318,7641.1
-70.192,-1142.2,-240.6,-20.356,300.18,-12.03,-16.652,0.95619,4907.9
104.34,-1579.8,-116.99,30.26,269.55,-5.8497,-23.032,0.93941,6788.1
16.578,-1089.9,101.38,4.8077,303.84,5.0691,-15.891,0.9582,4683.4
-39.034,-1308.9,-242.15,-11.32,288.51,-12.108,-19.083,0.9498,5624.3
47.654,-1170.8,-360.72,13.82,298.18,-18.036,-17.069,0.9551,5030.6
-37.699,-978.85,-553.24,-10.933,311.62,-27.662,-14.271,0.96246,4206
-135.56,-1272.3,-505.5,-39.312,291.07,-25.275,-18.549,0.9512,5466.9
-42.727,-1154,-908.02,-12.391,299.35,-45.401,-16.825,0.95574,4958.8
30.961,-1091.7,-558.68,8.9787,303.72,-27.934,-15.915,0.95813,4690.7
18.541,-874.48,281.92,5.3768,318.92,14.096,-12.749,0.96646,3757.5
-124.89,-1264.9,-115.95,-36.219,291.59,-5.7976,-18.441,0.95149,5435
-24.383,-1272.2,-839.36,-7.0712,291.08,-41.968,-18.547,0.95121,5466.4
-154.2,-1225.4,-201.89,-44.717,294.36,-10.095,-17.866,0.953,5265.5
-82.48,-2531.5,-1034.6,-23.919,202.93,-51.73,-36.907,0.90291,10878
-187.84,-1829.2,-21.538,-54.475,252.09,-1.0769,-26.668,0.92985,7859.7
-687.44,-3134,-3520.2,-199.36,160.76,-176.01,-45.691,0.8798,13466
5.7666,-1158.3,-564.68,1.6723,299.06,-28.234,-16.887,0.95558,4977
175.44,-3120.1,-647.75,50.877,161.73,-32.388,-45.489,0.88034,13407
-54.514,-1090.5,30.237,-15.809,303.8,1.5118,-15.899,0.95817,4686
33.885,-850.49,-131.38,9.8267,320.6,-6.569,-12.399,0.96738,3654.5
16.815,-1313.8,-16.186,4.8765,288.17,-0.8093,-19.154,0.94961,5645.2
68.388,-2223,-1206.5,19.833,224.52,-60.323,-32.41,0.91474,9552.1
-0.36355,-1166.3,-202.96,-0.10543,298.49,-10.148,-17.004,0.95527,5011.5
