% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of gasoline,Rebound effect on fuel,CO2 Reduction (tonnes)
-0.13925,-1.5706e-14,0,0.055254,0,0,-0.041775,0.56946,16816
-0.12527,-1.5706e-14,0,0.059448,0,0,-0.03758,0.61269,15128
-0.084802,0,0,0.071588,0,0,-0.025441,0.7378,10241
-0.11578,-1.5706e-14,0,0.062293,0,0,-0.034735,0.64201,13983
-0.091535,-1.5706e-14,0,0.069568,0,0,-0.027461,0.71699,11054
-0.090501,-3.1412e-14,0,0.069878,0,0,-0.02715,0.72018,10929
-0.13965,-1.5706e-14,0,0.055135,0,0,-0.041894,0.56823,16864
-0.13778,-3.1412e-14,0,0.055695,0,0,-0.041333,0.57401,16639
-0.13429,0,0,0.056741,0,0,-0.040287,0.58479,16217
-0.12457,0,0,0.059658,0,0,-0.037371,0.61485,15043
-0.093025,-1.5706e-14,0,0.069121,0,0,-0.027907,0.71238,11234
-0.085532,0,0,0.071369,0,0,-0.02566,0.73555,10329
-0.076993,-1.5706e-14,0,0.073931,0,0,-0.023098,0.76195,9297.9
-0.11285,0,0,0.063173,0,0,-0.033855,0.65108,13628
-0.1394,-3.1412e-14,0,0.055209,0,0,-0.041819,0.569,16834
-0.10146,0,0,0.066592,0,0,-0.030437,0.68631,12252
-0.12782,-1.5706e-14,0,0.058683,0,0,-0.038345,0.60481,15436
-0.10608,-1.5706e-14,0,0.065204,0,0,-0.031825,0.67201,12811
-0.16656,0,0,0.04706,0,0,-0.049969,0.48501,20115
-0.10069,-1.5706e-14,0,0.066823,0,0,-0.030206,0.68869,12159
-0.077729,-3.1412e-14,0,0.07371,0,0,-0.023319,0.75967,9386.8
-0.097982,-1.5706e-14,0,0.067634,0,0,-0.029395,0.69705,11833
-0.12444,1.5706e-14,0,0.059697,1.1869e-14,0,-0.037332,0.61525,15028
-0.098308,0,0,0.067536,0,0,-0.029492,0.69604,11872
-0.11593,-1.5706e-14,0,0.06225,0,0,-0.034778,0.64157,14000
-0.15768,0,0,0.049725,0,0,-0.047304,0.51247,19042
-0.080283,0,0,0.072944,0,0,-0.024085,0.75177,9695.3
-0.080838,-3.1412e-14,0,0.072777,0,0,-0.024252,0.75006,9762.3
-0.10172,-3.1412e-14,0,0.066514,0,0,-0.030515,0.68551,12284
-0.17328,0,0,0.045044,0,0,-0.051985,0.46424,20926
-0.12504,0,0,0.059518,0,0,-0.037511,0.61341,15100
-0.083956,0,0,0.071842,0,0,-0.025187,0.74042,10139
-0.096443,-1.5706e-14,0,0.068096,0,0,-0.028933,0.70181,11647
-0.11959,-3.1412e-14,0,0.061153,0,0,-0.035876,0.63026,14442
-0.090565,0,0,0.069859,0,0,-0.027169,0.71999,10937
-0.094794,-3.1412e-14,0,0.06859,0,0,-0.028438,0.70691,11448
-0.10427,-1.5706e-14,0,0.065749,0,0,-0.03128,0.67762,12592
-0.11561,-4.7118e-14,0,0.062345,0,0,-0.034683,0.64254,13962
-0.0941,-1.5706e-14,0,0.068799,0,0,-0.02823,0.70905,11364
-0.11488,-3.1412e-14,0,0.062565,0,0,-0.034463,0.64481,13873
-0.08333,-1.5706e-14,0,0.07203,0,0,-0.024999,0.74235,10063
-0.108,-3.1412e-14,0,0.064629,0,0,-0.032399,0.66608,13042
-0.091269,-3.1412e-14,0,0.069648,0,0,-0.027381,0.71781,11022
-0.15958,0,0,0.049154,0,0,-0.047875,0.50659,19272
-0.08482,-1.5706e-14,0,0.071583,0,0,-0.025446,0.73775,10243
-0.094088,-3.1412e-14,0,0.068802,0,0,-0.028226,0.70909,11362
-0.11249,0,0,0.063281,0,0,-0.033748,0.65219,13585
-0.12601,0,0,0.059225,0,0,-0.037803,0.61039,15218
-0.10144,-3.1412e-14,0,0.066597,0,0,-0.030432,0.68636,12250
-0.13118,0,0,0.057673,0,0,-0.039355,0.59439,15842
