% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of gasoline,Rebound effect on fuel,CO2 Reduction (tonnes)
-1100.4,-1.5706e-14,0,878.38,0,0,-330.12,0.72683,1.3289e+08
-1859.7,-3.1412e-14,0,650.58,0,0,-557.92,0.53834,2.2459e+08
-1330.1,0,0,809.46,0,0,-399.04,0.6698,1.6063e+08
-1179.2,0,0,854.75,0,0,-353.76,0.70728,1.424e+08
-1651.6,0,0,713.03,0,0,-495.47,0.59002,1.9945e+08
-1445.5,0,0,774.84,0,0,-433.66,0.64116,1.7457e+08
-1635.4,0,0,717.87,0,0,-490.63,0.59402,1.975e+08
-1401.8,0,0,787.95,0,0,-420.55,0.65201,1.6929e+08
-1397.5,-1.5706e-14,0,789.25,0,0,-419.25,0.65308,1.6877e+08
-1130,-3.1412e-14,0,869.49,0,0,-339.01,0.71948,1.3647e+08
-1883.1,-3.1412e-14,0,643.56,0,0,-564.94,0.53252,2.2742e+08
