% Change in the Price of gasoline,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of gasoline,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of Non-Biomass Electricity,Rebound effect on electricity,CO2 Reduction (megatonnes)
55.392,-683.28,108.63,16.064,279.02,5.4316,-11.205,0.96572,2936
-71.333,-873.68,-359.58,-20.686,265.69,-17.979,-14.328,0.95616,3754.1
-23.307,-882.54,-163.12,-6.759,265.07,-8.156,-14.473,0.95572,3792.2
-42.557,-844.24,-185.96,-12.341,267.76,-9.2982,-13.845,0.95764,3627.6
-13.206,-753.73,211.57,-3.8297,274.09,10.578,-12.361,0.96218,3238.7
-16.282,-933.19,-494.82,-4.7219,261.53,-24.741,-15.304,0.95318,4009.8
-51.207,-820.49,-389.68,-14.85,269.42,-19.484,-13.455,0.95883,3525.6
-110.45,-944.03,-412.08,-32.03,260.77,-20.604,-15.481,0.95264,4056.4
13.247,-741.07,-82.186,3.8417,274.98,-4.1093,-12.153,0.96282,3184.3
9.5222,-1188.6,-337.72,2.7614,243.65,-16.886,-19.492,0.94036,5107.4
-82.434,-834.1,-281.5,-23.906,268.47,-14.075,-13.679,0.95815,3584.1
-5.2402,-1023.3,60.278,-1.5197,255.22,3.0139,-16.781,0.94866,4396.9
71.645,-823.47,28.805,20.777,269.21,1.4403,-13.504,0.95868,3538.4
29.099,-1331.8,513.94,8.4387,233.62,25.697,-21.841,0.93318,5722.7
-29.887,-796.85,-82.518,-8.6673,271.07,-4.1259,-13.068,0.96002,3424
39.532,-642.91,97.163,11.464,281.85,4.8581,-10.543,0.96774,2762.5
28.413,-866.36,-132.33,8.2397,266.21,-6.6166,-14.208,0.95653,3722.7
-240.62,-2195.1,-1608.8,-69.779,173.19,-80.44,-35.998,0.88986,9432.2
-33.721,-1558.1,-157.64,-9.7792,217.78,-7.8818,-25.552,0.92182,6695.2
66.818,-831.2,120.71,19.377,268.67,6.0353,-13.631,0.9583,3571.6
-53.175,-1058.2,-471.67,-15.421,252.78,-23.584,-17.354,0.94691,4547
21.197,-1103.5,-3.9054,6.147,249.61,-0.19527,-18.096,0.94464,4741.5
174.25,-1309,-3.5657,50.533,235.23,-0.17829,-21.466,0.93433,5624.5
-169.82,-1568.4,-780.43,-49.248,217.06,-39.022,-25.721,0.92131,6739.3
35.214,-1703.5,-616.96,10.212,207.61,-30.848,-27.935,0.91453,7319.6
-82.879,-1466.1,-760.22,-24.035,224.22,-38.011,-24.043,0.92644,6299.7
45.525,-926.29,-89.531,13.202,262.01,-4.4765,-15.19,0.95353,3980.2
-45.298,-775.2,-320.95,-13.136,272.59,-16.047,-12.713,0.96111,3331
-54.82,-941.73,194.15,-15.898,260.93,9.7075,-15.443,0.95275,4046.5
-40.025,-907.82,-506.51,-11.607,263.3,-25.325,-14.887,0.95445,3900.8
2.1138,-661.93,-80.653,0.61301,280.52,-4.0327,-10.855,0.96679,2844.2
-29.738,-1044.6,127.71,-8.6241,253.73,6.3855,-17.13,0.94759,4488.5
-76.467,-797.7,-2.9398,-22.175,271.01,-0.14699,-13.082,0.95998,3427.6
7.3741,-1517.8,-700.13,2.1385,220.61,-35.006,-24.89,0.92385,6521.7
-6.6805,-1055.2,-219.27,-1.9374,252.99,-10.963,-17.305,0.94706,4534.3
-89.626,-1006.6,-15.099,-25.992,256.39,-0.75496,-16.507,0.9495,4325.1
85.309,-768.88,43.662,24.74,273.03,2.1831,-12.609,0.96142,3303.8
-145.69,-1167.7,-1100.4,-42.251,245.11,-55.021,-19.149,0.94141,5017.5
44.417,-735.61,-188.3,12.881,275.36,-9.4148,-12.063,0.96309,3160.8
-19.084,-725.42,-88.243,-5.5343,276.07,-4.4122,-11.896,0.9636,3117.1
-402.38,-1316.6,-829.41,-116.69,234.69,-41.47,-21.591,0.93394,5657.3
-4.5223,-1056.3,-22.696,-1.3115,252.91,-1.1348,-17.322,0.947,4538.8
97.84,-980.01,-74.855,28.374,258.25,-3.7428,-16.071,0.95083,4211
-11.169,-922.12,-124.59,-3.239,262.3,-6.2296,-15.122,0.95373,3962.2
15.783,-964.04,-91.31,4.5772,259.37,-4.5655,-15.809,0.95163,4142.4
-91.605,-1143,-576.04,-26.565,246.84,-28.802,-18.744,0.94265,4911.3
41.233,-1188.5,-167.82,11.958,243.66,-8.3908,-19.49,0.94037,5106.8
12.028,-1049.3,-119.71,3.4882,253.4,-5.9854,-17.207,0.94735,4508.6
4.9982,-867.78,-37.603,1.4495,266.11,-1.8802,-14.231,0.95646,3728.8
-32.897,-1014.9,-57.019,-9.5401,255.81,-2.851,-16.644,0.94908,4361
-97.91,-788.68,-283.24,-28.394,271.64,-14.162,-12.934,0.96043,3388.9
4.2802,-655.1,-27.927,1.2413,281,-1.3964,-10.743,0.96713,2814.9
27.851,-1055.9,-0.7724,8.0767,252.94,-0.03862,-17.316,0.94702,4537.1
74.89,-1403.6,176.59,21.718,228.6,8.8293,-23.018,0.92958,6031.1
26.522,-715.84,-164.94,7.6915,276.74,-8.247,-11.739,0.96408,3075.9
-36.412,-833.27,-238.68,-10.56,268.52,-11.934,-13.665,0.95819,3580.5
-63.876,-674.87,-28.002,-18.524,279.61,-1.4001,-11.067,0.96614,2899.9
-32.577,-753.86,-104.54,-9.4474,274.08,-5.227,-12.363,0.96218,3239.3
-57.607,-1168.5,-113.76,-16.706,245.06,-5.6882,-19.163,0.94137,5021
-61.554,-946.69,-252.92,-17.851,260.58,-12.646,-15.525,0.9525,4067.8
53.464,-1142.8,-122.98,15.505,246.86,-6.1491,-18.741,0.94266,4910.4
-137.43,-1429.2,-339.73,-39.854,226.81,-16.986,-23.438,0.92829,6141.3
-221.03,-1332.5,-459.43,-64.1,233.58,-22.972,-21.852,0.93314,5725.7
-107.61,-1026.1,-356.65,-31.206,255.03,-17.833,-16.827,0.94852,4409
167.5,-969.04,-7.2789,48.574,259.02,-0.36394,-15.891,0.95138,4163.8
7.01,-979.96,-451.54,2.0329,258.26,-22.577,-16.07,0.95083,4210.8
12.811,-695.26,5.006,3.7153,278.18,0.2503,-11.402,0.96512,2987.5
9.3437,-1880.3,46.024,2.7097,195.23,2.3012,-30.835,0.90566,8079.4
-6.7553,-906.03,-95.502,-1.959,263.43,-4.7751,-14.858,0.95454,3893.1
-31.283,-974.7,-584.37,-9.0722,258.62,-29.219,-15.984,0.9511,4188.2
21.784,-621.61,-140.32,6.3174,283.34,-7.0162,-10.194,0.96881,2671
-81.96,-1162.4,-199.66,-23.768,245.48,-9.9829,-19.063,0.94168,4994.8
6.0672,-1050.2,-275.64,1.7595,253.34,-13.782,-17.222,0.94731,4512.6
27.679,-920.48,-40.402,8.0269,262.42,-2.0201,-15.095,0.95382,3955.2
46.529,-964.97,46.206,13.493,259.3,2.3103,-15.825,0.95158,4146.4
-22.793,-1060.3,-353.65,-6.6099,252.63,-17.683,-17.388,0.9468,4556.1
-23.331,-614.82,-113.14,-6.7661,283.81,-5.657,-10.083,0.96915,2641.8
-49.639,-778.55,-131.18,-14.395,272.35,-6.5589,-12.768,0.96094,3345.4
73.901,-967.46,-432.61,21.431,259.13,-21.63,-15.866,0.95146,4157.1
54.849,-901.3,-781.51,15.906,263.76,-39.075,-14.78,0.95478,3872.8
-78.539,-1378.3,-800.57,-22.776,230.37,-40.028,-22.602,0.93085,5922.2
-9.6847,-985.8,242.53,-2.8086,257.85,12.126,-16.166,0.95054,4235.9
47.354,-1194.2,-970.64,13.733,243.26,-48.532,-19.585,0.94008,5131.5
-19.782,-786.67,-495.68,-5.7368,271.79,-24.784,-12.901,0.96053,3380.2
-12.859,-950.25,-45.251,-3.729,260.34,-2.2625,-15.583,0.95232,4083.1
-42.394,-867.42,607.61,-12.294,266.13,30.38,-14.225,0.95648,3727.2
35.086,-1120.4,-405.07,10.175,248.42,-20.254,-18.374,0.94378,4814.4
73.879,-915.03,-25.614,21.425,262.8,-1.2807,-15.006,0.95409,3931.8
-56.861,-1388.8,-556.78,-16.49,229.64,-27.839,-22.775,0.93032,5967.5
33.068,-870.26,-16.165,9.5897,265.93,-0.80823,-14.271,0.95634,3739.4
15.64,-1083,-233.2,4.5357,251.04,-11.66,-17.76,0.94566,4653.6
-7.8449,-1061.6,-188.47,-2.275,252.54,-9.4235,-17.409,0.94674,4561.6
48.331,-1170.2,422.92,14.016,244.94,21.146,-19.191,0.94129,5028.4
22.058,-941.67,-66.506,6.3969,260.94,-3.3253,-15.443,0.95275,4046.3
10.64,-741.48,-91.191,3.0856,274.95,-4.5595,-12.16,0.9628,3186.1
-17.869,-753.03,-106.1,-5.1819,274.14,-5.3051,-12.349,0.96222,3235.7
-119.94,-1078.6,-229.08,-34.784,251.35,-11.454,-17.689,0.94588,4634.7
32.748,-1358,-985.58,9.4969,231.79,-49.279,-22.269,0.93187,5835
25.696,-1049.3,5.2941,7.4518,253.4,0.26471,-17.208,0.94735,4508.7
39.62,-805.47,-124.58,11.49,270.47,-6.2291,-13.209,0.95959,3461
36.494,-1066.8,-70.74,10.583,252.17,-3.537,-17.495,0.94647,4584
-97.4,-1293.8,-370.55,-28.246,236.28,-18.527,-21.218,0.93508,5559.5
-37.668,-725.7,-74.678,-10.924,276.05,-3.7339,-11.901,0.96359,3118.2
-84.818,-1006.6,-256.24,-24.597,256.39,-12.812,-16.507,0.9495,4325.2
22.564,-731.12,-83.407,6.5435,275.67,-4.1704,-11.99,0.96332,3141.5
-94.552,-786.32,-757.03,-27.42,271.81,-37.852,-12.895,0.96055,3378.7
54.62,-789.45,-254.41,15.84,271.59,-12.721,-12.946,0.96039,3392.2
-108.08,-1198.8,-541.07,-31.343,242.94,-27.054,-19.659,0.93985,5151.2
14.403,-1007.1,93.963,4.1769,256.36,4.6981,-16.515,0.94947,4327.3
-12.064,-911.02,23.601,-3.4986,263.08,1.1801,-14.94,0.95429,3914.6
70.371,-926,-230.5,20.408,262.03,-11.525,-15.186,0.95354,3978.9
13.951,-1051.2,-13.561,4.0458,253.27,-0.67806,-17.238,0.94726,4516.7
-98.134,-1185.5,-388.93,-28.459,243.87,-19.447,-19.441,0.94052,5094
-78.761,-1424.5,-152.56,-22.841,227.14,-7.6282,-23.36,0.92853,6120.7
6.2784,-771.12,-18.886,1.8207,272.87,-0.94429,-12.646,0.96131,3313.4
-10.414,-774.63,-75.097,-3.02,272.63,-3.7549,-12.703,0.96113,3328.5
-3.3103,-828.22,-77.338,-0.95998,268.88,-3.8669,-13.582,0.95845,3558.8
22.801,-887.79,-256.63,6.6124,264.71,-12.832,-14.559,0.95546,3814.7
-113.99,-688.84,-597.7,-33.057,278.63,-29.885,-11.296,0.96544,2959.9
-114.43,-1007.6,-34.624,-33.186,256.32,-1.7312,-16.523,0.94945,4329.4
-133.38,-1334.5,-514.88,-38.679,233.44,-25.744,-21.884,0.93305,5734
120.56,-1317.2,73.409,34.962,234.65,3.6704,-21.601,0.93391,5659.9
64.695,-1140.7,-117.17,18.762,247,-5.8586,-18.707,0.94277,4901.6
49.002,-1036.2,-775.47,14.211,254.32,-38.773,-16.993,0.94801,4452.4
-9.3309,-976.38,-165.34,-2.706,258.51,-8.2669,-16.012,0.95101,4195.4
34.478,-1114.8,96.935,9.9988,248.82,4.8467,-18.282,0.94407,4790.1
93.695,-1083.5,287.04,27.172,251,14.352,-17.769,0.94564,4655.9
-171.86,-1031.1,-577.98,-49.839,254.68,-28.899,-16.909,0.94827,4430.5
-55.786,-912.55,-274.42,-16.178,262.97,-13.721,-14.965,0.95421,3921.1
18.972,-822.38,67.773,5.5019,269.29,3.3887,-13.486,0.95874,3533.7
-19.395,-865.83,-163.2,-5.6246,266.24,-8.1598,-14.199,0.95656,3720.4
-80.112,-830.7,-218.51,-23.233,268.7,-10.925,-13.623,0.95832,3569.4
13.646,-1274.1,165.5,3.9573,237.66,8.2748,-20.895,0.93607,5474.8
-5.2561,-1187.1,-238,-1.5243,243.76,-11.9,-19.467,0.94044,5100.7
36.708,-884.92,-502.37,10.645,264.91,-25.118,-14.512,0.9556,3802.4
-26.609,-987.42,-11.288,-7.7166,257.73,-0.56442,-16.193,0.95046,4242.8
-19.374,-850.35,-56.508,-5.6185,267.33,-2.8254,-13.945,0.95734,3653.9
110.79,-1128.3,129.77,32.129,247.87,6.4884,-18.504,0.94339,4848.3
-49.603,-1201.4,-640.79,-14.385,242.76,-32.04,-19.701,0.93972,5162.2
36.128,-1068.8,-362.87,10.477,252.04,-18.143,-17.528,0.94637,4592.6
-68.007,-1666.1,-717.42,-19.722,210.22,-35.871,-27.323,0.91641,7159.2
42.949,-880.03,-565.56,12.455,265.25,-28.278,-14.432,0.95585,3781.4
-26.487,-955.6,-750.34,-7.6812,259.96,-37.517,-15.671,0.95205,4106.1
30.484,-1055,-512.46,8.8404,253,-25.623,-17.302,0.94707,4533.3
38.374,-943.36,-148.51,11.129,260.82,-7.4254,-15.47,0.95267,4053.5
-38.959,-1214.2,159.12,-11.298,241.86,7.9562,-19.912,0.93908,5217.5
-152.21,-1170.5,-1146.5,-44.142,244.92,-57.325,-19.195,0.94127,5029.4
-22.702,-840.78,-199.29,-6.5837,268,-9.9644,-13.788,0.95782,3612.7
65.116,-850.78,-54.846,18.884,267.3,-2.7423,-13.952,0.95731,3655.7
-49.246,-990.58,-188.18,-14.281,257.51,-9.4091,-16.245,0.9503,4256.4
16.781,-667.2,13.41,4.8666,280.15,0.67051,-10.942,0.96652,2866.9
41.534,-830.71,-85.947,12.045,268.7,-4.2973,-13.623,0.95832,3569.5
-74.057,-1029.6,-286.74,-21.476,254.78,-14.337,-16.885,0.94834,4424.2
35.609,-1116.7,-217.83,10.327,248.68,-10.892,-18.314,0.94397,4798.5
-124.23,-969.31,-573.99,-36.028,259,-28.699,-15.896,0.95137,4165
-30.309,-914.92,-541.88,-8.7897,262.81,-27.094,-15.004,0.9541,3931.3
-52.439,-1182.2,-491.25,-15.207,244.1,-24.562,-19.387,0.94069,5079.7
92.673,-1425.4,-951.83,26.875,227.08,-47.592,-23.375,0.92848,6124.7
-132.37,-1162.9,-305.97,-38.387,245.45,-15.299,-19.07,0.94166,4996.7
35.167,-785.33,145.9,10.198,271.88,7.2949,-12.879,0.9606,3374.5
15.757,-889.05,-373.86,4.5695,264.62,-18.693,-14.58,0.95539,3820.1
-207.94,-960.67,-333.19,-60.303,259.61,-16.659,-15.754,0.9518,4127.9
-52.811,-1117.5,-595.75,-15.315,248.63,-29.787,-18.325,0.94393,4801.6
-106.82,-939.75,-520.38,-30.979,261.07,-26.019,-15.411,0.95285,4038
-116.87,-1300.2,-291.14,-33.891,235.84,-14.557,-21.322,0.93477,5586.7
39.624,-941.2,-310.06,11.491,260.97,-15.503,-15.435,0.95278,4044.2
-99.122,-1204.8,-375.8,-28.745,242.52,-18.79,-19.758,0.93955,5176.9
-119.48,-1175.1,-541.43,-34.649,244.6,-27.072,-19.27,0.94104,5049.1
163.54,-1121.6,314.39,47.427,248.34,15.719,-18.393,0.94373,4819.4
-134.21,-1644.9,11.517,-38.92,211.71,0.57585,-26.974,0.91747,7067.8
56.43,-758.07,156.09,16.365,273.79,7.8044,-12.432,0.96197,3257.3
5.1408,-967.03,-108.61,1.4908,259.16,-5.4303,-15.858,0.95148,4155.2
-88.318,-1265.8,-401.31,-25.612,238.24,-20.065,-20.758,0.93649,5439.1
27.311,-666.01,257.65,7.9203,280.23,12.882,-10.922,0.96658,2861.8
69.881,-1559.8,-751.56,20.265,217.66,-37.578,-25.58,0.92174,6702.5
52.254,-801.66,60.259,15.154,270.74,3.013,-13.146,0.95978,3444.6
-108.35,-1286.3,-824.53,-31.42,236.81,-41.227,-21.094,0.93546,5527
12.914,-767.16,-70.156,3.7451,273.15,-3.5078,-12.581,0.96151,3296.4
-7.9294,-720.65,-61.44,-2.2995,276.41,-3.072,-11.818,0.96384,3096.6
-20.704,-909.26,-419.67,-6.0043,263.2,-20.984,-14.911,0.95438,3907
-109.32,-1420.2,-344.14,-31.704,227.44,-17.207,-23.291,0.92874,6102.7
-11.066,-712.84,-25.216,-3.2091,276.95,-1.2608,-11.69,0.96423,3063
-19.216,-872.96,-364.94,-5.5725,265.75,-18.247,-14.316,0.9562,3751
-22.296,-1462.7,-41.065,-6.4657,224.46,-2.0532,-23.987,0.92661,6285.1
58.205,-1222.2,229.37,16.88,241.3,11.468,-20.043,0.93868,5251.8
99.262,-883.25,36.381,28.786,265.02,1.819,-14.485,0.95568,3795.2
-22.634,-642.82,177.04,-6.5639,281.86,8.8519,-10.542,0.96775,2762.1
122.03,-1558.1,299.33,35.388,217.78,14.967,-25.552,0.92182,6695.2
-40.863,-785.95,-80.468,-11.85,271.84,-4.0234,-12.889,0.96057,3377.1
-153.9,-1170.9,-653.73,-44.631,244.89,-32.686,-19.201,0.94125,5031.2
60.329,-1034,-194.7,17.495,254.47,-9.7348,-16.956,0.94812,4442.8
18.957,-990.3,-337.42,5.4976,257.53,-16.871,-16.24,0.95031,4255.2
-14.723,-1709.4,-542.85,-4.2697,207.19,-27.142,-28.033,0.91423,7345.2
-88.729,-1202.8,-374.15,-25.731,242.65,-18.708,-19.725,0.93965,5168.5
-14.063,-1155.3,-514.05,-4.0784,245.98,-25.703,-18.946,0.94203,4964.3
