% Change in the Price of gasoline,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of gasoline,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of Non-Biomass Electricity,Rebound effect on electricity,CO2 Reduction (megatonnes)
-47.726,-416.09,-113.65,-13.84,159.46,-5.6825,-10.093,0.94648,1787.9
-16.355,-747.56,92.384,-4.7431,136.25,4.6192,-18.133,0.90385,3212.2
31.96,-394.23,62.678,9.2683,160.99,3.1339,-9.5626,0.94929,1694
-41.157,-504.09,-207.46,-11.935,153.3,-10.373,-12.227,0.93516,2166
-13.447,-509.2,-94.114,-3.8997,152.94,-4.7057,-12.351,0.9345,2188
-24.554,-487.1,-107.29,-7.1206,154.49,-5.3647,-11.815,0.93735,2093
-7.6194,-434.88,122.07,-2.2096,158.14,6.1034,-10.549,0.94406,1868.6
-9.3943,-538.42,-285.49,-2.7244,150.89,-14.275,-13.06,0.93075,2313.5
-29.545,-473.4,-224.83,-8.5681,155.45,-11.242,-11.483,0.93911,2034.1
-63.725,-544.67,-237.76,-18.48,150.46,-11.888,-13.212,0.92994,2340.4
7.6431,-427.57,-47.419,2.2165,158.65,-2.3709,-10.371,0.945,1837.2
5.494,-685.8,-194.85,1.5933,140.58,-9.7426,-16.635,0.91179,2946.8
-47.562,-481.25,-162.42,-13.793,154.9,-8.1208,-11.673,0.9381,2067.9
-3.0234,-590.4,34.778,-0.8768,147.25,1.7389,-14.321,0.92406,2536.9
41.337,-475.11,16.62,11.988,155.33,0.83098,-11.525,0.93889,2041.5
16.789,-768.42,296.53,4.8689,134.79,14.826,-18.639,0.90116,3301.8
-17.244,-459.76,-47.61,-5.0008,156.4,-2.3805,-11.152,0.94086,1975.5
22.809,-370.94,56.06,6.6145,162.62,2.803,-8.9976,0.95229,1593.9
16.393,-499.86,-76.351,4.754,153.59,-3.8176,-12.125,0.93571,2147.8
-138.83,-1266.5,-928.22,-40.26,99.927,-46.411,-30.721,0.8371,5442.1
-19.456,-899,-90.95,-5.6423,125.65,-4.5475,-21.806,0.88437,3862.9
38.552,-479.57,69.644,11.18,155.01,3.4822,-11.633,0.93832,2060.7
-30.68,-610.55,-272.14,-8.8973,145.84,-13.607,-14.81,0.92147,2623.5
12.23,-636.67,-2.2533,3.5466,144.02,-0.11266,-15.443,0.91811,2735.7
100.54,-755.23,-2.0573,29.156,135.72,-0.10287,-18.319,0.90286,3245.1
-97.982,-904.92,-450.28,-28.415,125.24,-22.514,-21.95,0.8836,3888.3
20.317,-982.85,-355.97,5.892,119.78,-17.798,-23.84,0.87358,4223.2
-47.819,-845.9,-438.62,-13.867,129.37,-21.931,-20.518,0.8912,3634.7
26.267,-534.44,-51.656,7.6173,151.17,-2.5828,-12.964,0.93126,2296.4
-26.136,-447.27,-185.18,-7.5793,157.27,-9.2589,-10.849,0.94247,1921.9
-31.629,-543.35,112.02,-9.1724,150.55,5.6009,-13.18,0.93011,2334.7
-23.093,-523.78,-292.24,-6.6971,151.92,-14.612,-12.705,0.93263,2250.6
1.2196,-381.91,-46.534,0.35369,161.85,-2.3267,-9.2638,0.95088,1641
-17.158,-602.69,73.685,-4.9758,146.39,3.6842,-14.619,0.92248,2589.7
-44.119,-460.25,-1.6962,-12.794,156.37,-0.084809,-11.164,0.9408,1977.6
4.2546,-875.7,-403.95,1.2338,127.28,-20.198,-21.241,0.88736,3762.8
-3.8544,-608.84,-126.51,-1.1178,145.96,-6.3255,-14.768,0.92169,2616.1
-51.711,-580.76,-8.7117,-14.996,147.93,-0.43559,-14.087,0.9253,2495.5
49.22,-443.62,25.191,14.274,157.53,1.2596,-10.761,0.94294,1906.2
-84.061,-673.73,-634.91,-24.378,141.42,-31.745,-16.342,0.91334,2894.9
25.627,-424.42,-108.64,7.4319,158.87,-5.432,-10.295,0.94541,1823.7
-11.011,-418.55,-50.913,-3.1931,159.28,-2.5457,-10.152,0.94616,1798.4
-232.16,-759.64,-478.54,-67.327,135.41,-23.927,-18.426,0.90229,3264.1
-2.6092,-609.45,-13.095,-0.75668,145.92,-0.65476,-14.783,0.92161,2618.7
56.451,-565.44,-43.189,16.371,149,-2.1594,-13.715,0.92727,2429.6
-6.4442,-532.03,-71.886,-1.8688,151.34,-3.5943,-12.905,0.93157,2286.1
9.1065,-556.22,-52.683,2.6409,149.65,-2.6341,-13.492,0.92846,2390
-52.853,-659.47,-332.36,-15.327,142.42,-16.618,-15.996,0.91518,2833.7
23.79,-685.72,-96.825,6.8992,140.58,-4.8412,-16.633,0.9118,2946.5
6.9399,-605.4,-69.068,2.0126,146.21,-3.4534,-14.685,0.92213,2601.3
2.8838,-500.68,-21.696,0.83631,153.54,-1.0848,-12.145,0.9356,2151.4
-18.98,-585.58,-32.898,-5.5043,147.59,-1.6449,-14.204,0.92468,2516.2
-56.491,-455.04,-163.42,-16.382,156.73,-8.1711,-11.038,0.94147,1955.3
2.4696,-377.97,-16.113,0.71617,162.13,-0.80565,-9.1682,0.95138,1624.1
16.069,-609.22,-0.44565,4.66,145.94,-0.022282,-14.777,0.92164,2617.7
43.209,-809.83,101.88,12.531,131.89,5.0942,-19.644,0.89584,3479.8
15.303,-413.02,-95.165,4.4378,159.67,-4.7583,-10.018,0.94688,1774.7
-21.009,-480.77,-137.71,-6.0925,154.93,-6.8856,-11.662,0.93816,2065.8
-36.854,-389.38,-16.156,-10.688,161.33,-0.80781,-9.445,0.94992,1673.1
-18.796,-434.95,-60.317,-5.4509,158.14,-3.0158,-10.55,0.94405,1869
-33.237,-674.19,-65.638,-9.6388,141.39,-3.2819,-16.354,0.91328,2896.9
-35.515,-546.21,-145.93,-10.299,150.35,-7.2963,-13.249,0.92974,2347
30.847,-659.35,-70.956,8.9457,142.43,-3.5478,-15.993,0.91519,2833.2
-79.291,-824.63,-196.01,-22.994,130.86,-9.8006,-20.003,0.89393,3543.3
-127.53,-768.83,-265.08,-36.984,134.77,-13.254,-18.649,0.90111,3303.6
-62.085,-592.02,-205.78,-18.005,147.14,-10.289,-14.36,0.92385,2543.9
96.639,-559.1,-4.1997,28.025,149.45,-0.20998,-13.562,0.92809,2402.4
4.0445,-565.4,-260.52,1.1729,149,-13.026,-13.715,0.92728,2429.5
7.3917,-401.14,2.8883,2.1436,160.5,0.14441,-9.7303,0.9484,1723.7
5.391,-1084.9,26.554,1.5634,112.64,1.3277,-26.315,0.86046,4661.6
-3.8976,-522.75,-55.102,-1.1303,151.99,-2.7551,-12.68,0.93276,2246.2
-18.05,-562.37,-337.16,-5.2344,149.22,-16.858,-13.641,0.92767,2416.4
12.569,-358.65,-80.963,3.6449,163.48,-4.0481,-8.6995,0.95387,1541.1
-47.288,-670.69,-115.2,-13.714,141.64,-5.7598,-16.268,0.91373,2881.9
3.5006,-605.93,-159.04,1.0152,146.17,-7.9518,-14.698,0.92206,2603.6
15.97,-531.09,-23.31,4.6313,151.41,-1.1655,-12.882,0.93169,2282
26.846,-556.76,26.659,7.7852,149.61,1.333,-13.505,0.92839,2392.3
-13.151,-611.78,-204.05,-3.8137,145.76,-10.202,-14.839,0.92131,2628.7
-13.461,-354.73,-65.279,-3.9038,163.75,-3.2639,-8.6045,0.95437,1524.2
-28.64,-449.2,-75.686,-8.3056,157.14,-3.7843,-10.896,0.94222,1930.2
42.639,-558.19,-249.6,12.365,149.51,-12.48,-13.54,0.9282,2398.5
31.646,-520.02,-450.91,9.1774,152.18,-22.545,-12.614,0.93311,2234.5
-45.315,-795.21,-461.9,-13.141,132.92,-23.095,-19.289,0.89772,3416.9
-5.5878,-568.78,139.93,-1.6205,148.77,6.9965,-13.796,0.92684,2444
27.322,-689.04,-560.03,7.9234,140.35,-28.001,-16.714,0.91137,2960.7
-11.414,-453.88,-285.99,-3.31,156.81,-14.299,-11.01,0.94162,1950.3
-7.4191,-548.26,-26.108,-2.1515,150.2,-1.3054,-13.299,0.92948,2355.8
-24.46,-500.47,350.57,-7.0935,153.55,17.528,-12.14,0.93563,2150.5
20.243,-646.46,-233.71,5.8705,143.33,-11.686,-15.681,0.91685,2777.8
42.626,-527.94,-14.778,12.361,151.63,-0.73892,-12.806,0.93209,2268.5
-32.807,-801.28,-321.25,-9.5141,132.49,-16.062,-19.436,0.89694,3443
19.079,-502.11,-9.3264,5.5329,153.44,-0.46632,-12.179,0.93542,2157.5
9.024,-624.86,-134.55,2.617,144.84,-6.7275,-15.157,0.91963,2684.9
-4.5262,-612.51,-108.74,-1.3126,145.71,-5.437,-14.857,0.92122,2631.9
27.885,-675.19,244.01,8.0868,141.32,12.2,-16.378,0.91315,2901.2
12.727,-543.31,-38.372,3.6908,150.55,-1.9186,-13.179,0.93012,2334.6
6.1389,-427.81,-52.614,1.7803,158.64,-2.6307,-10.377,0.94497,1838.3
-10.31,-434.48,-61.217,-2.9898,158.17,-3.0609,-10.539,0.94412,1866.9
-69.204,-622.33,-132.17,-20.069,145.02,-6.6086,-15.096,0.91995,2674.1
18.894,-783.5,-568.65,5.4794,133.74,-28.432,-19.005,0.89922,3366.6
14.826,-605.41,3.0545,4.2995,146.2,0.15273,-14.685,0.92213,2601.4
22.859,-464.73,-71.88,6.6292,156.05,-3.594,-11.273,0.94022,1996.9
21.056,-615.52,-40.814,6.1061,145.5,-2.0407,-14.93,0.92083,2644.8
-56.197,-746.51,-213.79,-16.297,136.33,-10.69,-18.108,0.90398,3207.7
-21.733,-418.7,-43.087,-6.3027,159.27,-2.1543,-10.156,0.94614,1799.1
-48.937,-580.77,-147.84,-14.192,147.93,-7.3922,-14.087,0.9253,2495.5
13.019,-421.83,-48.123,3.7754,159.05,-2.4062,-10.232,0.94574,1812.6
-54.554,-453.68,-436.78,-15.821,156.83,-21.839,-11.005,0.94165,1949.4
31.514,-455.49,-146.79,9.1391,156.7,-7.3394,-11.049,0.94141,1957.2
-62.358,-691.67,-312.18,-18.084,140.17,-15.609,-16.778,0.91103,2972
8.3102,-581.06,54.213,2.41,147.91,2.7107,-14.094,0.92526,2496.7
-6.9605,-525.63,13.617,-2.0186,151.79,0.68086,-12.75,0.93239,2258.6
40.602,-534.27,-132.99,11.775,151.18,-6.6496,-12.959,0.93128,2295.7
8.0492,-606.49,-7.8244,2.3343,146.13,-0.39122,-14.711,0.92199,2606
-56.62,-684,-224.4,-16.42,140.7,-11.22,-16.591,0.91202,2939.1
-45.442,-821.87,-88.025,-13.178,131.05,-4.4012,-19.936,0.89429,3531.5
3.6225,-444.91,-10.897,1.0505,157.44,-0.54483,-10.792,0.94277,1911.7
-6.0085,-446.94,-43.329,-1.7425,157.3,-2.1664,-10.841,0.94251,1920.4
-1.9099,-477.86,-44.621,-0.55388,155.13,-2.2311,-11.591,0.93854,2053.3
13.156,-512.22,-148.07,3.8151,152.73,-7.4034,-12.425,0.93412,2201
-65.768,-397.44,-344.85,-19.073,160.76,-17.243,-9.6404,0.94888,1707.7
-66.025,-581.33,-19.977,-19.147,147.89,-0.99885,-14.101,0.92523,2497.9
-76.954,-769.93,-297.07,-22.317,134.69,-14.853,-18.676,0.90097,3308.3
69.558,-759.98,42.354,20.172,135.38,2.1177,-18.434,0.90225,3265.6
37.327,-658.16,-67.604,10.825,142.51,-3.3802,-15.965,0.91534,2828
28.273,-597.85,-447.42,8.1991,146.73,-22.371,-14.502,0.9231,2568.9
-5.3836,-563.34,-95.394,-1.5613,149.15,-4.7697,-13.665,0.92754,2420.6
19.893,-643.2,55.928,5.769,143.56,2.7964,-15.602,0.91727,2763.8
54.059,-625.17,165.61,15.677,144.82,8.2806,-15.164,0.91959,2686.3
-99.156,-594.91,-333.48,-28.755,146.94,-16.674,-14.43,0.92348,2556.3
-32.187,-526.51,-158.33,-9.3342,151.73,-7.9167,-12.771,0.93228,2262.4
10.946,-474.49,39.103,3.1744,155.37,1.9552,-11.509,0.93897,2038.8
-11.19,-499.56,-94.158,-3.2452,153.61,-4.7079,-12.117,0.93574,2146.5
-46.222,-479.29,-126.07,-13.404,155.03,-6.3036,-11.626,0.93835,2059.4
7.8732,-735.13,95.486,2.2832,137.12,4.7743,-17.832,0.90544,3158.8
-3.0326,-684.9,-137.32,-0.87946,140.64,-6.8658,-16.613,0.91191,2942.9
21.179,-510.57,-289.85,6.142,152.84,-14.492,-12.385,0.93433,2193.9
-15.353,-569.71,-6.5131,-4.4523,148.7,-0.32565,-13.819,0.92672,2448
-11.178,-490.63,-32.603,-3.2417,154.24,-1.6302,-11.901,0.93689,2108.2
63.923,-651.01,74.872,18.538,143.01,3.7436,-15.791,0.91626,2797.3
-28.619,-693.15,-369.72,-8.2995,140.06,-18.486,-16.813,0.91084,2978.4
20.844,-616.67,-209.36,6.0449,145.42,-10.468,-14.958,0.92068,2649.8
-39.238,-961.31,-413.93,-11.379,121.29,-20.696,-23.318,0.87635,4130.6
24.78,-507.75,-326.31,7.1862,153.04,-16.315,-12.316,0.93469,2181.7
-15.282,-551.35,-432.92,-4.4318,149.99,-21.646,-13.374,0.92908,2369.1
17.588,-608.72,-295.67,5.1006,145.97,-14.784,-14.765,0.9217,2615.6
22.141,-544.29,-85.684,6.4208,150.48,-4.2842,-13.202,0.92999,2338.7
-22.478,-700.58,91.809,-6.5186,139.54,4.5905,-16.993,0.90989,3010.3
-87.822,-675.32,-661.49,-25.468,141.31,-33.074,-16.381,0.91314,2901.8
-13.099,-485.1,-114.98,-3.7986,154.63,-5.7491,-11.767,0.9376,2084.4
37.57,-490.87,-31.644,10.895,154.22,-1.5822,-11.907,0.93686,2109.2
-28.414,-571.53,-108.58,-8.2399,148.58,-5.4288,-13.863,0.92649,2455.8
9.6823,-384.96,7.7373,2.8079,161.64,0.38686,-9.3376,0.95049,1654.1
23.964,-479.29,-49.588,6.9494,155.03,-2.4794,-11.626,0.93835,2059.5
-42.728,-594.07,-165.44,-12.391,147,-8.2718,-14.41,0.92359,2552.6
20.545,-644.32,-125.68,5.9582,143.48,-6.2841,-15.629,0.91712,2768.6
-71.679,-559.26,-331.17,-20.787,149.43,-16.559,-13.566,0.92807,2403.1
-17.487,-527.88,-312.65,-5.0714,151.63,-15.632,-12.804,0.9321,2268.2
-30.255,-682.08,-283.43,-8.7741,140.84,-14.172,-16.545,0.91227,2930.8
53.469,-822.4,-549.18,15.506,131.02,-27.459,-19.948,0.89422,3533.7
-76.373,-670.93,-176.54,-22.148,141.62,-8.8268,-16.274,0.9137,2882.9
20.29,-453.11,84.178,5.8841,156.87,4.2089,-10.991,0.94172,1947
9.0913,-512.95,-215.71,2.6365,152.68,-10.785,-12.442,0.93402,2204.1
-119.97,-554.28,-192.24,-34.793,149.78,-9.6118,-13.445,0.92871,2381.7
-30.47,-644.74,-343.73,-8.8364,143.45,-17.186,-15.639,0.91707,2770.4
-61.634,-542.21,-300.24,-17.874,150.63,-15.012,-13.152,0.93026,2329.8
-67.428,-750.15,-167.98,-19.554,136.07,-8.3989,-18.196,0.90351,3223.3
22.862,-543.04,-178.89,6.6299,150.57,-8.9447,-13.172,0.93015,2333.4
-57.19,-695.13,-216.82,-16.585,139.92,-10.841,-16.861,0.91059,2986.9
-68.935,-677.97,-312.39,-19.991,141.12,-15.619,-16.445,0.9128,2913.2
94.359,-647.13,181.39,27.364,143.28,9.0695,-15.697,0.91676,2780.7
-77.433,-949.03,6.6449,-22.456,122.15,0.33225,-23.02,0.87793,4077.9
32.558,-437.38,90.058,9.4418,157.97,4.5029,-10.609,0.94374,1879.4
2.9661,-557.95,-62.662,0.86017,149.53,-3.1331,-13.534,0.92823,2397.4
-50.957,-730.34,-231.54,-14.777,137.46,-11.577,-17.715,0.90606,3138.2
15.758,-384.26,148.65,4.5698,161.68,7.4327,-9.3209,0.95057,1651.1
40.319,-899.98,-433.62,11.692,125.58,-21.681,-21.83,0.88424,3867.1
30.149,-462.53,34.768,8.7432,156.21,1.7384,-11.219,0.94051,1987.4
-62.512,-742.14,-475.73,-18.129,136.63,-23.786,-18.002,0.90454,3188.9
7.4511,-442.63,-40.478,2.1608,157.6,-2.0239,-10.737,0.94307,1901.9
-4.575,-415.79,-35.449,-1.3268,159.48,-1.7724,-10.086,0.94652,1786.6
-11.946,-524.61,-242.14,-3.4643,151.86,-12.107,-12.725,0.93252,2254.2
-63.077,-819.44,-198.56,-18.292,131.22,-9.9279,-19.877,0.8946,3521
-6.3847,-411.28,-14.549,-1.8516,159.79,-0.72743,-9.9763,0.9471,1767.2
-11.087,-503.67,-210.56,-3.2151,153.33,-10.528,-12.217,0.93522,2164.2
-12.864,-843.93,-23.693,-3.7305,129.51,-1.1846,-20.471,0.89145,3626.3
33.583,-705.19,132.34,9.739,139.22,6.6169,-17.105,0.9093,3030.1
57.271,-509.61,20.991,16.609,152.91,1.0495,-12.361,0.93445,2189.7
-13.059,-370.88,102.14,-3.7871,162.62,5.1072,-8.9963,0.9523,1593.6
70.406,-899,172.71,20.418,125.65,8.6353,-21.807,0.88437,3862.9
-23.577,-453.47,-46.428,-6.8372,156.84,-2.3214,-11,0.94167,1948.5
-88.795,-675.56,-377.18,-25.751,141.29,-18.859,-16.387,0.91311,2902.8
34.808,-596.56,-112.33,10.094,146.82,-5.6167,-14.47,0.92327,2563.4
10.938,-571.37,-194.68,3.1719,148.59,-9.7341,-13.859,0.92651,2455.1
-8.4947,-986.27,-313.2,-2.4635,119.54,-15.66,-23.924,0.87314,4237.9
-51.194,-694,-215.87,-14.846,140,-10.794,-16.834,0.91073,2982
-8.1141,-666.58,-296.59,-2.3531,141.92,-14.83,-16.169,0.91426,2864.2
