% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of gasoline,Rebound effect on fuel,CO2 Reduction (tonnes)
-855.06,-1.5706e-14,0,649.86,0,0,-256.52,0.71699,1.0326e+08
-845.4,-3.1412e-14,0,652.75,0,0,-253.62,0.72018,1.0209e+08
-1304.5,-1.5706e-14,0,515.03,0,0,-391.34,0.56823,1.5753e+08
-1287,-3.1412e-14,0,520.27,0,0,-386.11,0.57401,1.5543e+08
-1254.5,0,0,530.04,0,0,-376.34,0.58479,1.5149e+08
-1163.6,0,0,557.28,0,0,-349.09,0.61485,1.4053e+08
-868.97,-1.5706e-14,0,645.68,0,0,-260.69,0.71238,1.0494e+08
-798.98,0,0,666.68,0,0,-239.69,0.73555,9.6488e+07
-719.21,-1.5706e-14,0,690.61,0,0,-215.76,0.76195,8.6855e+07
-1054.2,0,0,590.12,0,0,-316.25,0.65108,1.2731e+08
-1302.2,-3.1412e-14,0,515.73,0,0,-390.65,0.569,1.5725e+08
-947.73,0,0,622.06,0,0,-284.32,0.68631,1.1445e+08
-1194,-1.5706e-14,0,548.18,0,0,-358.19,0.60481,1.4419e+08
-990.95,-1.5706e-14,0,609.09,0,0,-297.29,0.67201,1.1967e+08
-1555.9,0,0,439.6,0,0,-466.78,0.48501,1.879e+08
-940.55,-1.5706e-14,0,624.21,0,0,-282.16,0.68869,1.1358e+08
-726.09,-3.1412e-14,0,688.55,0,0,-217.83,0.75967,8.7685e+07
-915.28,-1.5706e-14,0,631.79,0,0,-274.59,0.69705,1.1053e+08
-1162.4,1.5706e-14,0,557.65,1.1869e-14,0,-348.73,0.61525,1.4038e+08
-918.33,0,0,630.88,0,0,-275.5,0.69604,1.109e+08
-1082.9,-1.5706e-14,0,581.5,0,0,-324.88,0.64157,1.3078e+08
-1472.9,0,0,464.49,0,0,-441.88,0.51247,1.7788e+08
-749.95,0,0,681.39,0,0,-224.99,0.75177,9.0567e+07
-755.14,-3.1412e-14,0,679.83,0,0,-226.54,0.75006,9.1193e+07
-950.16,-3.1412e-14,0,621.33,0,0,-285.05,0.68551,1.1474e+08
-1618.7,0,0,420.77,0,0,-485.6,0.46424,1.9548e+08
-1168,0,0,555.98,0,0,-350.4,0.61341,1.4105e+08
-784.26,0,0,671.1,0,0,-235.28,0.74042,9.4711e+07
-900.91,-1.5706e-14,0,636.1,0,0,-270.27,0.70181,1.088e+08
-1117.1,-3.1412e-14,0,571.25,0,0,-335.13,0.63026,1.349e+08
-845.99,0,0,652.58,0,0,-253.8,0.71999,1.0217e+08
-885.5,-3.1412e-14,0,640.73,0,0,-265.65,0.70691,1.0694e+08
-973.99,-1.5706e-14,0,614.18,0,0,-292.2,0.67762,1.1762e+08
-1080,-4.7118e-14,0,582.39,0,0,-323.99,0.64254,1.3042e+08
-879.02,-1.5706e-14,0,642.67,0,0,-263.71,0.70905,1.0615e+08
-1073.1,-3.1412e-14,0,584.44,0,0,-321.93,0.64481,1.2959e+08
-778.41,-1.5706e-14,0,672.85,0,0,-233.52,0.74235,9.4004e+07
-1008.8,-3.1412e-14,0,603.72,0,0,-302.65,0.66608,1.2183e+08
-852.58,-3.1412e-14,0,650.6,0,0,-255.77,0.71781,1.0296e+08
-1490.7,0,0,459.16,0,0,-447.21,0.50659,1.8002e+08
