% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of gasoline,Rebound effect on fuel,CO2 Reduction (tonnes)
-0.040479,0,0,0.027496,0,0,-0.012144,0.69365,4888.4
-0.03376,0,0,0.029512,0,0,-0.010128,0.7445,4077
-0.036308,-1.5706e-14,0,0.028748,0,0,-0.010892,0.72522,4384.7
-0.064195,-3.1412e-14,0,0.020382,0,0,-0.019258,0.51417,7752.4
-0.054681,-3.1412e-14,0,0.023236,0,0,-0.016404,0.58617,6603.4
-0.039126,-1.5706e-14,0,0.027902,0,0,-0.011738,0.70389,4725
-0.036059,0,0,0.028823,0,0,-0.010818,0.7271,4354.6
-0.053216,-3.1412e-14,0,0.023675,0,0,-0.015965,0.59726,6426.6
-0.048024,-1.5706e-14,0,0.025233,0,0,-0.014407,0.63655,5799.5
-0.044553,-1.5706e-14,0,0.026274,0,0,-0.013366,0.66282,5380.4
-0.041301,0,0,0.02725,0,0,-0.01239,0.68743,4987.6
-0.035304,0,0,0.029049,0,0,-0.010591,0.73281,4263.5
-0.047459,-3.1412e-14,0,0.025403,0,0,-0.014238,0.64083,5731.3
-0.045471,-3.1412e-14,0,0.025999,0,0,-0.013641,0.65587,5491.3
-0.032378,1.5706e-14,0,0.029927,1.1869e-14,0,-0.0097135,0.75496,3910.1
-0.067378,-1.5706e-14,0,0.019427,0,0,-0.020214,0.49008,8136.9
-0.038197,1.5706e-14,0,0.028181,1.1869e-14,0,-0.011459,0.71092,4612.8
-0.030316,0,0,0.030546,0,0,-0.0090947,0.77057,3661
-0.043108,-1.5706e-14,0,0.026708,0,0,-0.012932,0.67375,5205.9
-0.039233,-3.1412e-14,0,0.02787,0,0,-0.01177,0.70308,4737.9
-0.047239,0,0,0.025469,0,0,-0.014172,0.64249,5704.8
-0.045385,-1.5706e-14,0,0.026025,0,0,-0.013615,0.65653,5480.8
-0.034064,-1.5706e-14,0,0.029421,0,0,-0.010219,0.7422,4113.7
-0.034693,0,0,0.029232,0,0,-0.010408,0.73744,4189.7
-0.052638,-1.5706e-14,0,0.023849,0,0,-0.015791,0.60163,6356.8
-0.052495,-1.5706e-14,0,0.023892,0,0,-0.015749,0.60271,6339.5
-0.036454,0,0,0.028704,0,0,-0.010936,0.72411,4402.3
-0.041088,-3.1412e-14,0,0.027314,0,0,-0.012327,0.68904,4962
-0.057136,-1.5706e-14,0,0.022499,0,0,-0.017141,0.56759,6900
-0.039322,-1.5706e-14,0,0.027844,0,0,-0.011797,0.70241,4748.7
-0.041927,-1.5706e-14,0,0.027062,0,0,-0.012578,0.68269,5063.3
-0.057306,0,0,0.022448,0,0,-0.017192,0.5663,6920.5
-0.071896,-1.5706e-14,0,0.018072,0,0,-0.021569,0.45589,8682.4
-0.038098,-1.5706e-14,0,0.028211,0,0,-0.011429,0.71167,4600.9
-0.038475,-1.5706e-14,0,0.028098,0,0,-0.011543,0.70882,4646.4
-0.039752,-3.1412e-14,0,0.027715,0,0,-0.011926,0.69915,4800.6
-0.071536,1.5706e-14,0,0.018179,1.1869e-14,0,-0.021461,0.45861,8639
-0.039162,-3.1412e-14,0,0.027892,0,0,-0.011749,0.70362,4729.4
-0.067623,0,0,0.019353,0,0,-0.020287,0.48822,8166.4
-0.059007,0,0,0.021938,0,0,-0.017702,0.55343,7126
-0.044892,-3.1412e-14,0,0.026173,0,0,-0.013468,0.66025,5421.4
-0.045746,-1.5706e-14,0,0.025916,0,0,-0.013724,0.65379,5524.5
-0.051416,0,0,0.024215,0,0,-0.015425,0.61088,6209.2
-0.048111,0,0,0.025207,0,0,-0.014433,0.63589,5810.1
-0.036429,0,0,0.028712,0,0,-0.010929,0.72431,4399.3
-0.036873,-1.5706e-14,0,0.028578,0,0,-0.011062,0.72094,4453
-0.069147,-3.1412e-14,0,0.018896,0,0,-0.020744,0.47669,8350.5
-0.046165,-1.5706e-14,0,0.025791,0,0,-0.01385,0.65062,5575.1
-0.038598,-1.5706e-14,0,0.028061,0,0,-0.011579,0.70789,4661.2
-0.036008,-1.5706e-14,0,0.028838,0,0,-0.010802,0.72749,4348.4
-0.048478,-3.1412e-14,0,0.025097,0,0,-0.014543,0.63312,5854.3
-0.038029,1.5706e-14,0,0.028232,1.1869e-14,0,-0.011409,0.7122,4592.5
-0.036344,-3.1412e-14,0,0.028737,0,0,-0.010903,0.72495,4389
