% Change in the Price of gasoline,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of gasoline,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of Non-Biomass Electricity,Rebound effect on electricity,CO2 Reduction (megatonnes)
1.338,-1372.1,-483.74,0.38801,268.83,-24.187,-20.66,0.94338,5895.6
110.41,-877.79,-68.979,32.019,303.43,-3.4489,-13.218,0.96377,3771.8
-51.342,-743.1,-141.87,-14.889,312.85,-7.0934,-11.19,0.96933,3193
52.522,-882.35,-89.723,15.231,303.11,-4.4862,-13.286,0.96359,3791.4
10.555,-1496.4,-131.6,3.0609,260.12,-6.58,-22.533,0.93824,6430
-12.29,-1410.9,-123.26,-3.5641,266.11,-6.1628,-21.245,0.94177,6062.5
73.7,-2147.3,-357.54,21.373,214.56,-17.877,-32.334,0.91138,9226.8
212.47,-1078.7,488.78,61.617,289.36,24.439,-16.243,0.95548,4635
-133.38,-918.55,-431.06,-38.681,300.57,-21.553,-13.831,0.96209,3946.9
-11.568,-1211.2,-729.19,-3.3546,280.09,-36.46,-18.238,0.95001,5204.5
-39.016,-800.16,248.85,-11.315,308.86,12.442,-12.049,0.96698,3438.2
37.168,-1267.5,320.35,10.779,276.15,16.018,-19.085,0.94769,5446.2
31.538,-1128.2,-238.75,9.1459,285.89,-11.938,-16.989,0.95344,4847.9
-35.764,-1124.9,-122.61,-10.372,286.13,-6.1306,-16.938,0.95358,4833.5
177.05,-2764.8,-356.89,51.346,171.34,-17.844,-41.632,0.8859,11880
219.59,-1073.8,653.75,63.682,289.7,32.687,-16.17,0.95568,4614.2
-25.628,-1279.8,-363.78,-7.4321,275.28,-18.189,-19.272,0.94718,5499.3
-288.41,-1921.9,-1141.4,-83.64,230.34,-57.071,-28.939,0.92069,8258.1
-29.114,-945.35,-385.79,-8.443,298.7,-19.29,-14.235,0.96099,4062
62.678,-1224.3,-631.63,18.177,279.17,-31.581,-18.436,0.94947,5260.9
-31.075,-1114.7,-395.9,-9.0116,286.84,-19.795,-16.786,0.954,4790
56.931,-1313.4,-535.84,16.51,272.93,-26.792,-19.778,0.9458,5643.7
-53.202,-819.58,86.919,-15.429,307.5,4.3459,-12.341,0.96618,3521.7
-120.56,-853.14,-272.55,-34.963,305.15,-13.628,-12.847,0.96479,3665.9
201.21,-1089.9,-71.05,58.352,288.58,-3.5525,-16.411,0.95502,4683.1
-32.158,-1567.4,182.24,-9.3258,255.16,9.1121,-23.601,0.93532,6734.8
-57.097,-1073.2,-84.776,-16.558,289.75,-4.2388,-16.16,0.95571,4611.4
-15.815,-806.28,-413.84,-4.5865,308.43,-20.692,-12.141,0.96673,3464.5
-2.1626,-1180.8,-439.44,-0.62717,282.21,-21.972,-17.781,0.95127,5073.8
34.795,-916.56,-19.848,10.091,300.71,-0.99239,-13.802,0.96217,3938.4
-199.72,-1240.5,-1100.5,-57.917,278.04,-55.023,-18.679,0.94881,5330.3
29.838,-823.15,-87.249,8.6529,307.25,-4.3625,-12.395,0.96603,3537
-32.393,-1021.5,-270.72,-9.3939,293.36,-13.536,-15.382,0.95784,4389.4
29.541,-1655.3,-421.21,8.5669,249,-21.06,-24.926,0.93169,7112.7
-157.8,-998.61,-408.3,-45.763,294.97,-20.415,-15.037,0.95879,4290.9
140.13,-879.07,-233.86,40.639,303.34,-11.693,-13.237,0.96372,3777.3
-60.868,-1240.2,-863.7,-17.652,278.06,-43.185,-18.675,0.94882,5329
-20.66,-1051,-264.74,-5.9914,291.3,-13.237,-15.826,0.95663,4516.1
-74.781,-1157,-628.69,-21.687,283.88,-31.435,-17.422,0.95225,4971.6
-25.7,-1222.9,-282.48,-7.4531,279.26,-14.124,-18.415,0.94953,5254.8
-108.07,-1135.6,-451.81,-31.339,285.38,-22.59,-17.099,0.95314,4879.4
37.741,-1028.8,-448.17,10.945,292.86,-22.408,-15.491,0.95754,4420.5
-28.913,-970.11,-325.9,-8.3849,296.96,-16.295,-14.608,0.95996,4168.5
53.503,-997.71,17.048,15.516,295.03,0.8524,-15.023,0.95883,4287
21.364,-927.36,-339.35,6.1955,299.96,-16.967,-13.964,0.96173,3984.8
-91.246,-1674.6,-398.88,-26.461,247.65,-19.944,-25.216,0.93089,7195.5
30.607,-979.75,21.173,8.8759,296.29,1.0587,-14.753,0.95957,4209.9
5.536,-917.56,-279.17,1.6054,300.64,-13.959,-13.817,0.96213,3942.6
-1.3186,-1531.5,-385.88,-0.38239,257.67,-19.294,-23.061,0.9368,6580.5
-54.311,-770.5,-138.64,-15.75,310.94,-6.9318,-11.602,0.9682,3310.8
-92.27,-1430.6,-800.81,-26.758,264.73,-40.04,-21.542,0.94096,6147.3
-63.354,-1051.6,-611.15,-18.373,291.26,-30.557,-15.834,0.9566,4518.5
34.738,-988.24,-544.51,10.074,295.69,-27.226,-14.881,0.95922,4246.4
160.27,-933.1,-422.45,46.479,299.55,-21.122,-14.051,0.96149,4009.4
-103.12,-1221.8,-340.46,-29.905,279.35,-17.023,-18.397,0.94958,5249.8
-30.01,-916.02,-127.64,-8.7029,300.75,-6.3822,-13.793,0.9622,3936.1
-39.427,-1294.8,-139.12,-11.434,274.23,-6.9559,-19.497,0.94656,5563.7
226.38,-1767.8,-1480,65.65,241.12,-73.998,-26.62,0.92704,7596.2
-130.08,-902.32,-436.95,-37.724,301.71,-21.847,-13.587,0.96276,3877.2
-182.71,-1693.5,-1432.2,-52.986,246.33,-71.608,-25.5,0.93011,7276.6
-51.223,-1069.5,-402.48,-14.855,290.01,-20.124,-16.104,0.95586,4595.3
-46.137,-937.01,-967.9,-13.38,299.28,-48.395,-14.11,0.96133,4026.3
5.9335,-1108.2,-48.105,1.7207,287.29,-2.4053,-16.688,0.95426,4761.9
13.37,-1408.3,-349.45,3.8772,266.29,-17.473,-21.206,0.94188,6051.4
