% Change in the Price of gasoline,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of gasoline,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of Non-Biomass Electricity,Rebound effect on electricity,CO2 Reduction (megatonnes)
-90.809,-884.26,-10.412,-26.335,121.87,-0.5206,-21.813,0.8813,3799.6
-332.33,-1515,-1701.7,-96.375,77.714,-85.087,-37.373,0.79663,6509.9
2.7877,-559.94,-272.98,0.80843,144.57,-13.649,-13.813,0.92484,2406
84.812,-1508.3,-313.14,24.595,78.183,-15.657,-37.208,0.79753,6481.2
-26.353,-527.2,14.617,-7.6425,146.86,0.73087,-13.005,0.92923,2265.3
16.381,-411.15,-63.512,4.7505,154.99,-3.1756,-10.142,0.94481,1766.7
8.129,-635.12,-7.8247,2.3574,139.31,-0.39123,-15.667,0.91474,2729
33.061,-1074.7,-583.23,9.5876,108.54,-29.162,-26.51,0.85574,4617.7
-0.17575,-563.82,-98.115,-0.050968,144.3,-4.9058,-13.908,0.92432,2422.7
63.028,-546.62,34.937,18.278,145.5,1.7469,-13.484,0.92662,2348.8
-55.307,-417.64,-146.35,-16.039,154.53,-7.3174,-10.302,0.94394,1794.6
-92.851,-584.19,-172.81,-26.927,142.87,-8.6403,-14.411,0.92158,2510.2
-195.83,-603.83,-396.33,-56.791,141.5,-19.816,-14.895,0.91894,2594.6
31.404,-455.61,39.911,9.1071,151.87,1.9956,-11.239,0.93884,1957.7
58.219,-636.54,235.75,16.884,139.21,11.787,-15.702,0.91455,2735.2
5.969,-421.23,-33.106,1.731,154.28,-1.6553,-10.391,0.94346,1810
