% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of gasoline,Rebound effect on fuel,CO2 Reduction (tonnes)
-555.87,-1.5706e-14,0,358.78,0,0,-166.76,0.68269,6.7129e+07
-759.76,0,0,297.62,0,0,-227.93,0.5663,9.1751e+07
-953.18,-1.5706e-14,0,239.59,0,0,-285.95,0.45589,1.1511e+08
-505.1,-1.5706e-14,0,374.02,0,0,-151.53,0.71167,6.0998e+07
-510.1,-1.5706e-14,0,372.52,0,0,-153.03,0.70882,6.1601e+07
-527.03,-3.1412e-14,0,367.44,0,0,-158.11,0.69915,6.3646e+07
-948.42,1.5706e-14,0,241.02,1.1869e-14,0,-284.53,0.45861,1.1453e+08
-519.21,-3.1412e-14,0,369.78,0,0,-155.76,0.70362,6.2702e+07
-896.54,0,0,256.58,0,0,-268.96,0.48822,1.0827e+08
-782.31,0,0,290.85,0,0,-234.69,0.55343,9.4475e+07
-595.18,-3.1412e-14,0,346.99,0,0,-178.55,0.66025,7.1876e+07
-606.49,-1.5706e-14,0,343.6,0,0,-181.95,0.65379,7.3242e+07
-681.67,0,0,321.05,0,0,-204.5,0.61088,8.2321e+07
-637.85,0,0,334.19,0,0,-191.36,0.63589,7.703e+07
-482.97,0,0,380.66,0,0,-144.89,0.72431,5.8325e+07
-488.86,-1.5706e-14,0,378.89,0,0,-146.66,0.72094,5.9037e+07
-916.75,-3.1412e-14,0,250.52,0,0,-275.02,0.47669,1.1071e+08
-612.06,-1.5706e-14,0,341.93,0,0,-183.62,0.65062,7.3914e+07
-511.72,-1.5706e-14,0,372.03,0,0,-153.52,0.70789,6.1798e+07
-477.38,-1.5706e-14,0,382.33,0,0,-143.22,0.72749,5.7651e+07
-642.71,-3.1412e-14,0,332.73,0,0,-192.81,0.63312,7.7616e+07
-504.18,1.5706e-14,0,374.29,1.1869e-14,0,-151.25,0.7122,6.0887e+07
-481.84,-3.1412e-14,0,380.99,0,0,-144.55,0.72495,5.8189e+07
-631.62,-1.5706e-14,0,336.06,0,0,-189.49,0.63945,7.6277e+07
-718.51,0,0,309.99,0,0,-215.55,0.58985,8.677e+07
-779.13,-3.1412e-14,0,291.81,0,0,-233.74,0.55525,9.409e+07
-498.61,-1.5706e-14,0,375.96,0,0,-149.58,0.71538,6.0214e+07
-672.64,-3.1412e-14,0,323.75,0,0,-201.79,0.61603,8.1231e+07
-557.48,-1.5706e-14,0,358.3,0,0,-167.24,0.68177,6.7323e+07
-665.23,-4.7118e-14,0,325.98,0,0,-199.57,0.62027,8.0335e+07
-479.41,-1.5706e-14,0,381.72,0,0,-143.82,0.72633,5.7896e+07
-733.54,-3.1412e-14,0,305.48,0,0,-220.06,0.58127,8.8585e+07
-680.54,-3.1412e-14,0,321.38,0,0,-204.16,0.61153,8.2184e+07
-456.16,0,0,388.7,0,0,-136.85,0.73961,5.5088e+07
-482.52,1.5706e-14,0,380.79,1.1869e-14,0,-144.76,0.72456,5.8271e+07
-551.52,-1.5706e-14,0,360.09,0,0,-165.46,0.68517,6.6604e+07
-579.41,-1.5706e-14,0,351.72,0,0,-173.82,0.66925,6.9971e+07
-596.24,-4.7118e-14,0,346.67,0,0,-178.87,0.65964,7.2005e+07
-526.18,0,0,367.69,0,0,-157.85,0.69964,6.3543e+07
-482.95,-1.5706e-14,0,380.66,0,0,-144.88,0.72432,5.8323e+07
-815.2,0,0,280.99,0,0,-244.56,0.53466,9.8446e+07
-607.87,0,0,343.19,0,0,-182.36,0.65301,7.3408e+07
-627.66,0,0,337.25,0,0,-188.3,0.64171,7.5798e+07
-458.16,-3.1412e-14,0,388.1,0,0,-137.45,0.73847,5.5329e+07
-803.83,-1.5706e-14,0,284.4,0,0,-241.15,0.54114,9.7074e+07
-528.89,0,0,366.88,0,0,-158.67,0.69809,6.3871e+07
-420.15,0,0,399.5,0,0,-126.05,0.76016,5.0739e+07
-593.36,-1.5706e-14,0,347.54,0,0,-178.01,0.66129,7.1657e+07
-529.18,-1.5706e-14,0,366.79,0,0,-158.75,0.69793,6.3905e+07
-581.24,-3.1412e-14,0,351.17,0,0,-174.37,0.66821,7.0193e+07
-697.82,0,0,316.2,0,0,-209.34,0.60166,8.4271e+07
-711.09,-3.1412e-14,0,312.22,0,0,-213.33,0.59409,8.5874e+07
-601.41,-1.5706e-14,0,345.12,0,0,-180.42,0.6567,7.2628e+07
-600.72,-1.5706e-14,0,345.33,0,0,-180.22,0.65709,7.2545e+07
-628.3,-1.5706e-14,0,337.05,0,0,-188.49,0.64134,7.5876e+07
-586.96,0,0,349.46,0,0,-176.09,0.66494,7.0884e+07
-534.1,-3.1412e-14,0,365.32,0,0,-160.23,0.69512,6.4499e+07
-627.38,0,0,337.33,0,0,-188.21,0.64187,7.5765e+07
-776.84,0,0,292.49,0,0,-233.05,0.55655,9.3814e+07
-581.14,0,0,351.2,0,0,-174.34,0.66827,7.018e+07
-588.21,-1.5706e-14,0,349.08,0,0,-176.46,0.66423,7.1034e+07
-793.1,-3.1412e-14,0,287.62,0,0,-237.93,0.54727,9.5777e+07
-478.54,-1.5706e-14,0,381.98,0,0,-143.56,0.72683,5.779e+07
-808.75,-3.1412e-14,0,282.92,0,0,-242.62,0.53834,9.7667e+07
-578.45,0,0,352.01,0,0,-173.53,0.6698,6.9855e+07
-512.8,0,0,371.71,0,0,-153.84,0.70728,6.1927e+07
-718.22,0,0,310.08,0,0,-215.47,0.59002,8.6735e+07
-628.63,0,0,336.96,0,0,-188.59,0.64116,7.5915e+07
-711.21,0,0,312.18,0,0,-213.36,0.59402,8.5888e+07
-609.62,0,0,342.66,0,0,-182.89,0.65201,7.362e+07
-607.74,-1.5706e-14,0,343.22,0,0,-182.32,0.65308,7.3393e+07
-491.42,-3.1412e-14,0,378.12,0,0,-147.43,0.71948,5.9346e+07
-818.93,-3.1412e-14,0,279.87,0,0,-245.68,0.53252,9.8897e+07
-743.08,-3.1412e-14,0,302.62,0,0,-222.92,0.57582,8.9737e+07
-760.22,-1.5706e-14,0,297.48,0,0,-228.07,0.56604,9.1807e+07
-684.05,0,0,320.33,0,0,-205.22,0.60952,8.2608e+07
-536.04,0,0,364.73,0,0,-160.81,0.69401,6.4734e+07
