% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of gasoline,Rebound effect on fuel,CO2 Reduction (tonnes)
-1.7098,-1.5706e-14,0,1.2072,0,0,-0.51294,0.70181,2.0648e+05
-2.1201,-3.1412e-14,0,1.0842,0,0,-0.63603,0.63026,2.5603e+05
-1.6056,0,0,1.2385,0,0,-0.48167,0.71999,1.939e+05
-1.6806,-3.1412e-14,0,1.216,0,0,-0.50417,0.70691,2.0295e+05
-1.8485,-1.5706e-14,0,1.1656,0,0,-0.55455,0.67762,2.2323e+05
-2.0496,-4.7118e-14,0,1.1053,0,0,-0.61489,0.64254,2.4752e+05
-1.6683,-1.5706e-14,0,1.2197,0,0,-0.50048,0.70905,2.0147e+05
-2.0366,-3.1412e-14,0,1.1092,0,0,-0.61099,0.64481,2.4595e+05
-1.4773,-1.5706e-14,0,1.277,0,0,-0.4432,0.74235,1.7841e+05
-1.9147,-3.1412e-14,0,1.1458,0,0,-0.5744,0.66608,2.3122e+05
-1.6181,-3.1412e-14,0,1.2348,0,0,-0.48542,0.71781,1.954e+05
-2.8292,0,0,0.87142,0,0,-0.84875,0.50659,3.4166e+05
-1.5037,-1.5706e-14,0,1.2691,0,0,-0.45112,0.73775,1.816e+05
-1.668,-3.1412e-14,0,1.2198,0,0,-0.50041,0.70909,2.0144e+05
-1.9943,0,0,1.1219,0,0,-0.5983,0.65219,2.4084e+05
-2.234,0,0,1.05,0,0,-0.6702,0.61039,2.6979e+05
-1.7984,-3.1412e-14,0,1.1807,0,0,-0.53951,0.68636,2.1718e+05
-2.3257,0,0,1.0225,0,0,-0.69771,0.59439,2.8086e+05
-2.168,-1.5706e-14,0,1.0698,0,0,-0.65039,0.62191,2.6181e+05
-2.5342,-3.1412e-14,0,0.95992,0,0,-0.76026,0.55804,3.0604e+05
-1.3844,-1.5706e-14,0,1.3049,0,0,-0.41531,0.75857,1.6718e+05
-1.6899,0,0,1.2132,0,0,-0.50697,0.70528,2.0408e+05
-1.5538,0,0,1.254,0,0,-0.46614,0.72902,1.8764e+05
-2.5052,-1.5706e-14,0,0.96861,0,0,-0.75156,0.56309,3.0254e+05
-1.9524,-1.5706e-14,0,1.1344,0,0,-0.58573,0.65949,2.3578e+05
-1.5243,1.5706e-14,0,1.2629,1.1869e-14,0,-0.4573,0.73415,1.8409e+05
-2.231,-3.1412e-14,0,1.0509,0,0,-0.6693,0.61091,2.6942e+05
-1.5386,-1.5706e-14,0,1.2586,0,0,-0.46158,0.73166,1.8581e+05
-1.8715,-3.1412e-14,0,1.1587,0,0,-0.56146,0.6736,2.2601e+05
-1.683,0,0,1.2153,0,0,-0.50491,0.70648,2.0325e+05
-2.0262,-1.5706e-14,0,1.1123,0,0,-0.60787,0.64663,2.4469e+05
-1.6584,-1.5706e-14,0,1.2227,0,0,-0.49752,0.71078,2.0027e+05
-2.2585,-1.5706e-14,0,1.0426,0,0,-0.67755,0.60612,2.7275e+05
-1.9191,-1.5706e-14,0,1.1444,0,0,-0.57574,0.6653,2.3176e+05
-2.2879,-1.5706e-14,0,1.0338,0,0,-0.68636,0.60099,2.7629e+05
-1.7285,-4.7118e-14,0,1.2016,0,0,-0.51854,0.69856,2.0874e+05
-1.9101,0,0,1.1471,0,0,-0.57303,0.66688,2.3067e+05
-1.8141,-3.1412e-14,0,1.1759,0,0,-0.54424,0.68362,2.1908e+05
-1.5636,-3.1412e-14,0,1.2511,0,0,-0.46908,0.72731,1.8883e+05
-1.4707,-1.5706e-14,0,1.279,0,0,-0.44122,0.7435,1.7761e+05
-2.1072,-1.5706e-14,0,1.088,0,0,-0.63217,0.6325,2.5448e+05
-3.2367,-1.5706e-14,0,0.74917,0,0,-0.97101,0.43552,3.9087e+05
-1.9141,1.5706e-14,0,1.1459,1.1869e-14,0,-0.57423,0.66618,2.3115e+05
-1.8198,0,0,1.1742,0,0,-0.54595,0.68262,2.1977e+05
-1.9509,0,0,1.1349,0,0,-0.58527,0.65976,2.356e+05
-2.0377,-3.1412e-14,0,1.1089,0,0,-0.6113,0.64463,2.4608e+05
-1.6913,-1.5706e-14,0,1.2128,0,0,-0.50738,0.70504,2.0424e+05
-1.5739,-1.5706e-14,0,1.248,0,0,-0.47216,0.72552,1.9006e+05
-1.9576,0,0,1.1329,0,0,-0.58728,0.65859,2.3641e+05
-1.4508,-3.1412e-14,0,1.2849,0,0,-0.43524,0.74698,1.7521e+05
-1.7623,-3.1412e-14,0,1.1915,0,0,-0.52869,0.69266,2.1282e+05
-2.7216,-1.5706e-14,0,0.90368,0,0,-0.81649,0.52534,3.2868e+05
-1.4093,-1.5706e-14,0,1.2974,0,0,-0.4228,0.75421,1.7019e+05
-1.5647,-1.5706e-14,0,1.2508,0,0,-0.46941,0.72711,1.8896e+05
-3.091,0,0,0.79289,0,0,-0.92729,0.46094,3.7328e+05
-2.3066,0,0,1.0282,0,0,-0.69197,0.59773,2.7855e+05
-2.9038,0,0,0.84903,0,0,-0.87115,0.49357,3.5068e+05
-1.9963,-1.5706e-14,0,1.1213,0,0,-0.5989,0.65184,2.4108e+05
-1.6841,-3.1412e-14,0,1.2149,0,0,-0.50523,0.70629,2.0338e+05
-2.5443,0,0,0.95688,0,0,-0.7633,0.55627,3.0726e+05
-1.7175,0,0,1.2049,0,0,-0.51526,0.70046,2.0742e+05
-2.5575,-4.7118e-14,0,0.95293,0,0,-0.76725,0.55397,3.0885e+05
-1.763,-1.5706e-14,0,1.1913,0,0,-0.52889,0.69254,2.129e+05
-1.9354,-3.1412e-14,0,1.1395,0,0,-0.58063,0.66246,2.3373e+05
-1.6859,0,0,1.2144,0,0,-0.50577,0.70598,2.036e+05
-1.6094,-1.5706e-14,0,1.2374,0,0,-0.48282,0.71932,1.9436e+05
-2.4227,0,0,0.99336,0,0,-0.72681,0.57748,2.9258e+05
-1.5945,-3.1412e-14,0,1.2418,0,0,-0.47834,0.72192,1.9255e+05
-1.732,-3.1412e-14,0,1.2006,0,0,-0.5196,0.69794,2.0916e+05
-2.1131,-1.5706e-14,0,1.0862,0,0,-0.63394,0.63147,2.5519e+05
-1.9586,-1.5706e-14,0,1.1326,0,0,-0.58758,0.65842,2.3653e+05
-1.4114,0,0,1.2968,0,0,-0.42342,0.75385,1.7045e+05
-3.3742,-1.5706e-14,0,0.70791,0,0,-1.0123,0.41153,4.0748e+05
-2.0063,-1.5706e-14,0,1.1183,0,0,-0.60188,0.6501,2.4229e+05
-1.8107,-1.5706e-14,0,1.177,0,0,-0.5432,0.68422,2.1866e+05
-2.5619,0,0,0.95161,0,0,-0.76857,0.5532,3.0938e+05
-1.8351,-1.5706e-14,0,1.1696,0,0,-0.55054,0.67995,2.2162e+05
-1.3202,-1.5706e-14,0,1.3241,0,0,-0.39607,0.76975,1.5944e+05
-2.1474,-1.5706e-14,0,1.0759,0,0,-0.64423,0.62549,2.5933e+05
-1.8319,1.5706e-14,0,1.1706,1.1869e-14,0,-0.54956,0.68052,2.2122e+05
-2.2223,-1.5706e-14,0,1.0535,0,0,-0.66669,0.61243,2.6837e+05
-2.0686,-3.1412e-14,0,1.0996,0,0,-0.62058,0.63923,2.4981e+05
-2.7972,0,0,0.88103,0,0,-0.83915,0.51217,3.378e+05
-2.5009,0,0,0.96991,0,0,-0.75027,0.56384,3.0202e+05
-3.0852,0,0,0.79461,0,0,-0.92556,0.46194,3.7258e+05
-2.4208,-3.1412e-14,0,0.99395,0,0,-0.72623,0.57782,2.9234e+05
-1.9104,-3.1412e-14,0,1.1471,0,0,-0.57311,0.66683,2.307e+05
-1.7566,0,0,1.1932,0,0,-0.52698,0.69365,2.1213e+05
-1.465,0,0,1.2807,0,0,-0.4395,0.7445,1.7692e+05
-1.5756,-1.5706e-14,0,1.2475,0,0,-0.47267,0.72522,1.9027e+05
-2.7857,-3.1412e-14,0,0.88446,0,0,-0.83571,0.51417,3.3641e+05
-2.3728,-3.1412e-14,0,1.0083,0,0,-0.71185,0.58617,2.8655e+05
-1.6979,-1.5706e-14,0,1.2108,0,0,-0.50936,0.70389,2.0504e+05
-1.5648,0,0,1.2507,0,0,-0.46943,0.7271,1.8897e+05
-2.3093,-3.1412e-14,0,1.0274,0,0,-0.69279,0.59726,2.7888e+05
-2.084,-1.5706e-14,0,1.095,0,0,-0.62519,0.63655,2.5167e+05
-1.9334,-1.5706e-14,0,1.1402,0,0,-0.58001,0.66282,2.3348e+05
-1.7922,0,0,1.1825,0,0,-0.53767,0.68743,2.1644e+05
-1.532,0,0,1.2606,0,0,-0.45961,0.73281,1.8501e+05
-2.0595,-3.1412e-14,0,1.1023,0,0,-0.61784,0.64083,2.4871e+05
-1.9732,-3.1412e-14,0,1.1282,0,0,-0.59196,0.65587,2.3829e+05
-1.405,1.5706e-14,0,1.2987,1.1869e-14,0,-0.42151,0.75496,1.6968e+05
-2.9239,-1.5706e-14,0,0.84302,0,0,-0.87716,0.49008,3.531e+05
-1.6576,1.5706e-14,0,1.2229,1.1869e-14,0,-0.49727,0.71092,2.0017e+05
-1.3155,0,0,1.3255,0,0,-0.39466,0.77057,1.5887e+05
-1.8707,-1.5706e-14,0,1.159,0,0,-0.5612,0.67375,2.2591e+05
-1.7025,-3.1412e-14,0,1.2094,0,0,-0.51075,0.70308,2.056e+05
