% Change in the Price of gasoline,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of gasoline,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of Non-Biomass Electricity,Rebound effect on electricity,CO2 Reduction (megatonnes)
1.4721,-524.97,-247.4,0.42691,181.04,-12.37,-11.563,0.94691,2255.7
24.845,-480.15,-12.24,7.2051,184.18,-0.61199,-10.576,0.95144,2063.2
25.333,-486.81,20.199,7.3467,183.71,1.0099,-10.723,0.95076,2091.8
-32.377,-605.77,48.259,-9.3894,175.39,2.4129,-13.343,0.93873,2602.9
0.62845,-510.19,-39.83,0.18225,182.08,-1.9915,-11.238,0.9484,2192.2
29.238,-452.15,-1.9911,8.4792,186.14,-0.099553,-9.9596,0.95427,1942.8
-17.772,-567.76,-235.78,-5.1538,178.05,-11.789,-12.506,0.94258,2439.6
1.1472,-628.02,-23.237,0.33269,173.83,-1.1619,-13.833,0.93648,2698.5
13.923,-461.68,21.558,4.0376,185.47,1.0779,-10.169,0.95331,1983.8
-71.542,-1055.3,-246.19,-20.747,143.92,-12.31,-23.246,0.89326,4534.7
-26.323,-830.31,-235.48,-7.6338,159.67,-11.774,-18.289,0.91602,3567.8
59.348,-594.05,-535.17,17.211,176.21,-26.759,-13.085,0.93992,2552.6
4.1352,-604.02,-109.64,1.1992,175.51,-5.4819,-13.305,0.93891,2595.4
-27.187,-553.21,-121.96,-7.8842,179.07,-6.0981,-12.186,0.94405,2377.1
-37.546,-676.27,-357.48,-10.888,170.45,-17.874,-14.896,0.9316,2905.8
61.563,-508.21,-6.3366,17.853,182.22,-0.31683,-11.194,0.9486,2183.7
0.79863,-818.97,-288.74,0.2316,160.46,-14.437,-18.04,0.91717,3519
65.904,-523.95,-41.173,19.112,181.11,-2.0587,-11.541,0.94701,2251.4
-30.646,-443.56,-84.681,-8.8873,186.74,-4.234,-9.7703,0.95514,1905.9
31.35,-526.67,-53.555,9.0916,180.92,-2.6778,-11.601,0.94673,2263
6.3002,-893.22,-78.552,1.827,155.26,-3.9276,-19.675,0.90966,3838.1
-7.3359,-842.17,-73.571,-2.1274,158.84,-3.6785,-18.551,0.91482,3618.7
43.992,-1281.7,-213.41,12.758,128.07,-10.671,-28.233,0.87037,5507.5
126.83,-643.87,291.75,36.779,172.72,14.588,-14.183,0.93488,2766.6
-79.615,-548.28,-257.3,-23.088,179.41,-12.865,-12.077,0.94455,2355.9
-6.9046,-722.97,-435.25,-2.0023,167.18,-21.763,-15.925,0.92688,3106.5
-23.288,-477.62,148.54,-6.7536,184.36,7.4268,-10.52,0.95169,2052.3
22.186,-756.54,191.22,6.4338,164.83,9.5608,-16.664,0.92348,3250.8
18.825,-673.44,-142.51,5.4591,170.65,-7.1255,-14.834,0.93189,2893.7
-21.348,-671.43,-73.187,-6.1908,170.79,-3.6593,-14.79,0.93209,2885.1
105.68,-1650.3,-213.02,30.648,102.27,-10.651,-36.351,0.83309,7091.1
131.07,-640.97,390.22,38.012,172.92,19.511,-14.119,0.93517,2754.2
-15.297,-763.92,-217.14,-4.4362,164.32,-10.857,-16.827,0.92274,3282.5
-172.15,-1147.2,-681.31,-49.924,137.49,-34.066,-25.269,0.88398,4929.2
-17.378,-564.27,-230.28,-5.0396,178.29,-11.514,-12.429,0.94293,2424.6
37.413,-730.81,-377.01,10.85,166.63,-18.851,-16.098,0.92609,3140.2
-18.548,-665.39,-236.31,-5.379,171.21,-11.816,-14.657,0.9327,2859.1
33.982,-783.98,-319.84,9.8548,162.91,-15.992,-17.269,0.92071,3368.7
-31.756,-489.2,51.882,-9.2092,183.55,2.5941,-10.776,0.95052,2102.1
-71.963,-509.24,-162.69,-20.869,182.14,-8.1343,-11.217,0.9485,2188.1
120.1,-650.55,-42.409,34.83,172.25,-2.1205,-14.33,0.9342,2795.3
-19.195,-935.55,108.78,-5.5665,152.3,5.439,-20.608,0.90538,4020
-34.081,-640.58,-50.602,-9.8836,172.95,-2.5301,-14.11,0.93521,2752.5
-9.4401,-481.27,-247.02,-2.7376,184.1,-12.351,-10.601,0.95132,2068
-1.2909,-704.82,-262.3,-0.37435,168.45,-13.115,-15.525,0.92871,3028.6
20.769,-547.09,-11.847,6.0231,179.49,-0.59235,-12.051,0.94467,2350.8
-119.21,-740.45,-656.86,-34.571,165.96,-32.843,-16.31,0.92511,3181.6
17.81,-491.33,-52.079,5.1649,183.4,-2.6039,-10.823,0.95031,2111.2
-19.335,-609.75,-161.59,-5.6072,175.11,-8.0797,-13.431,0.93833,2620
17.633,-988.06,-251.42,5.1136,148.63,-12.571,-21.764,0.90007,4245.6
-94.192,-596.07,-243.71,-27.316,176.07,-12.186,-13.13,0.93971,2561.2
83.646,-524.72,-139.59,24.257,181.06,-6.9796,-11.558,0.94693,2254.6
-36.332,-740.26,-515.54,-10.536,165.97,-25.777,-16.306,0.92513,3180.8
