% Change in the Price of gasoline,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of gasoline,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of Non-Biomass Electricity,Rebound effect on electricity,CO2 Reduction (megatonnes)
-2.3841,-927.77,-305.01,-0.69137,262.69,-15.251,-15.187,0.95365,3986.5
35.89,-1260.1,-54.759,10.408,239.43,-2.738,-20.627,0.93704,5414.4
-25.982,-1377.5,-588.51,-7.5349,231.2,-29.425,-22.549,0.93118,5919
-86.601,-757.75,-226.13,-25.114,274.59,-11.306,-12.404,0.96214,3256
88.863,-766.12,18.405,25.77,274,0.92023,-12.541,0.96172,3291.9
12.371,-948.41,-158.97,3.5876,261.24,-7.9484,-15.525,0.95262,4075.2
106.75,-697.75,134.01,30.958,278.79,6.7003,-11.422,0.96514,2998.1
-45.492,-903.15,-108.4,-13.193,264.41,-5.4202,-14.784,0.95488,3880.7
-133.13,-1064.7,-439,-38.609,253.1,-21.95,-17.429,0.9468,4575.1
47.451,-993.15,-214.66,13.761,258.11,-10.733,-16.257,0.95038,4267.5
-44.219,-853.08,280.53,-12.824,267.91,14.027,-13.964,0.95738,3665.6
-46.202,-1730,-571.25,-13.398,206.53,-28.563,-28.318,0.91357,7433.5
-23.286,-818.46,-293.42,-6.753,270.34,-14.671,-13.398,0.95911,3516.9
36.557,-859.07,-276.03,10.602,267.5,-13.802,-14.062,0.95708,3691.3
-0.061066,-858.69,-33.909,-0.017709,267.52,-1.6954,-14.056,0.9571,3689.7
94.997,-950.2,-6.6169,27.549,261.12,-0.33085,-15.554,0.95253,4082.9
-25.383,-1011.3,-458.76,-7.361,256.84,-22.938,-16.554,0.94947,4345.3
-105.46,-991.48,-424.7,-30.582,258.23,-21.235,-16.23,0.95046,4260.3
-51.737,-1516.2,-569.5,-15.004,221.5,-28.475,-24.819,0.92425,6514.8
-47.602,-846.26,-66.4,-13.805,268.39,-3.32,-13.853,0.95772,3636.3
-53.096,-1564.7,-902.08,-15.398,218.1,-45.104,-25.612,0.92183,6723.2
2.2146,-789.73,-372.17,0.64222,272.35,-18.609,-12.927,0.96054,3393.4
37.376,-722.32,-18.413,10.839,277.07,-0.92064,-11.824,0.96391,3103.7
38.11,-732.32,30.386,11.052,276.37,1.5193,-11.988,0.96341,3146.7
-48.706,-911.29,72.598,-14.125,263.84,3.6299,-14.917,0.95447,3915.7
0.94541,-767.5,-59.918,0.27417,273.91,-2.9959,-12.563,0.96165,3297.9
43.985,-680.19,-2.9952,12.756,280.02,-0.14976,-11.134,0.96602,2922.7
-26.735,-854.1,-354.69,-7.7531,267.84,-17.735,-13.981,0.95733,3670
1.7258,-944.75,-34.957,0.50048,261.5,-1.7478,-15.465,0.9528,4059.5
20.945,-694.52,32.43,6.0739,279.01,1.6215,-11.369,0.9653,2984.3
-107.62,-1587.6,-370.36,-31.211,216.5,-18.518,-25.988,0.92068,6821.8
-39.599,-1249.1,-354.24,-11.484,240.2,-17.712,-20.446,0.93759,5367.1
89.279,-893.65,-805.08,25.891,265.07,-40.254,-14.628,0.95535,3839.9
6.2208,-908.66,-164.93,1.804,264.02,-8.2466,-14.874,0.9546,3904.4
-40.898,-832.21,-183.47,-11.861,269.38,-9.1736,-13.623,0.95842,3575.9
-56.481,-1017.3,-537.76,-16.38,256.42,-26.888,-16.653,0.94917,4371.4
92.612,-764.52,-9.5324,26.857,274.11,-0.47662,-12.515,0.9618,3285.1
1.2014,-1232,-434.37,0.34841,241.39,-21.718,-20.167,0.93845,5293.8
99.143,-788.2,-61.939,28.751,272.46,-3.0969,-12.902,0.96062,3386.8
-46.102,-667.26,-127.39,-13.37,280.92,-6.3694,-10.923,0.96666,2867.1
47.161,-792.29,-80.565,13.677,272.17,-4.0283,-12.969,0.96042,3404.4
9.4776,-1343.7,-118.17,2.7485,233.57,-5.9084,-21.995,0.93287,5773.7
-11.036,-1266.9,-110.68,-3.2003,238.95,-5.5338,-20.738,0.9367,5443.8
