% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of gasoline,Rebound effect on fuel,CO2 Reduction (tonnes)
-0.057786,-1.5706e-14,0,0.035518,0,0,-0.017336,0.67201,6978.4
-0.090731,0,0,0.025634,0,0,-0.027219,0.48501,10957
-0.054846,-1.5706e-14,0,0.0364,0,0,-0.016454,0.68869,6623.5
-0.042341,-3.1412e-14,0,0.040152,0,0,-0.012702,0.75967,5113.2
-0.053373,-1.5706e-14,0,0.036842,0,0,-0.016012,0.69705,6445.5
-0.067785,1.5706e-14,0,0.032518,1.1869e-14,0,-0.020336,0.61525,8186
-0.053551,0,0,0.036789,0,0,-0.016065,0.69604,6467
-0.063149,-1.5706e-14,0,0.033909,0,0,-0.018945,0.64157,7626.1
-0.085892,0,0,0.027086,0,0,-0.025768,0.51247,10373
-0.043732,0,0,0.039734,0,0,-0.01312,0.75177,5281.3
-0.044034,-3.1412e-14,0,0.039643,0,0,-0.01321,0.75006,5317.8
-0.055407,-3.1412e-14,0,0.036232,0,0,-0.016622,0.68551,6691.1
-0.09439,0,0,0.024537,0,0,-0.028317,0.46424,11399
-0.06811,0,0,0.032421,0,0,-0.020433,0.61341,8225.2
-0.045733,0,0,0.039134,0,0,-0.01372,0.74042,5522.9
-0.052535,-1.5706e-14,0,0.037093,0,0,-0.01576,0.70181,6344.3
-0.065141,-3.1412e-14,0,0.033311,0,0,-0.019542,0.63026,7866.7
-0.049333,0,0,0.038054,0,0,-0.0148,0.71999,5957.6
-0.051636,-3.1412e-14,0,0.037363,0,0,-0.015491,0.70691,6235.8
-0.056796,-1.5706e-14,0,0.035815,0,0,-0.017039,0.67762,6858.9
-0.062976,-4.7118e-14,0,0.033961,0,0,-0.018893,0.64254,7605.2
-0.051258,-1.5706e-14,0,0.037476,0,0,-0.015378,0.70905,6190.2
-0.062577,-3.1412e-14,0,0.034081,0,0,-0.018773,0.64481,7557
-0.045392,-1.5706e-14,0,0.039236,0,0,-0.013618,0.74235,5481.7
-0.058829,-3.1412e-14,0,0.035205,0,0,-0.017649,0.66608,7104.4
-0.049717,-3.1412e-14,0,0.037939,0,0,-0.014915,0.71781,6004
-0.086928,0,0,0.026775,0,0,-0.026079,0.50659,10498
-0.046203,-1.5706e-14,0,0.038993,0,0,-0.013861,0.73775,5579.7
-0.051252,-3.1412e-14,0,0.037478,0,0,-0.015376,0.70909,6189.4
-0.061277,0,0,0.034471,0,0,-0.018383,0.65219,7400
-0.068641,0,0,0.032261,0,0,-0.020592,0.61039,8289.4
-0.055256,-3.1412e-14,0,0.036277,0,0,-0.016577,0.68636,6673
-0.071459,0,0,0.031416,0,0,-0.021438,0.59439,8629.7
-0.066612,-1.5706e-14,0,0.03287,0,0,-0.019984,0.62191,8044.3
-0.077865,-3.1412e-14,0,0.029494,0,0,-0.023359,0.55804,9403.2
-0.042536,-1.5706e-14,0,0.040093,0,0,-0.012761,0.75857,5136.8
-0.051924,0,0,0.037277,0,0,-0.015577,0.70528,6270.5
-0.047741,0,0,0.038531,0,0,-0.014322,0.72902,5765.4
-0.076974,-1.5706e-14,0,0.029761,0,0,-0.023092,0.56309,9295.7
-0.05999,-1.5706e-14,0,0.034857,0,0,-0.017997,0.65949,7244.6
-0.046837,1.5706e-14,0,0.038803,1.1869e-14,0,-0.014051,0.73415,5656.2
-0.068549,-3.1412e-14,0,0.032289,0,0,-0.020565,0.61091,8278.2
-0.047275,-1.5706e-14,0,0.038671,0,0,-0.014183,0.73166,5709.1
-0.057504,-3.1412e-14,0,0.035602,0,0,-0.017251,0.6736,6944.4
-0.051712,0,0,0.03734,0,0,-0.015514,0.70648,6245
-0.062257,-1.5706e-14,0,0.034177,0,0,-0.018677,0.64663,7518.4
-0.050955,-1.5706e-14,0,0.037567,0,0,-0.015287,0.71078,6153.5
-0.069394,-1.5706e-14,0,0.032035,0,0,-0.020818,0.60612,8380.3
-0.058967,-1.5706e-14,0,0.035164,0,0,-0.01769,0.6653,7121.1
-0.070296,-1.5706e-14,0,0.031765,0,0,-0.021089,0.60099,8489.3
-0.053108,-4.7118e-14,0,0.036921,0,0,-0.015932,0.69856,6413.5
-0.058689,0,0,0.035247,0,0,-0.017607,0.66688,7087.6
-0.05574,-3.1412e-14,0,0.036132,0,0,-0.016722,0.68362,6731.4
-0.048043,-3.1412e-14,0,0.038441,0,0,-0.014413,0.72731,5801.8
-0.045189,-1.5706e-14,0,0.039297,0,0,-0.013557,0.7435,5457.3
-0.064746,-1.5706e-14,0,0.03343,0,0,-0.019424,0.6325,7819
-0.099449,-1.5706e-14,0,0.023019,0,0,-0.029835,0.43552,12010
-0.058812,1.5706e-14,0,0.03521,1.1869e-14,0,-0.017644,0.66618,7102.4
-0.055916,0,0,0.036079,0,0,-0.016775,0.68262,6752.6
-0.059943,0,0,0.034871,0,0,-0.017983,0.65976,7239
-0.062608,-3.1412e-14,0,0.034071,0,0,-0.018783,0.64463,7560.8
-0.051965,-1.5706e-14,0,0.037264,0,0,-0.01559,0.70504,6275.5
-0.048358,-1.5706e-14,0,0.038346,0,0,-0.014507,0.72552,5839.9
-0.060149,0,0,0.034809,0,0,-0.018045,0.65859,7263.8
-0.044577,-3.1412e-14,0,0.03948,0,0,-0.013373,0.74698,5383.3
-0.054147,-3.1412e-14,0,0.036609,0,0,-0.016244,0.69266,6539
-0.083624,-1.5706e-14,0,0.027766,0,0,-0.025087,0.52534,10099
-0.043302,-1.5706e-14,0,0.039863,0,0,-0.012991,0.75421,5229.4
-0.048077,-1.5706e-14,0,0.038431,0,0,-0.014423,0.72711,5805.9
-0.094972,0,0,0.024362,0,0,-0.028492,0.46094,11469
-0.070871,0,0,0.031592,0,0,-0.021261,0.59773,8558.7
-0.089222,0,0,0.026087,0,0,-0.026767,0.49357,10775
-0.061339,-1.5706e-14,0,0.034452,0,0,-0.018402,0.65184,7407.5
-0.051745,-3.1412e-14,0,0.03733,0,0,-0.015524,0.70629,6248.9
-0.078177,0,0,0.029401,0,0,-0.023453,0.55627,9440.9
-0.052772,0,0,0.037022,0,0,-0.015832,0.70046,6373
-0.078581,-4.7118e-14,0,0.029279,0,0,-0.023574,0.55397,9489.7
-0.054168,-1.5706e-14,0,0.036603,0,0,-0.01625,0.69254,6541.5
-0.059468,-3.1412e-14,0,0.035013,0,0,-0.01784,0.66246,7181.6
-0.051801,0,0,0.037314,0,0,-0.01554,0.70598,6255.6
