% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of gasoline,Rebound effect on fuel,CO2 Reduction (tonnes)
-4.0488,0,0,3.4115,0,0,-1.2146,0.73744,4.8894e+05
-6.143,-1.5706e-14,0,2.7832,0,0,-1.8429,0.60163,7.4185e+05
-6.1263,-1.5706e-14,0,2.7882,0,0,-1.8379,0.60271,7.3983e+05
-4.2542,0,0,3.3498,0,0,-1.2763,0.72411,5.1376e+05
-4.7951,-3.1412e-14,0,3.1876,0,0,-1.4385,0.68904,5.7907e+05
-6.6679,-1.5706e-14,0,2.6257,0,0,-2.0004,0.56759,8.0524e+05
-4.589,-1.5706e-14,0,3.2494,0,0,-1.3767,0.70241,5.5419e+05
-4.893,-1.5706e-14,0,3.1582,0,0,-1.4679,0.68269,5.909e+05
-6.6877,0,0,2.6198,0,0,-2.0063,0.5663,8.0764e+05
-8.3904,-1.5706e-14,0,2.109,0,0,-2.5171,0.45589,1.0133e+06
-4.4461,-1.5706e-14,0,3.2923,0,0,-1.3338,0.71167,5.3693e+05
-4.4901,-1.5706e-14,0,3.2791,0,0,-1.347,0.70882,5.4224e+05
-4.6391,-3.1412e-14,0,3.2344,0,0,-1.3917,0.69915,5.6024e+05
-8.3484,1.5706e-14,0,2.1216,1.1869e-14,0,-2.5045,0.45861,1.0082e+06
-4.5703,-3.1412e-14,0,3.255,0,0,-1.3711,0.70362,5.5193e+05
-7.8918,0,0,2.2586,0,0,-2.3675,0.48822,9.5304e+05
-6.8863,0,0,2.5602,0,0,-2.0659,0.55343,8.3161e+05
-5.239,-3.1412e-14,0,3.0544,0,0,-1.5717,0.66025,6.3268e+05
-5.3387,-1.5706e-14,0,3.0245,0,0,-1.6016,0.65379,6.4472e+05
-6.0004,0,0,2.826,0,0,-1.8001,0.61088,7.2463e+05
-5.6147,0,0,2.9417,0,0,-1.6844,0.63589,6.7805e+05
-4.2513,0,0,3.3507,0,0,-1.2754,0.72431,5.134e+05
-4.3032,-1.5706e-14,0,3.3351,0,0,-1.291,0.72094,5.1967e+05
-8.0696,-3.1412e-14,0,2.2052,0,0,-2.4209,0.47669,9.7452e+05
-5.3876,-1.5706e-14,0,3.0098,0,0,-1.6163,0.65062,6.5063e+05
-4.5044,-1.5706e-14,0,3.2748,0,0,-1.3513,0.70789,5.4397e+05
-4.2022,-1.5706e-14,0,3.3655,0,0,-1.2606,0.72749,5.0747e+05
-5.6574,-3.1412e-14,0,2.9289,0,0,-1.6972,0.63312,6.8321e+05
-4.4381,1.5706e-14,0,3.2947,1.1869e-14,0,-1.3314,0.7122,5.3596e+05
-4.2414,-3.1412e-14,0,3.3537,0,0,-1.2724,0.72495,5.1221e+05
-5.5599,-1.5706e-14,0,2.9581,0,0,-1.668,0.63945,6.7143e+05
-6.3247,0,0,2.7287,0,0,-1.8974,0.58985,7.6379e+05
-6.8582,-3.1412e-14,0,2.5686,0,0,-2.0575,0.55525,8.2823e+05
-4.389,-1.5706e-14,0,3.3094,0,0,-1.3167,0.71538,5.3003e+05
-5.9209,-3.1412e-14,0,2.8498,0,0,-1.7763,0.61603,7.1503e+05
-4.9072,-1.5706e-14,0,3.1539,0,0,-1.4722,0.68177,5.9261e+05
-5.8556,-4.7118e-14,0,2.8694,0,0,-1.7567,0.62027,7.0715e+05
-4.22,-1.5706e-14,0,3.3601,0,0,-1.266,0.72633,5.0963e+05
-6.457,-3.1412e-14,0,2.689,0,0,-1.9371,0.58127,7.7977e+05
-5.9904,-3.1412e-14,0,2.829,0,0,-1.7971,0.61153,7.2342e+05
-4.0154,0,0,3.4215,0,0,-1.2046,0.73961,4.8491e+05
-4.2474,1.5706e-14,0,3.3519,1.1869e-14,0,-1.2742,0.72456,5.1293e+05
-4.8548,-1.5706e-14,0,3.1697,0,0,-1.4564,0.68517,5.8628e+05
-5.1002,-1.5706e-14,0,3.096,0,0,-1.5301,0.66925,6.1592e+05
-5.2484,-4.7118e-14,0,3.0516,0,0,-1.5745,0.65964,6.3382e+05
-4.6317,0,0,3.2366,0,0,-1.3895,0.69964,5.5934e+05
-4.2512,-1.5706e-14,0,3.3508,0,0,-1.2753,0.72432,5.1339e+05
-7.1758,0,0,2.4734,0,0,-2.1527,0.53466,8.6657e+05
-5.3507,0,0,3.0209,0,0,-1.6052,0.65301,6.4617e+05
-5.5249,0,0,2.9686,0,0,-1.6575,0.64171,6.6721e+05
-4.0329,-3.1412e-14,0,3.4162,0,0,-1.2099,0.73847,4.8703e+05
-7.0757,-1.5706e-14,0,2.5034,0,0,-2.1227,0.54114,8.5449e+05
-4.6555,0,0,3.2294,0,0,-1.3967,0.69809,5.6222e+05
-3.6984,0,0,3.5166,0,0,-1.1095,0.76016,4.4663e+05
-5.2231,-1.5706e-14,0,3.0592,0,0,-1.5669,0.66129,6.3076e+05
-4.6581,-1.5706e-14,0,3.2287,0,0,-1.3974,0.69793,5.6253e+05
-5.1164,-3.1412e-14,0,3.0912,0,0,-1.5349,0.66821,6.1787e+05
-6.1425,0,0,2.7833,0,0,-1.8428,0.60166,7.4179e+05
-6.2593,-3.1412e-14,0,2.7483,0,0,-1.8778,0.59409,7.559e+05
-5.2939,-1.5706e-14,0,3.0379,0,0,-1.5882,0.6567,6.3931e+05
-5.2878,-1.5706e-14,0,3.0398,0,0,-1.5863,0.65709,6.3857e+05
-5.5306,-1.5706e-14,0,2.9669,0,0,-1.6592,0.64134,6.679e+05
-5.1667,0,0,3.0761,0,0,-1.55,0.66494,6.2395e+05
-4.7014,-3.1412e-14,0,3.2157,0,0,-1.4104,0.69512,5.6776e+05
-5.5225,0,0,2.9694,0,0,-1.6567,0.64187,6.6692e+05
