% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of gasoline,Rebound effect on fuel,CO2 Reduction (tonnes)
-6.575,-1.5706e-14,0,5.1824,0,0,-1.9725,0.72432,7.9403e+05
-11.098,0,0,3.8254,0,0,-3.3295,0.53466,1.3403e+06
-8.2757,0,0,4.6722,0,0,-2.4827,0.65301,9.994e+05
-8.5451,0,0,4.5914,0,0,-2.5635,0.64171,1.0319e+06
-6.2375,-3.1412e-14,0,5.2837,0,0,-1.8713,0.73847,7.5326e+05
-10.944,-1.5706e-14,0,3.8719,0,0,-3.2831,0.54114,1.3216e+06
-7.2005,0,0,4.9948,0,0,-2.1601,0.69809,8.6956e+05
-5.7201,0,0,5.4389,0,0,-1.716,0.76016,6.9078e+05
-8.0783,-1.5706e-14,0,4.7315,0,0,-2.4235,0.66129,9.7556e+05
-7.2044,-1.5706e-14,0,4.9936,0,0,-2.1613,0.69793,8.7003e+05
-7.9132,-3.1412e-14,0,4.781,0,0,-2.374,0.66821,9.5563e+05
-9.5003,0,0,4.3049,0,0,-2.8501,0.60166,1.1473e+06
-9.681,-3.1412e-14,0,4.2506,0,0,-2.9043,0.59409,1.1691e+06
-8.1877,-1.5706e-14,0,4.6986,0,0,-2.4563,0.6567,9.8878e+05
-8.1784,-1.5706e-14,0,4.7014,0,0,-2.4535,0.65709,9.8765e+05
-8.5539,-1.5706e-14,0,4.5888,0,0,-2.5662,0.64134,1.033e+06
-7.9911,0,0,4.7576,0,0,-2.3973,0.66494,9.6504e+05
-7.2714,-3.1412e-14,0,4.9735,0,0,-2.1814,0.69512,8.7812e+05
-8.5413,0,0,4.5925,0,0,-2.5624,0.64187,1.0315e+06
-10.576,0,0,3.9821,0,0,-3.1728,0.55655,1.2772e+06
