% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of gasoline,Rebound effect on fuel,CO2 Reduction (tonnes)
-0.34246,-3.1412e-14,0,0.12038,0,0,-0.10274,0.53954,41356
-0.29296,0,0,0.13523,0,0,-0.087887,0.6061,35379
-0.19835,-3.1412e-14,0,0.16362,0,0,-0.059504,0.73331,23953
-0.28325,0,0,0.13814,0,0,-0.084975,0.61915,34206
-0.27441,-1.5706e-14,0,0.1408,0,0,-0.082322,0.63104,33138
-0.3202,-1.5706e-14,0,0.12706,0,0,-0.096061,0.56946,38669
-0.28806,-1.5706e-14,0,0.1367,0,0,-0.086417,0.61269,34787
-0.195,0,0,0.16462,0,0,-0.058501,0.7378,23549
-0.26625,-1.5706e-14,0,0.14324,0,0,-0.079875,0.64201,32153
-0.21049,-1.5706e-14,0,0.15997,0,0,-0.063146,0.71699,25419
-0.20811,-3.1412e-14,0,0.16069,0,0,-0.062433,0.72018,25132
-0.32112,-1.5706e-14,0,0.12678,0,0,-0.096335,0.56823,38779
-0.31682,-3.1412e-14,0,0.12807,0,0,-0.095047,0.57401,38261
-0.3088,0,0,0.13048,0,0,-0.092641,0.58479,37292
-0.28645,0,0,0.13718,0,0,-0.085934,0.61485,34593
-0.21391,-1.5706e-14,0,0.15895,0,0,-0.064174,0.71238,25833
-0.19668,0,0,0.16411,0,0,-0.059005,0.73555,23752
-0.17705,-1.5706e-14,0,0.17001,0,0,-0.053114,0.76195,21381
-0.2595,0,0,0.14527,0,0,-0.077851,0.65108,31339
-0.32055,-3.1412e-14,0,0.12695,0,0,-0.096164,0.569,38711
-0.2333,0,0,0.15313,0,0,-0.069989,0.68631,28174
-0.29392,-1.5706e-14,0,0.13494,0,0,-0.088175,0.60481,35495
-0.24394,-1.5706e-14,0,0.14994,0,0,-0.073182,0.67201,29459
-0.38302,0,0,0.10821,0,0,-0.1149,0.48501,46254
-0.23153,-1.5706e-14,0,0.15366,0,0,-0.069459,0.68869,27961
-0.17874,-3.1412e-14,0,0.1695,0,0,-0.053621,0.75967,21585
-0.22531,-1.5706e-14,0,0.15553,0,0,-0.067594,0.69705,27209
-0.28615,1.5706e-14,0,0.13727,1.1869e-14,0,-0.085845,0.61525,34557
-0.22606,0,0,0.1553,0,0,-0.067818,0.69604,27300
-0.26658,-1.5706e-14,0,0.14315,0,0,-0.079974,0.64157,32193
-0.36259,0,0,0.11434,0,0,-0.10878,0.51247,43788
-0.18461,0,0,0.16774,0,0,-0.055384,0.75177,22295
-0.18589,-3.1412e-14,0,0.16735,0,0,-0.055767,0.75006,22449
-0.2339,-3.1412e-14,0,0.15295,0,0,-0.070169,0.68551,28246
-0.39846,0,0,0.10358,0,0,-0.11954,0.46424,48120
-0.28752,0,0,0.13686,0,0,-0.086256,0.61341,34722
-0.19306,0,0,0.1652,0,0,-0.057918,0.74042,23315
-0.22177,-1.5706e-14,0,0.15659,0,0,-0.066532,0.70181,26782
-0.27499,-3.1412e-14,0,0.14062,0,0,-0.082497,0.63026,33209
-0.20826,0,0,0.16064,0,0,-0.062477,0.71999,25150
-0.21798,-3.1412e-14,0,0.15772,0,0,-0.065394,0.70691,26324
-0.23976,-1.5706e-14,0,0.15119,0,0,-0.071929,0.67762,28955
-0.26585,-4.7118e-14,0,0.14336,0,0,-0.079755,0.64254,32105
-0.21638,-1.5706e-14,0,0.1582,0,0,-0.064915,0.70905,26131
-0.26416,-3.1412e-14,0,0.14387,0,0,-0.079249,0.64481,31901
-0.19162,-1.5706e-14,0,0.16563,0,0,-0.057486,0.74235,23141
-0.24834,-3.1412e-14,0,0.14862,0,0,-0.074503,0.66608,29991
-0.20988,-3.1412e-14,0,0.16016,0,0,-0.062963,0.71781,25345
-0.36696,0,0,0.11303,0,0,-0.11009,0.50659,44316
-0.19504,-1.5706e-14,0,0.16461,0,0,-0.058513,0.73775,23554
-0.21636,-3.1412e-14,0,0.15821,0,0,-0.064907,0.70909,26128
-0.25868,0,0,0.14552,0,0,-0.077603,0.65219,31239
-0.28977,0,0,0.13619,0,0,-0.08693,0.61039,34993
-0.23326,-3.1412e-14,0,0.15314,0,0,-0.069978,0.68636,28170
-0.30166,0,0,0.13262,0,0,-0.090498,0.59439,36430
-0.2812,-1.5706e-14,0,0.13876,0,0,-0.08436,0.62191,33959
-0.3287,-3.1412e-14,0,0.12451,0,0,-0.098611,0.55804,39695
-0.17956,-1.5706e-14,0,0.16925,0,0,-0.053869,0.75857,21685
-0.21919,0,0,0.15736,0,0,-0.065758,0.70528,26470
-0.20154,0,0,0.16266,0,0,-0.060461,0.72902,24338
-0.32494,-1.5706e-14,0,0.12564,0,0,-0.097483,0.56309,39241
-0.25325,-1.5706e-14,0,0.14715,0,0,-0.075974,0.65949,30583
-0.19772,1.5706e-14,0,0.1638,1.1869e-14,0,-0.059315,0.73415,23877
-0.28938,-3.1412e-14,0,0.13631,0,0,-0.086813,0.61091,34946
-0.19957,-1.5706e-14,0,0.16325,0,0,-0.059871,0.73166,24101
-0.24275,-3.1412e-14,0,0.15029,0,0,-0.072825,0.6736,29315
-0.2183,0,0,0.15763,0,0,-0.06549,0.70648,26363
-0.26281,-1.5706e-14,0,0.14427,0,0,-0.078844,0.64663,31738
-0.2151,-1.5706e-14,0,0.15859,0,0,-0.064531,0.71078,25977
-0.29294,-1.5706e-14,0,0.13524,0,0,-0.087883,0.60612,35377
-0.24893,-1.5706e-14,0,0.14844,0,0,-0.074678,0.6653,30061
-0.29675,-1.5706e-14,0,0.13409,0,0,-0.089026,0.60099,35837
-0.22419,-4.7118e-14,0,0.15586,0,0,-0.067258,0.69856,27074
-0.24775,0,0,0.14879,0,0,-0.074326,0.66688,29920
-0.2353,-3.1412e-14,0,0.15253,0,0,-0.070591,0.68362,28416
-0.20281,-3.1412e-14,0,0.16228,0,0,-0.060843,0.72731,24492
-0.19077,-1.5706e-14,0,0.16589,0,0,-0.05723,0.7435,23037
-0.27332,-1.5706e-14,0,0.14112,0,0,-0.081997,0.6325,33008
-0.41982,-1.5706e-14,0,0.097173,0,0,-0.12595,0.43552,50699
-0.24827,1.5706e-14,0,0.14864,1.1869e-14,0,-0.074482,0.66618,29982
-0.23605,0,0,0.15231,0,0,-0.070814,0.68262,28506
-0.25305,0,0,0.1472,0,0,-0.075914,0.65976,30559
-0.2643,-3.1412e-14,0,0.14383,0,0,-0.07929,0.64463,31918
-0.21937,-1.5706e-14,0,0.15731,0,0,-0.065811,0.70504,26492
-0.20414,-1.5706e-14,0,0.16188,0,0,-0.061242,0.72552,24653
-0.25391,0,0,0.14694,0,0,-0.076174,0.65859,30664
-0.18818,-3.1412e-14,0,0.16666,0,0,-0.056454,0.74698,22725
-0.22858,-3.1412e-14,0,0.15454,0,0,-0.068574,0.69266,27604
-0.35302,-1.5706e-14,0,0.11721,0,0,-0.1059,0.52534,42632
-0.1828,-1.5706e-14,0,0.16828,0,0,-0.05484,0.75421,22075
-0.20295,-1.5706e-14,0,0.16223,0,0,-0.060886,0.72711,24509
-0.40092,0,0,0.10284,0,0,-0.12028,0.46094,48416
-0.29918,0,0,0.13337,0,0,-0.089754,0.59773,36130
-0.37665,0,0,0.11013,0,0,-0.11299,0.49357,45485
-0.25894,-1.5706e-14,0,0.14544,0,0,-0.077681,0.65184,31270
-0.21844,-3.1412e-14,0,0.15759,0,0,-0.065532,0.70629,26380
-0.33002,0,0,0.12411,0,0,-0.099006,0.55627,39854
-0.22278,0,0,0.15629,0,0,-0.066833,0.70046,26903
-0.33172,-4.7118e-14,0,0.1236,0,0,-0.099517,0.55397,40060
-0.22867,-1.5706e-14,0,0.15452,0,0,-0.0686,0.69254,27615
-0.25104,-3.1412e-14,0,0.14781,0,0,-0.075312,0.66246,30317
-0.21867,0,0,0.15752,0,0,-0.065602,0.70598,26408
-0.20875,-1.5706e-14,0,0.16049,0,0,-0.062626,0.71932,25210
-0.31424,0,0,0.12885,0,0,-0.094273,0.57748,37949
-0.20681,-3.1412e-14,0,0.16107,0,0,-0.062044,0.72192,24976
-0.22465,-3.1412e-14,0,0.15572,0,0,-0.067396,0.69794,27130
-0.27409,-1.5706e-14,0,0.14089,0,0,-0.082226,0.63147,33100
-0.25404,-1.5706e-14,0,0.14691,0,0,-0.076213,0.65842,30679
-0.18307,0,0,0.1682,0,0,-0.054921,0.75385,22108
-0.43766,-1.5706e-14,0,0.091821,0,0,-0.1313,0.41153,52853
-0.26023,-1.5706e-14,0,0.14505,0,0,-0.078068,0.6501,31426
-0.23486,-1.5706e-14,0,0.15266,0,0,-0.070457,0.68422,28362
-0.3323,0,0,0.12343,0,0,-0.099689,0.5532,40129
-0.23803,-1.5706e-14,0,0.15171,0,0,-0.071409,0.67995,28745
-0.17124,-1.5706e-14,0,0.17175,0,0,-0.051373,0.76975,20680
-0.27854,-1.5706e-14,0,0.13956,0,0,-0.083561,0.62549,33637
-0.2376,1.5706e-14,0,0.15184,1.1869e-14,0,-0.071281,0.68052,28694
-0.28825,-1.5706e-14,0,0.13664,0,0,-0.086475,0.61243,34810
-0.26831,-3.1412e-14,0,0.14263,0,0,-0.080494,0.63923,32402
-0.36281,0,0,0.11428,0,0,-0.10884,0.51217,43815
-0.32438,0,0,0.1258,0,0,-0.097315,0.56384,39174
-0.40017,0,0,0.10307,0,0,-0.12005,0.46194,48326
