% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of gasoline,Rebound effect on fuel,CO2 Reduction (tonnes)
-3.2504,0,0,0.95037,0,0,-0.97513,0.49357,3.9253e+05
-2.2346,-1.5706e-14,0,1.2551,0,0,-0.67038,0.65184,2.6986e+05
-1.8851,-3.1412e-14,0,1.36,0,0,-0.56554,0.70629,2.2765e+05
-2.848,0,0,1.0711,0,0,-0.85441,0.55627,3.4394e+05
-1.9225,0,0,1.3487,0,0,-0.57676,0.70046,2.3217e+05
-2.8628,-4.7118e-14,0,1.0667,0,0,-0.85883,0.55397,3.4572e+05
-1.9734,-1.5706e-14,0,1.3335,0,0,-0.59202,0.69254,2.3831e+05
-2.1665,-3.1412e-14,0,1.2756,0,0,-0.64994,0.66246,2.6163e+05
-1.8871,0,0,1.3594,0,0,-0.56614,0.70598,2.279e+05
-1.8015,-1.5706e-14,0,1.385,0,0,-0.54046,0.71932,2.1756e+05
-2.7119,0,0,1.1119,0,0,-0.81357,0.57748,3.275e+05
-1.7848,-3.1412e-14,0,1.3901,0,0,-0.53544,0.72192,2.1554e+05
-1.9388,-3.1412e-14,0,1.3439,0,0,-0.58163,0.69794,2.3413e+05
-2.3654,-1.5706e-14,0,1.2159,0,0,-0.70961,0.63147,2.8565e+05
-2.1924,-1.5706e-14,0,1.2678,0,0,-0.65771,0.65842,2.6476e+05
-1.5799,0,0,1.4515,0,0,-0.47397,0.75385,1.9079e+05
-3.777,-1.5706e-14,0,0.79241,0,0,-1.1331,0.41153,4.5612e+05
-2.2458,-1.5706e-14,0,1.2518,0,0,-0.67373,0.6501,2.7121e+05
-2.0268,-1.5706e-14,0,1.3175,0,0,-0.60804,0.68422,2.4476e+05
-2.8677,0,0,1.0652,0,0,-0.86031,0.5532,3.4631e+05
-2.0542,-1.5706e-14,0,1.3092,0,0,-0.61626,0.67995,2.4807e+05
-1.4778,-1.5706e-14,0,1.4822,0,0,-0.44335,0.76975,1.7847e+05
-2.4038,-1.5706e-14,0,1.2044,0,0,-0.72113,0.62549,2.9029e+05
-2.0505,1.5706e-14,0,1.3104,1.1869e-14,0,-0.61515,0.68052,2.4763e+05
-2.4876,-1.5706e-14,0,1.1792,0,0,-0.74627,0.61243,3.0041e+05
-2.3155,-3.1412e-14,0,1.2308,0,0,-0.69466,0.63923,2.7963e+05
-3.131,0,0,0.98619,0,0,-0.93931,0.51217,3.7812e+05
-2.7994,0,0,1.0857,0,0,-0.83982,0.56384,3.3807e+05
-3.4535,0,0,0.88946,0,0,-1.036,0.46194,4.1705e+05
-2.7097,-3.1412e-14,0,1.1126,0,0,-0.81291,0.57782,3.2723e+05
