Year,Country,Crop,Percent_Price_Change,Percent_Quantity_Change,Welfare_Transfer_to_Producer,Welfare_lost_by_Consumer,Welfare_lost_by_Producer,Change_in_Producer_Surplus,Change_in_Consumer_Surplus,Percent_Change_in_Producer_Surplus,Percent_Change_in_Consumer_Surplus,Producer_Surplus_Original,Consumer_Surplus_Original
12,United States,soybean,0.0633897485493232,-0.0208552272727272,2404926698.62577,82374027.582983,2598970005.97465,-194043307.348877,-2487300726.20876,-0.00755783133805117,-0.0412755140408575,60260926702.1277,60260926702.1277
13,Argentina,corn,0.0180789523809523,-0.00632763333333347,84575514.7949922,813033.424699417,89942537.3293216,-5367022.53432941,-85388548.2196922,-0.00174267935766564,-0.0126152277230656,6768688611.42857,6768688611.42857
13,Australia,corn,0.152595855855856,-0.049593653153153,14875662.8992052,675253.115889817,8850215.65104196,6025447.24816327,-15550916.0150951,0.0651520202905399,-0.0967277758732309,160769912,160769912
13,Brazil,corn,-0.0797555223880596,0.0199388805970149,-1227820453.56583,31644085.9807875,-793527144.786779,-434293308.779051,1196176367.58504,-0.0370194383920257,0.0402753201534918,29699984085.2,29699984085.2
13,Canada,corn,0.274746341463415,-0.0631916585365855,482722486.935882,29809165.5700755,216994085.60856,265728401.327322,-512531652.505958,0.151587873380445,-0.122390131364566,4187687739.13043,4187687739.13043
13,China,corn,0.490917391304347,-0.0490917391304348,43025217478.195,2643105315.82736,10768024774.2079,32257192703.9871,-45668322794.0225,0.361755519000333,-0.095773479410019,476836834950,476836834950
13,Egypt,corn,-0.340517948717949,0.114073512820513,-1018678769.79318,87721405.4845918,-515223387.283186,-503455382.509995,930957364.308589,-0.2224606702646,0.241159791968237,3860334082.68657,3860334082.68657
13,India,corn,0.0265339130434783,-0.00663347826086964,100145452.546318,616979.328729305,46504963.4947042,53640489.0516138,-100762431.875049,0.0157300288394209,-0.0132229534879019,7620266680,7620266680
13,Indonesia,corn,-0.0310123145400589,0.0122188519287834,-185350396.554124,1905567.5015814,-122891021.185792,-62459375.3683319,183444829.052542,-0.0123530189893386,0.0245870042000239,7461048428.68021,7461048428.68021
13,Mexico,corn,-0.0426301408450705,0.00575506901408455,-234987063.872431,1759732.5409756,-82558138.7296347,-152428925.142797,233227331.331459,-0.0313951532894897,0.0115432588475261,20204634965.9259,20204634965.9259
13,Pakistan,corn,0.398480597014926,-0.155407432835821,266707252.152076,45135369.3212523,226537350.422418,40169901.7296576,-311842621.473328,0.0550483724771147,-0.286663395491022,1087835511.53846,1087835511.53846
13,Russia,corn,0.29181512605042,-0.0831673109243697,435513889.313721,43378935.2640567,297304227.174034,138209662.139687,-478892824.577777,0.0955224333988381,-0.159417820242349,3004010617.19298,3004010617.19298
13,South Africa,corn,-0.144557234042553,0.0274658744680851,-379628744.717886,12309154.5831911,-170301467.9925,-209327276.725386,367319590.134695,-0.0971061349234702,0.0556861231964669,6596250000,6596250000
13,Thailand,corn,-0.012562296296296,0.00150747555555564,-13619797.779399,23041.5076739902,-3668359.21244495,-9951438.56695402,13596756.2717247,-0.00994729675405626,0.00301722359366159,4506380070.83333,4506380070.83333
13,Ukraine,corn,0.171620634920635,-0.0600672222222222,657571009.430594,38812522.101422,452306007.600668,205265001.829926,-696383531.532016,0.0570550583472784,-0.116526373258951,5976188154.28572,5976188154.28572
13,United States,corn,0.0715122853368565,-0.0122643569352709,3695936187.46735,51023105.7775905,1426974555.13407,2268961632.33327,-3746959293.24496,0.0480072877015936,-0.0243782994195062,153700601865.889,153700601865.889
13,Vietnam,corn,0.0636091666666669,-0.0101774666666668,112194750.418422,867429.037056792,27273711.7152444,84921038.7031775,-113062179.455479,0.0495143140102719,-0.0202513525055823,5582944616.875,5582944616.875
13,Argentina,soybean,0.372753623188406,-0.00931884057971008,5698470140.42469,393550655.056711,2111585940.8175,3586884199.60719,-6092020795.48138,0.260058035026655,-0.0185508403696702,328395947250,328395947250
13,Brazil,soybean,-0.140302631578947,0.00561210526315774,-5369696811.10589,139045906.36176,-1982085507.5483,-3387611303.55759,5230650904.74408,-0.109784874155208,0.0112557062518004,464711035250,464711035250
13,Canada,soybean,0.114938596491228,-0.0287346491228071,274521595.481909,9437375.84501498,164215957.6176,110305637.864308,-283958971.326923,0.0523894467812441,-0.0566436181854032,5013079680,5013079680
13,China,soybean,0.20024,-0.00500599999999999,2010840512.26645,100669034.088316,1005483760.37072,1005356751.89573,-2111509546.3548,0.122712239483871,-0.00998693996400013,211427079162,211427079162
13,India,soybean,0.177689655172414,-0.013326724137931,536867366.715733,21733337.8277581,244621306.8135,292246059.902233,-558600704.543488,0.112613882580262,-0.0264758466996134,21098502000,21098502000
13,Japan,soybean,-0.0539011235955057,0.00404258426966298,-19500708.0731771,230639.73923803,-8557882.42815997,-10942825.6450171,19270068.3339391,-0.0376325272245017,0.0081015110269032,2378577066.66667,2378577066.66667
13,United States,soybean,0.019147001934236,-0.00629936363636363,749304278.201607,7515429.49816627,785024154.066464,-35719875.8648567,-756819707.699768,-0.00139126054328343,-0.0125590452905041,60260926702.1277,60260926702.1277
14,Argentina,corn,0.00819609523809523,-0.0028686333333333,38610971.8443556,167099.777279865,40775460.1247649,-2164488.28040934,-38778071.6216345,-0.000702812224478549,-0.00572903760946541,6768688611.42857,6768688611.42857
14,Australia,corn,0.28723063063063,-0.0933499549549549,26222296.0234744,2392448.63073651,16658729.0880764,9563566.93539795,-28614744.6542109,0.103409038592931,-0.177985695819818,160769912,160769912
14,Brazil,corn,-0.127720447761194,0.0319301119402985,-2008078347.99569,81150629.449259,-1270753914.0638,-737324433.931898,1926927718.54644,-0.0628500046054446,0.064879755929117,29699984085.2,29699984085.2
14,Canada,corn,0.720485365853658,-0.165711634146341,1067910087.97355,204991716.153881,569037834.40764,498872253.565912,-1272901804.12743,0.284587509761197,-0.303962922601232,4187687739.13043,4187687739.13043
14,China,corn,0.443713043478261,-0.0443713043478262,39217696760.6876,2159245502.5434,9732621270.79745,29485075489.8901,-41376942263.231,0.330666989049261,-0.0867737960461249,476836834950,476836834950
14,Egypt,corn,-0.0334625641025642,0.011209958974359,-87880593.4150154,847118.169051694,-50630798.4322564,-37249794.982759,87033475.2459636,-0.0164594811118521,0.0225455811289248,3860334082.68657,3860334082.68657
14,India,corn,-0.135919565217391,0.0339798913043478,-542859723.587805,16189445.1177044,-238220966.81682,-304638756.770985,526670278.4701,-0.0893350622698831,0.069114415621751,7620266680,7620266680
14,Indonesia,corn,-0.0644080118694362,0.0253767566765579,-391698503.020788,8219317.64617164,-255226559.7899,-136471943.230888,383479185.374616,-0.0269909920856791,0.0513974931325368,7461048428.68021,7461048428.68021
14,Mexico,corn,0.0605828169014083,-0.0081786802816901,325589038.694962,3553956.07230534,117325547.212142,208263491.482821,-329142994.767265,0.0428951672629207,-0.01629046975223,20204634965.9259,20204634965.9259
14,Pakistan,corn,-0.104227910447761,0.040648885074627,-93324019.8082206,3087953.15919854,-59253862.9227574,-34070156.8854631,90236066.6490223,-0.0466893521225623,0.0829501020070643,1087835511.53846,1087835511.53846
14,Russia,corn,0.326932773109244,-0.0931758403361344,479274612.897179,54447783.5824702,333082444.226395,146192168.670784,-533722396.479649,0.101039474947654,-0.177669943449924,3004010617.19298,3004010617.19298
14,South Africa,corn,-0.018896617021277,0.0035903572340426,-47661155.3503197,210337.490757285,-22261920.2707501,-25399235.0795696,47450817.8595619,-0.011782609448578,0.00719360513315322,6596250000,6596250000
14,Thailand,corn,-0.835896296296296,0.100307555555556,-1051407551.7145,102018193.681414,-244092943.427164,-807314608.287338,949389358.033088,-0.806978601986876,0.210676716812642,4506380070.83333,4506380070.83333
14,Ukraine,corn,-0.0473476190476192,0.0165716666666666,-202666104.552406,2954126.88784001,-124784601.517932,-77881503.0344739,199711977.664565,-0.0216477902233299,0.0334179534694444,5976188154.28572,5976188154.28572
14,United States,corn,0.135023513870542,-0.0231565326287979,6854031379.47204,181896519.118271,2694293962.64521,4159737416.82683,-7035927898.59033,0.0880128196470785,-0.0457768402542073,153700601865.889,153700601865.889
14,Vietnam,corn,-0.367372916666667,0.0587796666666668,-704550618.214843,28934022.6108568,-157518539.327219,-547032078.887624,675616595.603986,-0.318954154840315,0.121014382546778,5582944616.875,5582944616.875
14,Argentina,soybean,0.0824869565217385,-0.00206217391304343,1333750557.72478,19272029.5323582,467274593.342019,866475964.382761,-1353022587.25714,0.0628216647529028,-0.0041200952648393,328395947250,328395947250
14,Brazil,soybean,-0.17926052631579,0.00717042105263158,-6915225016.63067,226984346.438259,-2532452080.81558,-4382772935.81508,6688240670.19238,-0.142035827635834,0.0143922570433352,464711035250,464711035250
14,Canada,soybean,0.216,-0.0540000000000001,493465105.102234,33329359.9908865,308605185.100801,184859920.001434,-526794465.093121,0.0877988571428573,-0.105084,5013079680,5013079680
14,China,soybean,0.230210526315789,-0.0057552631578949,2293574747.29152,133059100.709525,1155977555.31824,1137597191.97328,-2426633848.00113,0.138853296398892,-0.0114774032617732,211427079162,211427079162
14,India,soybean,0.0341517241379311,-0.00256137931034493,107141275.76706,802837.055154742,47015901.8568004,60125373.9102597,-107944112.822216,0.0231686675258837,-0.00511619795671826,21098502000,21098502000
14,Japan,soybean,0.0559078651685394,-0.00419308988764038,19657221.8597175,248132.882049467,8876492.82624003,10780729.0334775,-19905354.7417669,0.0370750747579588,-0.00836859777247506,2378577066.66667,2378577066.66667
14,United States,soybean,0.0626266924564796,-0.0206041818181816,2377268666.42691,80402803.8596457,2567684822.74611,-190416156.319206,-2457671470.28654,-0.00741655671181218,-0.0407838313279667,60260926702.1277,60260926702.1277
15,Argentina,corn,-0.033466380952381,0.0117132333333333,-162281109.978575,2785988.88442243,-166494781.039311,4213671.06073666,159495121.094152,0.00136818459966767,0.0235636665017879,6768688611.42857,6768688611.42857
15,Australia,corn,0.254825225225225,-0.0828181981981982,23643583.7500536,1883067.77618028,14779288.6243184,8864295.12573522,-25526651.5262339,0.0958479449088667,-0.1587775424436,160769912,160769912
15,Brazil,corn,-0.0759862686567165,0.0189965671641792,-1167837063.63373,28723758.4263007,-756024974.8824,-411812088.751328,1139113305.20743,-0.0351031248707937,0.0383540038923815,29699984085.2,29699984085.2
15,Canada,corn,0.2474,-0.056902,438846077.138946,24170485.4894877,195396002.34024,243450074.798706,-463016562.628433,0.138878941538461,-0.110566162396,4187687739.13043,4187687739.13043
15,China,corn,0.288434347826087,-0.0288434347826087,26198109631.8295,912413254.724573,6326661589.37989,19871448042.4496,-27110522886.5541,0.222852808855743,-0.0568549258351589,476836834950,476836834950
15,Egypt,corn,0.0223827350427351,-0.00749821623931626,57295187.8503269,379011.049894404,33866375.0583443,23428812.7919827,-57674198.9002213,0.0103524355449807,-0.014940209231861,3860334082.68657,3860334082.68657
15,India,corn,-0.0904665217391301,0.0226166304347825,-355759426.325026,7172058.05457516,-158557174.890763,-197202251.434262,348587368.270451,-0.0578293963590614,0.0457447728417886,7620266680,7620266680
15,Indonesia,corn,-0.0113980415430266,0.00449082836795245,-67420451.5504479,257404.685701754,-45166476.1406731,-22253975.4097748,67163046.8647451,-0.0044013213261272,0.00900182427533521,7461048428.68021,7461048428.68021
15,Mexico,corn,-0.195190985915493,0.0263507830985916,-1115737311.49661,36892037.8453662,-378009647.037066,-737727664.45954,1078845273.65125,-0.151946706242972,0.0533959299670923,20204634965.9259,20204634965.9259
15,Pakistan,corn,0.278098507462687,-0.108458417910448,201189721.525963,21983657.9296974,158099790.827874,43089930.6980885,-223173379.45566,0.0590499466751285,-0.205153607405258,1087835511.53846,1087835511.53846
15,Russia,corn,0.380541176470588,-0.108454235294118,542493449.967957,73767761.0110509,387699232.42066,154794217.547298,-616261210.979009,0.106984707923261,-0.205146149435004,3004010617.19298,3004010617.19298
15,South Africa,corn,0.318351063829787,-0.0604867021276595,714139314.429058,59698191.808095,375046284.375,339093030.054058,-773837506.237153,0.157303978932643,-0.117314763121039,6596250000,6596250000
15,Thailand,corn,-0.4209,0.050508,-492578610.197531,25866083.7430836,-122908452.093531,-369670158.104,466712526.454448,-0.369516300486486,0.103567058064,4506380070.83333,4506380070.83333
15,Ukraine,corn,0.241338095238095,-0.0844683333333333,890206703.653281,76751101.6100789,636046302.879445,254160400.773837,-966957805.26336,0.0706459277833149,-0.161801767330556,5976188154.28572,5976188154.28572
15,United States,corn,0.160228797886394,-0.0274792388375166,8074944958.2119,256145496.837997,3197246689.94411,4877698268.26779,-8331090455.04993,0.103203624402187,-0.0542033691079439,153700601865.889,153700601865.889
15,Vietnam,corn,-0.18017125,0.0288274,-333482387.799466,6959299.50147666,-77252053.2712809,-256230334.528185,326523088.29799,-0.149398422776367,0.0584858189907601,5582944616.875,5582944616.875
15,Argentina,soybean,0.0827536231884057,-0.00206884057971015,1337995318.32427,19396837.5067639,468785214.699375,869210103.624891,-1357392155.83105,0.0630198966553644,-0.0041334010580761,328395947250,328395947250
15,Brazil,soybean,-0.141386842105264,0.00565547368421047,-5412388764.47581,141203207.692047,-1997402383.27015,-3414986381.20566,5271185556.78369,-0.110672038940444,0.0113429317510137,464711035250,464711035250
15,Canada,soybean,0.043775438596491,-0.0109438596491227,107755546.393974,1368927.61355419,62543182.0876797,45212364.3062944,-109124474.007528,0.0214735239244309,-0.0217679512342258,5013079680,5013079680
15,China,soybean,0.0694084210526315,-0.00173521052631594,721009035.78448,12095353.2939408,348526968.6446,372482067.13988,-733104389.078461,0.045464566225002,-0.00346741009706113,211427079162,211427079162
15,India,soybean,-0.0482344827586209,0.00361758620689649,-154528879.045338,1601464.78455219,-66403315.3446001,-88125563.7007375,152927414.260784,-0.0339582401426874,0.0072482593437574,21098502000,21098502000
15,Japan,soybean,0.00374651685393252,-0.00028098876404484,1335404.78165358,1114.2788387432,594834.552832005,740570.228821576,-1336519.06049252,0.00254683115694839,-0.000561898573404439,2378577066.66667,2378577066.66667
15,United States,soybean,0.029318181818182,-0.00964568181818165,1139287995.07042,17620827.9345119,1202040975.37755,-62752980.3071251,-1156908823.00492,-0.00244417830020069,-0.0191983244586259,60260926702.1277,60260926702.1277
16,Argentina,corn,0.0108707619047619,-0.00380476666666662,51114620.7141504,293955.673101753,54081889.6922002,-2967268.97804976,-51408576.3872519,-0.000963476185093945,-0.00759505708394551,6768688611.42857,6768688611.42857
16,Australia,corn,-0.00953261261261252,0.00309809909909905,-1000340.49169755,2635.14797098237,-552870.042677669,-447470.449019879,997705.343726546,-0.00483841324523205,0.00620579641622585,160769912,160769912
16,Brazil,corn,-0.0536664179104477,0.0134166044776119,-816619724.996577,14327692.2477832,-533953738.879744,-282665986.116833,802292032.748795,-0.0240946287843844,0.0270132142309325,29699984085.2,29699984085.2
16,Canada,corn,0.0251587804878047,-0.00578651951219517,48074096.979979,249956.914444504,19870352.1870363,28203744.7929428,-48324053.8944235,0.0160891559696724,-0.0115395552163252,4187687739.13043,4187687739.13043
16,China,corn,0.127658695652174,-0.0127658695652173,11918034401.7838,178730404.44427,2800128945.87688,9117905455.90692,-12096764806.2281,0.102254794788447,-0.0253687717046787,476836834950,476836834950
16,Egypt,corn,-0.232574358974359,0.0779124102564102,-665890701.986577,40921281.8619183,-351898481.349182,-313992220.637394,624969420.124658,-0.138743019317066,0.161895164184784,3860334082.68657,3860334082.68657
16,India,corn,0.193989130434783,-0.0484972826086956,688223804.413205,32977885.3025716,339997248.5949,348226555.818305,-721201689.715776,0.102117148119278,-0.0946425787969636,7620266680,7620266680
16,Indonesia,corn,-0.0231295252225519,0.00911303293768548,-137665140.451358,1059959.84650471,-91654267.5481487,-46010872.9032097,136605180.604853,-0.00909988585921037,0.0183091132446941,7461048428.68021,7461048428.68021
16,Mexico,corn,0.0345743661971829,-0.00466753943661971,187014182.801748,1157501.56043715,66957210.6592346,120056972.142513,-188171684.362183,0.0247276364400994,-0.00931329294884686,20204634965.9259,20204634965.9259
16,Pakistan,corn,0.159880597014925,-0.0623534328358209,124165126.861794,7265979.43346999,90892573.19688,33272553.6649139,-131431106.295264,0.0455963258197042,-0.120818915085231,1087835511.53846,1087835511.53846
16,Russia,corn,0.357183193277311,-0.101797210084034,515480405.208159,64989817.9248729,363901880.872743,151578524.335416,-580470223.133032,0.104762208888768,-0.193231748187174,3004010617.19298,3004010617.19298
16,South Africa,corn,0.0177318297872335,-0.0033690476595745,44186084.3661673,185206.265001083,20889695.7869995,23296388.5791678,-44371290.6311693,0.01080710688061,-0.00672674483701638,6596250000,6596250000
16,Thailand,corn,0.357633333333333,-0.0429159999999998,359817347.250107,18674492.531303,104433735.844737,255383611.40537,-378491839.78141,0.255277320126126,-0.083990216944,4506380070.83333,4506380070.83333
16,Ukraine,corn,0.331533333333333,-0.116036666666667,1161607892.41026,144839579.902717,873755760.523128,287852131.887134,-1306447472.31298,0.0800108154521963,-0.218608825322222,5976188154.28572,5976188154.28572
16,United States,corn,0.127770937912814,-0.0219127158520476,6499312512.16739,162880743.057137,2549574194.53677,3949738317.63062,-6662193255.22452,0.083569603407313,-0.0433452645880826,153700601865.889,153700601865.889
16,Vietnam,corn,0.114727083333333,-0.0183563333333333,200261782.34999,2821801.43268138,49191548.3370704,151070234.01292,-203083583.782672,0.0880834610451025,-0.0363757116932222,5582944616.875,5582944616.875
16,Argentina,soybean,0.264979710144927,-0.00662449275362324,4137625960.47159,198875888.979255,1501065035.28502,2636560925.18657,-4336501849.45087,0.191157231534591,-0.0132051016030036,328395947250,328395947250
16,Brazil,soybean,-0.0408605263157898,0.00163442105263158,-1532101672.99248,11793276.6452277,-577245459.546145,-954856213.446331,1520308396.34729,-0.0309447453783836,0.00327151343744056,464711035250,464711035250
16,Canada,soybean,0.121164912280702,-0.0302912280701755,288617355.975859,10487530.004293,173111667.50976,115505688.466099,-299104885.980153,0.054859200635507,-0.0596648976423517,5013079680,5013079680
16,China,soybean,0.0893621052631576,-0.00223405263157906,923573831.513376,20049382.9812317,448722261.45947,474851570.053905,-943623214.494659,0.0579596242566345,-0.00446311427199746,211427079162,211427079162
16,India,soybean,0.419908045977012,-0.031493103448276,1186619017.97133,121369771.530337,578077856.298001,608541161.67333,-1307988789.50167,0.234494805332405,-0.061994391331748,21098502000,21098502000
16,Japan,soybean,0.201123595505618,-0.0150842696629213,68005806.5265376,3211179.26094382,31932397.12,36073409.4065376,-71216985.7874818,0.12405694887319,-0.0299410041345791,2378577066.66667,2378577066.66667
16,United States,soybean,0.068151837524178,-0.0224219545454546,2576824255.84411,95215440.8358955,2794214926.40213,-217390670.558025,-2672039696.68,-0.0084671924272523,-0.0443411650452707,60260926702.1277,60260926702.1277
17,Argentina,corn,0.00245127619047609,-0.000857946666666692,11594418.6820318,14946.7362954446,12195065.0469476,-600646.364915848,-11609365.4183273,-0.000195030673842054,-0.00171515726085043,6768688611.42857,6768688611.42857
17,Australia,corn,0.036372072072072,-0.0118209234234233,3740069.1670554,38363.4100755082,2109498.1885822,1630570.9784732,-3778432.57713091,0.0176310552726248,-0.0235021126162644,160769912,160769912
17,Brazil,corn,-0.00179035820895537,0.000447589552238824,-26608701.1126273,15945.9681286496,-17813159.4547808,-8795541.65784645,26592755.1444969,-0.000749737575839088,0.000895379440884904,29699984085.2,29699984085.2
17,Canada,corn,-0.191799756097561,0.044113943902439,-392147457.695064,14527205.6420816,-151483046.044044,-240664411.65102,377620252.052983,-0.137289827426448,0.0901739278515057,4187687739.13043,4187687739.13043
17,China,corn,0.347763913043479,-0.0347763913043479,31262267479.6814,1326376016.74348,7628025605.85207,23634241873.8293,-32588643496.4249,0.26505150382134,-0.0683433852165429,476836834950,476836834950
17,Egypt,corn,-0.14894358974359,0.0498961025641026,-411625004.304853,16782984.6655068,-225360281.626072,-186264722.67878,394842019.639346,-0.0823043639879027,0.102281826179292,3860334082.68657,3860334082.68657
17,India,corn,0.0114405434782612,-0.00286013586956516,43412960.0319157,114699.446577938,20051398.2217513,23361561.8101645,-43527659.4784927,0.00685075858749546,-0.0057120913619381,7620266680,7620266680
17,Indonesia,corn,-0.0335826409495548,0.0132315605341246,-200983392.229995,2234527.32445929,-133076331.180494,-67907061.0495005,198748864.905535,-0.0134304451446688,0.0266381952624173,7461048428.68021,7461048428.68021
17,Mexico,corn,-0.00348707042253504,0.000470754507042208,-19039097.7775514,11774.2856129423,-6753110.31108065,-12285987.4664707,19027323.4919395,-0.00253049386434531,0.000941730623890417,20204634965.9259,20204634965.9259
17,Pakistan,corn,-0.0214543283582088,0.00836718805970156,-18411245.3674961,130837.57558196,-12196846.5661057,-6214398.80139041,18280407.7919142,-0.00851614082211473,0.0168043859554294,1087835511.53846,1087835511.53846
17,Russia,corn,0.102958655462185,-0.0293432168067227,168308202.312511,5399940.99061915,104895328.447689,63412873.8648219,-173708143.30313,0.0438272688508512,-0.057825409240879,3004010617.19298,3004010617.19298
17,South Africa,corn,0.0579946808510637,-0.0110189893617021,142585928.473187,1981184.36379105,68322968.0624997,74262960.410687,-144567112.836978,0.0344503075101724,-0.0219165605968509,6596250000,6596250000
17,Thailand,corn,0.0861666666666668,-0.01034,91626082.2952546,1084055.24047767,25161823.7635051,66464258.5317495,-92710137.5357332,0.066436595945946,-0.0205730844000002,4506380070.83333,4506380070.83333
17,Ukraine,corn,0.165747619047619,-0.0580116666666667,637063710.777991,36201573.9703408,436827680.281069,200236030.496922,-673265284.748332,0.0556572153137688,-0.112657979863889,5976188154.28572,5976188154.28572
17,United States,corn,0.16784966974901,-0.0287862183619551,8440463977.17445,281090752.745016,3349315529.37029,5091148447.80416,-8721554729.91946,0.107719859508561,-0.0567437903563281,153700601865.889,153700601865.889
17,Vietnam,corn,0.11309375,-0.0180950000000001,197476720.403375,2742027.16879857,48491223.76433,148985496.639045,-200218747.572174,0.0868679278564447,-0.035862570975,5582944616.875,5582944616.875
17,Argentina,soybean,0.302086956521739,-0.00755217391304351,4683000073.90403,258476366.548261,1711271281.11975,2971728792.78429,-4941476440.45233,0.215457736429922,-0.0150473124952742,328395947250,328395947250
17,Brazil,soybean,0.030292105263158,-0.00121168421052625,1119002120.24253,6481648.68776492,427943098.141018,691059022.101509,-1125483768.93024,0.0223956708656512,-0.00242190024242648,464711035250,464711035250
17,Canada,soybean,0.0722526315789476,-0.0180631578947368,175739148.005356,3729295.6189112,103229336.77056,72509811.234796,-179468443.624267,0.0344383929085874,-0.0358000381163434,5013079680,5013079680
17,China,soybean,0.211747368421052,-0.00529368421052635,2119959569.26007,112571971.414327,1063266781.1057,1056692788.15437,-2232531540.67444,0.128978234080958,-0.010559345328532,211427079162,211427079162
17,India,soybean,0.282459770114942,-0.0211844827586206,829534989.376595,54918079.8670213,388855941.111,440679048.265596,-884453069.243614,0.169810941552353,-0.0419201832074909,21098502000,21098502000
17,Japan,soybean,0.189134831460674,-0.0141851123595506,64162395.4391896,2839759.3306936,30028940.8224001,34133454.6167895,-67002154.7698832,0.11738541778901,-0.0281690073064481,2378577066.66667,2378577066.66667
17,United States,soybean,0.105038684719536,-0.0345577272727273,3866817315.70968,226178225.587591,4306570025.9197,-439752710.210014,-4092995541.29727,-0.0171280156972516,-0.0679212180311983,60260926702.1277,60260926702.1277
18,Argentina,corn,-0.00707892380952385,0.00247762333333324,-33706723.2377368,124651.1686879,-35217547.7634598,1510824.52572298,33582072.0690479,0.000490566733638914,0.00496138528404843,6768688611.42857,6768688611.42857
18,Australia,corn,0.108964684684685,-0.0354135225225224,10840921.0364749,344312.390072206,6319706.07850712,4521214.95796779,-11185233.4265471,0.0488870413344341,-0.0695729274675918,160769912,160769912
18,Brazil,corn,-0.0282474626865674,0.00706186567164188,-424925178.900012,3969446.15561608,-281047979.399841,-143877199.500172,420955732.744396,-0.012264184170573,0.014173601290048,29699984085.2,29699984085.2
18,Canada,corn,0.0365314634146342,-0.00840223658536589,69549234.1033597,527011.53760398,28852473.3664441,40696760.7369156,-70076245.6409636,0.0232159429807532,-0.0167338755910952,4187687739.13043,4187687739.13043
18,China,corn,0.249852608695652,-0.0249852608695651,22845468759.4097,684644950.060016,5480390648.18401,17365078111.2256,-23530113709.4697,0.194744561383709,-0.0493462584784101,476836834950,476836834950
18,Egypt,corn,-0.0036974188034189,0.00123863529914535,-9579357.15066996,10342.4363151517,-5594408.89173165,-3984948.25893831,9569014.71435499,-0.00176081990867497,0.002478804815695,3860334082.68657,3860334082.68657
18,India,corn,-0.0168764130434782,0.00421910326086966,-64686621.730603,249590.644586477,-29578636.6384213,-35107985.0921817,64437031.0860176,-0.0102953874537309,0.00845600735406515,7620266680,7620266680
18,Indonesia,corn,-0.132411869436201,0.0521702765578633,-833535337.076776,34738399.9964515,-524702205.993537,-308833131.083239,798796937.080323,-0.0610800461949935,0.10706229087185,7461048428.68021,7461048428.68021
18,Mexico,corn,0.379704225352113,-0.0512600704225353,1878686458.40237,139605969.856723,735340617.962636,1143345840.43973,-2018292428.25909,0.235490199054272,-0.0998925460253472,20204634965.9259,20204634965.9259
18,Pakistan,corn,0.114272089552239,-0.0445661149253731,91088826.3276257,3711786.42720629,64964007.2523476,26124819.075278,-94800612.7548317,0.0358011523411659,-0.0871460912512047,1087835511.53846,1087835511.53846
18,Russia,corn,0.243295798319327,-0.0693393025210083,371995765.103879,30153137.3952405,247872241.144619,124123523.959259,-402148902.499119,0.0857869187079273,-0.133870666167917,3004010617.19298,3004010617.19298
18,South Africa,corn,-0.013496,0.00256423999999999,-33979398.5658391,107289.866582471,-15899506.014,-18079892.5518391,33872108.6992559,-0.0083871940293953,0.00513505532677748,6596250000,6596250000
18,Thailand,corn,-0.604981481481481,0.0725977777777778,-731495787.732859,53438836.0179668,-176662716.640865,-554833071.091994,678056951.714892,-0.554602148220442,0.150465992893827,4506380070.83333,4506380070.83333
18,Ukraine,corn,0.298355555555556,-0.104424444444444,1065652285.77505,117300837.881866,786315761.162513,279336524.612541,-1182953123.65692,0.077643833913293,-0.197944424291358,5976188154.28572,5976188154.28572
18,United States,corn,0.00417387054161182,-0.000715818797886517,219790990.957417,173813.508359865,83286487.5069851,136504503.450432,-219964804.46579,0.00288819822967615,-0.00143112519922153,153700601865.889,153700601865.889
18,Vietnam,corn,0.0231151249999999,-0.0036984200000001,41105234.935001,114547.874930733,9911075.53437266,31194159.4006283,-41219782.8099327,0.0181881595825487,-0.00738316168950375,5582944616.875,5582944616.875
18,Argentina,soybean,0.107944927536232,-0.00269862318840575,1737038666.67748,33003604.2517042,611489673.576862,1125548993.10062,-1770042270.92914,0.0816051043699802,-0.00538996380969844,328395947250,328395947250
18,Brazil,soybean,0.033331578947368,-0.00133326315789489,1230490511.83294,7847626.90856696,470882397.798117,759608114.034821,-1238338138.74158,0.024617192981677,-0.0026647487251414,464711035250,464711035250
18,Canada,soybean,-0.0285087719298248,0.00712719298245619,-72293620.7151899,580599.277631589,-40731272.4000005,-31562348.3151894,71713021.4375582,-0.0149904755492533,0.0143051828447215,5013079680,5013079680
18,China,soybean,0.0346463157894735,-0.00086615789473689,363086090.922767,3013757.8002733,173972772.088452,189113318.834314,-366099848.723053,0.0230828696645516,-0.00173156555997512,211427079162,211427079162
18,India,soybean,-0.0340413793103446,0.00255310344827574,-108668501.0449,797657.47476856,-46863992.6423992,-61804508.4025011,107870843.570129,-0.023815703980743,0.00511272523376917,21098502000,21098502000
18,Japan,soybean,0.0393056179775279,-0.00294792134831463,13880401.4103902,122644.410262147,6240553.72096001,7639847.68943024,-14003045.8206525,0.0262735408102247,-0.00588715245635338,2378577066.66667,2378577066.66667
18,United States,soybean,-0.0189061895551257,0.00622013636363657,-759321438.801722,7327574.76687628,-775150883.313735,15829444.5120125,751993864.034859,0.000616544179912024,0.0124789628236551,60260926702.1277,60260926702.1277
19,Argentina,corn,-0.0102669523809524,0.00359343333333333,-48995272.4492421,262207.418039819,-51077945.6864486,2082673.23720646,48733065.0312023,0.000676246771096493,0.00719977942978779,6768688611.42857,6768688611.42857
