Year,Country,Crop,Percent_Price_Change,Percent_Quantity_Change,Welfare_Transfer_to_Producer,Welfare_lost_by_Consumer,Welfare_lost_by_Producer,Change_in_Producer_Surplus,Change_in_Consumer_Surplus,Percent_Change_in_Producer_Surplus,Percent_Change_in_Consumer_Surplus,Producer_Surplus_Original,Consumer_Surplus_Original,Quantity_Original
5,China,corn,0.0927357032457496,-0.0599443585780526,8254158317.30381,318137953.531994,6861175197.84,1392983119.46381,-8572296270.8358,0.0156339324114728,-0.116295391030771,73711401585.7054,73711401585.7054,215646300
5,Mexico,corn,0.023084025854109,-0.014921514312096,123730346.725924,1259291.65300093,109105028.816,14625317.9099236,-124989638.378925,0.00301231604998474,-0.029620377034826,4219718008.04455,4219718008.04455,23273257
5,United States,corn,0.157018982891961,-0.101497070541364,7303217522.51149,554621435.690555,7064387062.96,238830459.551483,-7857838958.20205,0.00505323775431199,-0.192692485754249,40779166491.3366,40779166491.3366,361091140
5,Argentina,soybean,0.0269039735099339,-0.0173907284768212,432173697.048834,5742851.31262939,426914731.425001,5258965.6238327,-437916548.361462,0.000381288101399101,-0.0344790195166879,12700957118.2704,12700957118.2704,53397715
5,Brazil,soybean,0.0263584752635848,-0.0170381184103811,958838861.735436,12739037.3004461,966598953.319993,-7760091.58455658,-971577899.035881,-0.000251487139964595,-0.0337859393417962,28756870993.1931,28756870993.1931,86760520
5,China,soybean,0.145932141554177,-0.0943305363006202,1346392479.80806,123404115.87012,1691253408,-344860928.191942,-1469796595.67818,-0.042097236591366,-0.179762822522478,8176310179.45544,8176310179.45544,12154000
5,United States,soybean,0.147254698830842,-0.0951854373242563,4980038308.06164,580970314.703926,7890686264.23,-2910647956.16836,-5561008622.76557,-0.113367405646269,-0.181310607169903,30671170923.5767,30671170923.5767,106877870
6,Argentina,corn,0.023767082590612,-0.0153630421865717,109943601.628335,1801766.19008912,151618624.896001,-41675023.2676659,-111745367.818425,-0.0135319355032056,-0.030490061307917,3664976816.21287,3664976816.21287,33087165
6,Brazil,corn,0.030007501875469,-0.0193968492123029,434159659.165532,7129778.6251043,475199745.3632,-41040086.1976681,-441289437.790634,-0.00349828310012241,-0.0384174606652413,11486689389.3874,11486689389.3874,79881614
6,China,corn,0.0965996908809892,-0.0624420401854715,8572777454.71816,345201772.495653,7147057497.75001,1425719956.96815,-8917979227.21382,0.0160013492866359,-0.120985071988419,73711401585.7054,73711401585.7054,215646300
6,Mexico,corn,0.0369344413665742,-0.0238744228993535,195857688.930275,3223786.63168235,174568046.1056,21289642.8246756,-199081475.561957,0.00438493940262991,-0.0471788577299299,4219718008.04455,4219718008.04455,23273257
6,United States,corn,0.149988282165456,-0.0969524255917507,7017897503.31809,506065805.432951,6748071224.32001,269826278.998085,-7523963308.75105,0.00570905546427894,-0.184505078355377,40779166491.3366,40779166491.3366,361091140
6,Argentina,soybean,0.0269039735099339,-0.0173907284768212,432173697.048834,5742851.31262939,426914731.425001,5258965.6238327,-437916548.361462,0.000381288101399101,-0.0344790195166879,12700957118.2704,12700957118.2704,53397715
6,Brazil,soybean,0.0263584752635848,-0.0170381184103811,958838861.735436,12739037.3004461,966598953.319993,-7760091.58455658,-971577899.035881,-0.000251487139964595,-0.0337859393417962,28756870993.1931,28756870993.1931,86760520
6,China,soybean,0.11127325793506,-0.0719270339292229,1062147429.06784,71747924.2426122,1289580723.6,-227433294.532164,-1133895353.31045,-0.0277628238689465,-0.13868056964859,8176310179.45544,8176310179.45544,12154000
6,United States,soybean,0.124315524641113,-0.0803575551280154,4317203608.26579,414062931.799794,6661483881.36,-2344280273.09422,-4731266540.06557,-0.0913078382101137,-0.154257773589879,30671170923.5767,30671170923.5767,106877870
7,Argentina,corn,0.0267379679144384,-0.0172834224598932,123311535.155781,2280360.33433154,170570953.008,-47259417.8522191,-125591895.490113,-0.0153451958547902,-0.0342681282278591,3664976816.21287,3664976816.21287,33087165
7,Brazil,corn,0.0337584396099025,-0.0218214553638409,486819248.684169,9023626.07239761,534599713.533601,-47780464.849432,-495842874.756567,-0.0040728372716785,-0.0431667348134859,11486689389.3874,11486689389.3874,79881614
7,China,corn,0.0695517774343123,-0.0449582689335395,6299932561.46253,178952598.861747,5145881398.38002,1154051163.08252,-6478885160.32429,0.0129523162419646,-0.0878952919215786,73711401585.7054,73711401585.7054,215646300
7,Mexico,corn,0.0415512465373961,-0.0268587257617729,219548325.359859,4080104.95572299,196389051.868801,23159273.4910583,-223628430.315582,0.00477001947395384,-0.0529960603739995,4219718008.04455,4219718008.04455,23273257
7,United States,corn,0.113662995078509,-0.0734717600187486,5481480907.34001,290623362.01896,5113772724.68,367708182.660011,-5772104269.35897,0.00778006655715737,-0.141545420517245,40779166491.3366,40779166491.3366,361091140
7,Argentina,soybean,0.0424254966887419,-0.0274238410596027,672785416.970995,14280670.2019674,673211691.862499,-426274.891504288,-687066087.17296,-3.09059909650682e-05,-0.054095615060743,12700957118.2704,12700957118.2704,53397715
7,Brazil,soybean,0.0415652879156531,-0.026867802108678,1492830872.29519,31677990.6835059,1524252195.62,-31421323.3248024,-1524508862.97869,-0.00101829452020687,-0.0530137254272051,28756870993.1931,28756870993.1931,86760520
7,China,soybean,0.114009485589201,-0.0736957314848595,1085392386.08,75319894.940259,1321291725,-235899338.919995,-1160712281.02026,-0.0287962754561011,-0.14196040213063,8176310179.45544,8176310179.45544,12154000
7,United States,soybean,0.108036110700015,-0.0698345419564896,3821516791.89763,312718447.216708,5789146706.42,-1967629914.52237,-4134235239.11434,-0.0766376085464624,-0.134792220662706,30671170923.5767,30671170923.5767,106877870
8,Argentina,corn,0.025995246583482,-0.0168033273915627,119977364.621339,2155433.18638593,165832870.98,-45855506.3586612,-122132797.807725,-0.014889343924942,-0.0333243029716975,3664976816.21287,3664976816.21287,33087165
8,Brazil,corn,0.0328207051762943,-0.0212153038259564,473687900.635284,8529276.18725861,519749721.491002,-46061820.8557186,-482217176.82254,-0.00392633896245526,-0.0419805185354854,11486689389.3874,11486689389.3874,79881614
8,China,corn,0.08887171561051,-0.0574466769706337,7933514849.82492,292178780.24032,6575292897.92999,1358221951.89493,-8225693630.06524,0.0152437957782845,-0.111593233246299,73711401585.7054,73711401585.7054,215646300
8,Mexico,corn,0.0403970452446907,-0.0261126500461681,213642157.39177,3856580.68731534,190933800.428,22708356.9637699,-217498738.079086,0.00467714606766482,-0.0515434295999026,4219718008.04455,4219718008.04455,23273257
8,United States,corn,0.110147644715257,-0.0711994375439419,5327258514.28995,272924649.463229,4955614805.36,371643708.929955,-5600183163.75318,0.00786333545831726,-0.13732951518131,40779166491.3366,40779166491.3366,361091140
8,Argentina,soybean,0.0372516556291391,-0.0240794701986755,593290393.187547,11009963.4632657,591112705.050001,2177688.13754654,-604300356.650812,0.000157887811938069,-0.0475791195123021,12700957118.2704,12700957118.2704,53397715
8,Brazil,soybean,0.0364963503649636,-0.0235912408759122,1316393231.03756,24422769.7357665,1338367781.51999,-21974550.4824371,-1340816000.77332,-0.000712145828772653,-0.0466259351057594,28756870993.1931,28756870993.1931,86760520
8,China,soybean,0.124954396205764,-0.0807705217074062,1176992971.38093,90475462.9205581,1448135730.6,-271142759.219071,-1267468434.30149,-0.0330984462192482,-0.155017166237926,8176310179.45544,8176310179.45544,12154000
8,United States,soybean,0.101376350451384,-0.0655296729317743,3612684920.01535,275352436.470745,5432281498.49,-1819596578.47464,-3888037356.4861,-0.0708718287236818,-0.126765207829004,30671170923.5767,30671170923.5767,106877870
9,Argentina,corn,0.0230243612596553,-0.0148829471182414,106588596.834109,1690915.34050357,146880542.868001,-40291946.0338917,-108279512.174613,-0.0130828484852289,-0.0295443921215582,3664976816.21287,3664976816.21287,33087165
9,Brazil,corn,0.0290697674418606,-0.0187906976744186,420938846.234586,6691130.13547389,460349753.320601,-39410907.0860157,-427629976.37006,-0.00335941083445719,-0.037228305029746,11486689389.3874,11486689389.3874,79881614
9,China,corn,0.0412158681092221,-0.0266419371458011,3812467167.83501,62842064.8952087,3049411199.04001,763055968.794998,-3875309232.73021,0.00856404164244564,-0.0525740814767214,73711401585.7054,73711401585.7054,215646300
9,Mexico,corn,0.0357802400738689,-0.0231283471837488,189907544.590703,3025448.19633472,169112794.664799,20794749.9259033,-192932992.787037,0.00428300836556277,-0.0457217739240455,4219718008.04455,4219718008.04455,23273257
9,United States,corn,0.0574173892664635,-0.0371146004218422,2896670279.29384,74161621.0232248,2583246015.56001,313424263.733833,-2970831900.31708,0.00663151310595638,-0.0728517072792113,40779166491.3366,40779166491.3366,361091140
9,Argentina,soybean,0.0372516556291391,-0.0240794701986755,593290393.187547,11009963.4632657,591112705.050001,2177688.13754654,-604300356.650812,0.000157887811938069,-0.0475791195123021,12700957118.2704,12700957118.2704,53397715
9,Brazil,soybean,0.0364963503649636,-0.0235912408759122,1316393231.03756,24422769.7357665,1338367781.51999,-21974550.4824371,-1340816000.77332,-0.000712145828772653,-0.0466259351057594,28756870993.1931,28756870993.1931,86760520
9,China,soybean,0.0684056913535206,-0.0442174388909158,679969655.559396,27115162.1784932,792775035,-112805379.440604,-707084817.737889,-0.0137701733043149,-0.0864796958797596,8176310179.45544,8176310179.45544,12154000
9,United States,soybean,0.0532780819890484,-0.0344389521977208,2000136323.96658,76052375.2285334,2854921663.44,-854785339.473419,-2076188699.19511,-0.0332932040493604,-0.0676918629669648,30671170923.5767,30671170923.5767,106877870
10,Argentina,corn,0.0170825906120023,-0.0110421865715984,79561050.1422527,930795.22905971,108975886.644,-29414836.5017471,-80491845.3713131,-0.00955103654825803,-0.0219624432589147,3664976816.21287,3664976816.21287,33087165
10,Brazil,corn,0.0215678919729934,-0.0139414853713428,314367158.84849,3683254.77800801,341549816.979802,-27182658.1313114,-318050413.626499,-0.00231706710115475,-0.0276886057283266,11486689389.3874,11486689389.3874,79881614
10,China,corn,0.0450798557444617,-0.02913961875322,4158077372.77644,75177274.8990534,3335293498.95001,822783873.826431,-4233254647.67549,0.00923438862461132,-0.057430120125357,73711401585.7054,73711401585.7054,215646300
10,Mexico,corn,0.0265466297322254,-0.0171597414589104,141910602.530768,1665413.21109373,125470783.138401,16439819.3923674,-143576015.741862,0.00338604139202178,-0.0340250261908842,4219718008.04455,4219718008.04455,23273257
10,United States,corn,0.0808530583548159,-0.0522634169205531,4004073462.26556,147056842.020646,3637632144.36,366441317.905563,-4151130304.28621,0.00775326189907981,-0.101795369092895,40779166491.3366,40779166491.3366,361091140
10,Argentina,soybean,0.0403559602649007,-0.0260860927152318,641072473.400488,12921415.4534161,640372097.137499,700376.262989044,-653993888.853903,5.07790228500238e-05,-0.0514917011973159,12700957118.2704,12700957118.2704,53397715
10,Brazil,soybean,0.0395377128953774,-0.0255571776155716,1422442979.26362,28662833.9260038,1449898429.98,-27455450.7163811,-1451105813.18961,-0.000889769495870727,-0.0504611859034697,28756870993.1931,28756870993.1931,86760520
10,China,soybean,0.076614374315943,-0.0495235315578257,755773194.685986,34013259.4367019,887908039.199999,-132134844.514013,-789786454.122689,-0.0161297246418527,-0.0965944829376924,8176310179.45544,8176310179.45544,12154000
