Year,Country,Crop,Percent_Price_Change,Percent_Quantity_Change,Welfare_Transfer_to_Producer,Welfare_lost_by_Consumer,Welfare_lost_by_Producer,Change_in_Producer_Surplus,Change_in_Consumer_Surplus,Percent_Change_in_Producer_Surplus,Percent_Change_in_Consumer_Surplus,Producer_Surplus_Original,Consumer_Surplus_Original,Quantity_Original
4,Brazil,soybean,0.0391986062717772,-0.0316724738675958,1401415284.34571,32788844.8216466,1672959726.9,-271544442.554295,-1434204129.16735,-0.00880014552497863,-0.0623418021342983,23005496794.5545,23005496794.5545,86760520
4,China,soybean,0.131160572337043,-0.105977742448331,1198567765.35845,114378910.057631,1744105077,-545537311.641546,-1312946675.41608,-0.0665938394297012,-0.200724203002217,6541048143.56436,6541048143.56436,12154000
4,United States,soybean,0.186384666226041,-0.150598810310641,5791913355.14573,1042055841.79428,11181776515.14,-5389863159.99427,-6833969196.94,-0.209930851287606,-0.278517618954302,24536936738.8614,24536936738.8614,106877870
5,Argentina,corn,0.0132625994694961,-0.0107161803713528,61874192.7971732,628392.841909817,94761640.5600006,-32887447.7628274,-62502585.6390829,-0.0106785980450047,-0.0213175242209542,2931981452.9703,2931981452.9703,33087165
5,Brazil,corn,0.0162866449511399,-0.0131596091205212,237846613.628861,2418565.47925079,296999840.852,-59153227.2231388,-240265179.108114,-0.00504225878366127,-0.0261460429288374,9189351511.5099,9189351511.5099,79881614
5,China,corn,0.0767590618336885,-0.0620213219616205,6824523787.55606,263328685.631385,6861175197.84001,-36651410.2839508,-7087852473.18745,-0.000411351482410647,-0.120195999545374,58969121268.5643,58969121268.5643,215646300
5,Mexico,corn,0.019455252918288,-0.0157198443579766,104237764.097287,1061332.96513619,109105028.815999,-4867264.71871281,-105299097.062423,-0.00100249032000561,-0.0311925752093145,3375774406.43564,3375774406.43564,23273257
5,United States,corn,0.132019704433498,-0.106671921182266,6122450502.21788,466319146.027902,7064387062.96,-941936560.742119,-6588769648.24577,-0.0199297417919293,-0.201964943595817,32623333193.0693,32623333193.0693,361091140
5,Argentina,soybean,0.0230496453900708,-0.0186241134751774,370026051.166074,4920116.5855718,426914731.425,-56888680.2589264,-374946167.751646,-0.0041245709591116,-0.0369013693476182,10160765694.6163,10160765694.6163,53397715
5,Brazil,soybean,0.0226480836236935,-0.0182996515679442,823335326.568813,10945806.962683,966598953.319996,-143263626.751183,-834281133.531494,-0.00464285238905063,-0.0362644258883804,23005496794.5545,23005496794.5545,86760520
5,China,soybean,0.127186009538951,-0.102766295707472,1167767258.69523,107551886.041336,1691253408,-523486149.304768,-1275319144.73657,-0.0639020500093314,-0.194971679881509,6541048143.56436,6541048143.56436,12154000
5,United States,soybean,0.131526768010575,-0.106273628552545,4419218143.03,518918230.859805,7890686264.23,-3471468121.2,-4938136373.8898,-0.135210901699789,-0.201253172979365,24536936738.8614,24536936738.8614,106877870
6,Argentina,corn,0.0212201591511935,-0.0171458885941645,98072220.7374201,1608685.67528912,151618624.896,-53546404.1585798,-99680906.4127097,-0.0173865886732369,-0.0339977956926454,2931981452.9703,2931981452.9703,33087165
6,Brazil,corn,0.0260586319218239,-0.0210553745928341,376705044.881811,6191527.62688204,475199745.363201,-98494700.48139,-382896572.508696,-0.00839575103439338,-0.0416674203864231,9189351511.5099,9189351511.5099,79881614
6,China,corn,0.0799573560767588,-0.0646055437100213,7087604556.28987,285729910.624333,7147057497.74999,-59452941.4601288,-7373334466.91421,-0.000667260970691936,-0.125037211141975,58969121268.5643,58969121268.5643,215646300
6,Mexico,corn,0.0311284046692607,-0.0251517509727626,164960711.435978,2717012.39074864,174568046.1056,-9607334.66962147,-167677723.826727,-0.00197878286141315,-0.0496708913685295,3375774406.43564,3375774406.43564,23273257
6,United States,corn,0.126108374384237,-0.101895566502463,5884133394.93892,425494146.164021,6748071224.32001,-863937829.381096,-6309627541.10294,-0.0182794240944205,-0.193408426532068,32623333193.0693,32623333193.0693,361091140
6,Argentina,soybean,0.0230496453900708,-0.0186241134751774,370026051.166074,4920116.5855718,426914731.425,-56888680.2589264,-374946167.751646,-0.0041245709591116,-0.0369013693476182,10160765694.6163,10160765694.6163,53397715
6,Brazil,soybean,0.0226480836236935,-0.0182996515679442,823335326.568813,10945806.962683,966598953.319996,-143263626.751183,-834281133.531494,-0.00464285238905063,-0.0362644258883804,23005496794.5545,23005496794.5545,86760520
6,China,soybean,0.09697933227345,-0.0783593004769475,922409362.285751,62531338.7437202,1289580723.6,-367171361.314248,-984940701.02947,-0.0448206752439547,-0.150578420982658,6541048143.56436,6541048143.56436,12154000
6,United States,soybean,0.111037673496365,-0.0897184401850628,3835485964.14342,369837836.109875,6661483881.36,-2825997917.21659,-4205323800.25329,-0.110070354457553,-0.171387481860885,24536936738.8614,24536936738.8614,106877870
7,Argentina,corn,0.0238726790450929,-0.019289124668435,109983815.427828,2035992.80778781,170570953.008001,-60587137.580173,-112019808.235615,-0.0196727241828524,-0.0382061790063957,2931981452.9703,2931981452.9703,33087165
7,Brazil,corn,0.029315960912052,-0.0236872964169381,422349599.145401,7836152.1527726,534599713.5336,-112250114.388199,-430185751.298174,-0.00956827128139306,-0.0468135048223322,9189351511.5099,9189351511.5099,79881614
7,China,corn,0.0575692963752664,-0.0465159914712155,5210298201.49708,148122385.667654,5145881398.38,64416803.1170807,-5358420587.16475,0.000722972110734005,-0.0908682454798805,58969121268.5643,58969121268.5643,215646300
7,Mexico,corn,0.0350194552529183,-0.0282957198443579,184898408.695596,3438718.80704125,196389051.8688,-11490643.1732044,-188337127.502637,-0.00236668010011635,-0.0557907919272056,3375774406.43564,3375774406.43564,23273257
7,United States,corn,0.0955665024630543,-0.0772177339901478,4599327858.68258,244352686.844316,5113772724.68,-514444865.997421,-4843680545.5269,-0.0108847599433177,-0.148472889537723,32623333193.0693,32623333193.0693,361091140
7,Argentina,soybean,0.0363475177304963,-0.0293687943262413,575820163.405275,12234786.9531748,673211691.862503,-97391528.4572277,-588054950.358452,-0.0070611282966991,-0.0578750625723051,10160765694.6163,10160765694.6163,53397715
7,Brazil,soybean,0.0357142857142859,-0.0288571428571428,1281369550.46179,27218789.2075002,1524252195.62,-242882645.158207,-1308588339.66929,-0.00787128104253726,-0.0568815510204083,23005496794.5545,23005496794.5545,86760520
7,China,soybean,0.0993640699523053,-0.0802861685214626,942504186.914006,65644461.6951511,1321291725,-378787538.085995,-1008148648.60916,-0.0462386640674818,-0.154126468187069,6541048143.56436,6541048143.56436,12154000
7,United States,soybean,0.0964970257766027,-0.077969596827495,3397786040.65693,279317719.476973,5789146706.42,-2391360665.76307,-3677103760.13391,-0.093141581779948,-0.149859935625548,24536936738.8614,24536936738.8614,106877870
8,Argentina,corn,0.023209549071618,-0.0187533156498675,107013154.940679,1924453.0783488,165832870.98,-58819716.0393214,-108937608.019028,-0.0190988400570015,-0.0371549444518713,2931981452.9703,2931981452.9703,33087165
8,Brazil,corn,0.028501628664495,-0.0230293159609121,410968535.086726,7406856.78020561,519749721.491001,-108781186.404276,-418375391.866932,-0.00927257764948279,-0.0455282825281965,9189351511.5099,9189351511.5099,79881614
8,China,corn,0.0735607675906181,-0.0594371002132196,6559741067.69576,241841796.352435,6575292897.92999,-15551830.2342224,-6801582864.04821,-0.000174543581583473,-0.115341431544683,58969121268.5643,58969121268.5643,215646300
8,Mexico,corn,0.0340466926070041,-0.0275097276264592,179928200.873815,3250332.20572959,190933800.427999,-11005599.5541849,-183178533.079545,-0.00226677767833557,-0.0542626701388367,3375774406.43564,3375774406.43564,23273257
8,United States,corn,0.0926108374384238,-0.0748295566502464,4470234167.58704,229471818.57332,4955614805.36,-485380637.772964,-4699705986.16036,-0.010269811349074,-0.14405965075202,32623333193.0693,32623333193.0693,361091140
8,Argentina,soybean,0.0319148936170211,-0.0257872340425532,507846715.889869,9432649.54867014,591112705.05,-83265989.1601315,-517279365.43854,-0.00603699152816418,-0.0509094866455408,10160765694.6163,10160765694.6163,53397715
8,Brazil,soybean,0.0313588850174217,-0.0253379790940766,1130070900.71296,20984860.6858537,1338367781.52,-208296880.807041,-1151055761.39881,-0.00675043409564377,-0.0500339450035816,23005496794.5545,23005496794.5545,86760520
8,China,soybean,0.108903020667727,-0.087993640699523,1021641546.48062,78853177.6996025,1448135730.6,-426494184.119378,-1100494724.18022,-0.0520622230759703,-0.168244400595489,6541048143.56436,6541048143.56436,12154000
8,United States,soybean,0.0905485789821546,-0.073163251817581,3213118655.80597,245942685.15966,5432281498.49,-2219162842.68403,-3459061340.96563,-0.0864346145498389,-0.140973642218639,24536936738.8614,24536936738.8614,106877870
9,Argentina,corn,0.0205570291777187,-0.016610079575597,95082258.422396,1509713.80268833,146880542.868,-51798284.4456043,-96591972.2250848,-0.0168189718765782,-0.032944264407686,2931981452.9703,2931981452.9703,33087165
9,Brazil,corn,0.0252442996742671,-0.0203973941368081,365243782.137214,5810603.5639001,460349753.320604,-95105971.1833897,-371054385.701117,-0.00810689358957744,-0.0403787345860436,9189351511.5099,9189351511.5099,79881614
9,China,corn,0.0341151385927503,-0.0275650319829424,3154149319.01919,52015542.8407672,3049411199.04001,104738119.979187,-3206164861.85997,0.0011755122268026,-0.0543702329776641,58969121268.5643,58969121268.5643,215646300
9,Mexico,corn,0.0301556420233464,-0.0243657587548637,159952592.96587,2549852.4487397,169112794.6648,-9160201.69892979,-162502445.41461,-0.00188668873857853,-0.0481378273100276,3375774406.43564,3375774406.43564,23273257
9,United States,corn,0.0482758620689658,-0.0390068965517242,2433078111.45861,62354214.1686901,2583246015.56001,-150167904.101395,-2495432325.6273,-0.00317729205862661,-0.0764922551248517,32623333193.0693,32623333193.0693,361091140
9,Argentina,soybean,0.0319148936170211,-0.0257872340425532,507846715.889869,9432649.54867014,591112705.05,-83265989.1601315,-517279365.43854,-0.00603699152816418,-0.0509094866455408,10160765694.6163,10160765694.6163,53397715
